Uniprot ID	Number of domains	Pfam domains
P49748	3	{'PF00441': 1, 'PF02770': 1, 'PF02771': 1}
P49750	1	{'PF13671': 1}
P49753	1	{'PF08840': 1}
P49754	0	
P49755	1	{'PF01105': 1}
P49756	1	{'PF00076': 1}
P49757	1	{'PF00640': 1}
P49758	4	{'PF00610': 1, 'PF00615': 1, 'PF00631': 1, 'PF18148': 1}
P49759	1	{'PF00069': 1}
P49760	1	{'PF00069': 1}
P49761	1	{'PF00069': 1}
P49763	1	{'PF00341': 1}
P49765	1	{'PF00341': 1}
P49767	1	{'PF00341': 1}
P49768	0	
P49770	0	
P49771	1	{'PF02947': 1}
P49773	1	{'PF01230': 1}
P49788	0	
P49789	1	{'PF01230': 1}
P49790	5	{'PF00641': 4, 'PF10599': 1}
P49792	15	{'PF00160': 1, 'PF00638': 4, 'PF00641': 8, 'PF12185': 2}
P49795	1	{'PF00615': 1}
P49796	3	{'PF00615': 1, 'PF00168': 1, 'PF00595': 1}
P49798	1	{'PF00615': 1}
P49802	4	{'PF00610': 1, 'PF00615': 1, 'PF00631': 1, 'PF18148': 1}
P49810	0	
P49815	0	
P49821	2	{'PF10531': 1, 'PF10589': 1}
P49840	1	{'PF00069': 1}
P49841	1	{'PF00069': 1}
P49842	0	
P49848	1	{'PF02969': 1}
P49862	1	{'PF00089': 1}
P49863	1	{'PF00089': 1}
P49888	1	{'PF00685': 1}
P49895	0	
P49901	0	
P49902	0	
P49903	2	{'PF00586': 1, 'PF02769': 1}
P49908	0	
P49910	6	{'PF00096': 5, 'PF02023': 1}
P49913	2	{'PF00666': 1, 'PF12153': 1}
P49914	0	
P49915	3	{'PF00117': 1, 'PF00958': 1, 'PF02540': 1}
P49916	2	{'PF00645': 1, 'PF01068': 1}
P49917	1	{'PF01068': 1}
P49918	0	
P49959	2	{'PF00149': 1, 'PF04152': 1}
P49961	0	
P50052	0	
P50053	1	{'PF00294': 1}
P50120	1	{'PF00061': 1}
P50135	1	{'PF13489': 1}
P50148	1	{'PF00503': 1}
P50150	1	{'PF00631': 1}
P50151	1	{'PF00631': 1}
P50213	1	{'PF00180': 1}
P50219	1	{'PF00046': 1}
P50221	1	{'PF00046': 1}
P50222	1	{'PF00046': 1}
P50225	1	{'PF00685': 1}
P50226	1	{'PF00685': 1}
P50238	1	{'PF00412': 1}
P50281	2	{'PF00413': 1, 'PF01471': 1}
P50336	1	{'PF01593': 1}
P50391	0	
P50395	0	
P50402	1	{'PF03020': 1}
P50406	0	
P50416	1	{'PF16484': 1}
P50440	0	
P50443	1	{'PF01740': 1}
P50452	1	{'PF00079': 1}
P50453	1	{'PF00079': 1}
P50454	1	{'PF00079': 1}
P50458	3	{'PF00046': 1, 'PF00412': 2}
P50461	2	{'PF00412': 2}
P50479	2	{'PF00412': 1, 'PF00595': 1}
P50502	2	{'PF17830': 1, 'PF18253': 1}
P50539	1	{'PF00010': 1}
P50542	0	
P50548	1	{'PF00178': 1}
P50549	1	{'PF00178': 1}
P50552	1	{'PF00568': 1}
P50553	1	{'PF00010': 1}
P50570	2	{'PF00350': 1, 'PF00169': 1}
P50579	1	{'PF00557': 1}
P50583	1	{'PF00293': 1}
P50591	1	{'PF00229': 1}
P50607	1	{'PF01167': 1}
P50613	1	{'PF00069': 1}
P50616	0	
P50747	2	{'PF02237': 1, 'PF03099': 1}
P50748	0	
P50749	2	{'PF00788': 1, 'PF16517': 1}
P50750	1	{'PF00069': 1}
P50851	2	{'PF13385': 1, 'PF14844': 1}
P50876	2	{'PF01485': 2}
P50895	4	{'PF07686': 1, 'PF08205': 1, 'PF13895': 1, 'PF13927': 1}
P50897	1	{'PF02089': 1}
P50914	0	
P50990	0	
P50991	0	
P50993	1	{'PF00690': 1}
P50995	4	{'PF00191': 4}
P51003	2	{'PF04926': 1, 'PF04928': 1}
P51114	5	{'PF00013': 2, 'PF05641': 1, 'PF17904': 1, 'PF18336': 1}
P51116	5	{'PF00013': 2, 'PF05641': 1, 'PF17904': 1, 'PF18336': 1}
P51124	1	{'PF00089': 1}
P51148	1	{'PF00071': 1}
P51149	1	{'PF00071': 1}
P51151	1	{'PF00071': 1}
P51153	1	{'PF00071': 1}
P51157	1	{'PF00071': 1}
P51159	1	{'PF00071': 1}
P51160	3	{'PF00233': 1, 'PF01590': 2}
P51161	1	{'PF14651': 1}
P51164	0	
P51168	0	
P51170	0	
P51172	0	
P51178	2	{'PF00168': 1, 'PF09279': 1}
P51397	0	
P51398	0	
P51449	2	{'PF00104': 1, 'PF00105': 1}
P51451	3	{'PF00017': 1, 'PF07714': 1, 'PF00018': 1}
P51452	1	{'PF00782': 1}
P51460	1	{'PF00049': 1}
P51504	4	{'PF00096': 4}
P51508	12	{'PF00096': 12}
P51511	2	{'PF00413': 1, 'PF01471': 1}
P51512	2	{'PF00413': 1, 'PF01471': 1}
P51513	3	{'PF00013': 3}
P51522	14	{'PF00096': 14}
P51523	17	{'PF00096': 16, 'PF13465': 1}
P51530	3	{'PF13086': 2, 'PF13087': 1}
P51531	7	{'PF00176': 1, 'PF00439': 1, 'PF00271': 1, 'PF07529': 1, 'PF07533': 1, 'PF08880': 1, 'PF14619': 1}
P51532	7	{'PF00176': 1, 'PF00439': 1, 'PF00271': 1, 'PF07529': 1, 'PF07533': 1, 'PF08880': 1, 'PF14619': 1}
P51553	1	{'PF00180': 1}
P51570	1	{'PF10509': 1}
P51571	0	
P51572	0	
P51575	0	
P51580	0	
P51582	0	
P51587	4	{'PF09103': 1, 'PF09104': 1, 'PF09121': 1, 'PF09169': 1}
P51589	1	{'PF00067': 1}
P51606	0	
P51608	1	{'PF01429': 1}
P51610	0	
P51617	2	{'PF00531': 1, 'PF00069': 1}
P51636	0	
P51648	0	
P51649	0	
P51654	0	
P51659	3	{'PF00106': 1, 'PF01575': 1, 'PF02036': 1}
P51665	0	
P51668	1	{'PF00179': 1}
P51671	1	{'PF00048': 1}
P51674	0	
P51677	0	
P51679	0	
P51681	0	
P51684	0	
P51685	0	
P51686	0	
P51687	3	{'PF00173': 1, 'PF00174': 1, 'PF03404': 1}
P51688	0	
P51689	1	{'PF14707': 1}
P51690	1	{'PF14707': 1}
P51692	3	{'PF00017': 1, 'PF02864': 1, 'PF02865': 1}
P51693	3	{'PF02177': 1, 'PF12924': 1, 'PF12925': 1}
P51784	2	{'PF06337': 1, 'PF14836': 1}
P51786	10	{'PF00096': 10}
P51787	0	
P51788	0	
P51790	2	{'PF00571': 2}
P51793	2	{'PF00571': 2}
P51795	2	{'PF00571': 2}
P51797	2	{'PF00571': 2}
P51798	2	{'PF00571': 2}
P51800	1	{'PF00571': 1}
P51801	1	{'PF00571': 1}
P51805	6	{'PF01833': 4, 'PF17960': 1, 'PF18020': 1}
P51808	0	
P51809	1	{'PF13774': 1}
P51810	0	
P51811	0	
P51812	2	{'PF00069': 2}
P51813	3	{'PF00017': 1, 'PF07714': 1, 'PF00169': 1}
P51814	17	{'PF00096': 17}
P51815	6	{'PF00096': 5, 'PF02023': 1}
P51816	0	
P51817	1	{'PF00069': 1}
P51825	0	
P51826	0	
P51828	2	{'PF00211': 2}
P51841	3	{'PF00211': 1, 'PF07701': 1, 'PF07714': 1}
P51843	1	{'PF00104': 1}
P51854	3	{'PF00456': 1, 'PF02779': 1, 'PF02780': 1}
P51857	1	{'PF00248': 1}
P51858	1	{'PF00855': 1}
P51861	0	
P51864	1	{'PF09443': 1}
P51878	2	{'PF00619': 1, 'PF00656': 1}
P51884	0	
P51888	0	
P51911	1	{'PF00307': 1}
P51946	2	{'PF00134': 1, 'PF16899': 1}
P51948	1	{'PF17121': 1}
P51955	1	{'PF00069': 1}
P51956	1	{'PF00069': 1}
P51957	1	{'PF00069': 1}
P51959	1	{'PF00134': 1}
P51965	1	{'PF00179': 1}
P51970	1	{'PF06747': 1}
P51991	2	{'PF00076': 2}
P51993	1	{'PF17039': 1}
P52179	10	{'PF00041': 5, 'PF07679': 5}
P52198	1	{'PF00071': 1}
P52209	2	{'PF00393': 1, 'PF03446': 1}
P52272	3	{'PF00076': 3}
P52292	0	
P52294	0	
P52298	1	{'PF00076': 1}
P52306	0	
P52333	5	{'PF07714': 2, 'PF17887': 1, 'PF18377': 1, 'PF18379': 1}
P52429	1	{'PF00130': 1}
P52434	0	
P52435	1	{'PF13656': 1}
P52564	1	{'PF00069': 1}
P52565	1	{'PF02115': 1}
P52566	1	{'PF02115': 1}
P52569	1	{'PF13906': 1}
P52594	1	{'PF01412': 1}
P52597	3	{'PF00076': 2, 'PF08080': 1}
P52630	4	{'PF00017': 1, 'PF02864': 1, 'PF02865': 1, 'PF12188': 1}
P52655	0	
P52657	2	{'PF02268': 1, 'PF02751': 1}
P52701	6	{'PF00488': 1, 'PF00855': 1, 'PF01624': 1, 'PF05188': 1, 'PF05190': 1, 'PF05192': 1}
P52732	1	{'PF00225': 1}
P52735	7	{'PF00017': 1, 'PF00130': 1, 'PF00307': 1, 'PF00621': 1, 'PF07653': 2, 'PF00169': 1}
P52736	13	{'PF00096': 13}
P52737	11	{'PF00096': 9, 'PF13894': 1, 'PF13912': 1}
P52738	9	{'PF00096': 8, 'PF13912': 1}
P52739	3	{'PF00651': 1, 'PF12874': 2}
P52740	14	{'PF00096': 13, 'PF13912': 1}
P52741	9	{'PF00096': 9}
P52742	16	{'PF00096': 16}
P52743	4	{'PF00096': 4}
P52744	2	{'PF00096': 2}
P52746	6	{'PF00096': 3, 'PF13909': 1, 'PF13912': 2}
P52747	5	{'PF00096': 5}
P52756	3	{'PF00076': 1, 'PF00641': 1, 'PF17780': 1}
P52757	3	{'PF00017': 1, 'PF00130': 1, 'PF00620': 1}
P52758	1	{'PF01042': 1}
P52788	3	{'PF01564': 1, 'PF17284': 1, 'PF17950': 1}
P52789	4	{'PF00349': 2, 'PF03727': 2}
P52790	4	{'PF00349': 2, 'PF03727': 2}
P52797	1	{'PF00812': 1}
P52798	1	{'PF00812': 1}
P52799	1	{'PF00812': 1}
P52803	1	{'PF00812': 1}
P52815	2	{'PF00542': 1, 'PF16320': 1}
P52823	0	
P52824	3	{'PF00130': 2, 'PF00788': 1}
P52848	1	{'PF00685': 1}
P52849	1	{'PF00685': 1}
P52888	0	
P52895	1	{'PF00248': 1}
P52907	0	
P52926	0	
P52943	2	{'PF00412': 2}
P52945	1	{'PF00046': 1}
P52948	1	{'PF12110': 1}
P52951	1	{'PF00046': 1}
P52952	1	{'PF00046': 1}
P52954	1	{'PF00046': 1}
P52961	0	
P53004	1	{'PF09166': 1}
P53007	0	
P53041	1	{'PF00149': 1}
P53350	1	{'PF00069': 1}
P53355	2	{'PF00531': 1, 'PF00069': 1}
P53365	1	{'PF06456': 1}
P53367	1	{'PF06456': 1}
P53370	2	{'PF00293': 1, 'PF18290': 1}
P53384	0	
P53396	4	{'PF00285': 1, 'PF00549': 1, 'PF02629': 1, 'PF16114': 1}
P53420	2	{'PF01413': 2}
P53539	0	
P53567	0	
P53582	2	{'PF00557': 1, 'PF15801': 1}
P53597	2	{'PF00549': 1, 'PF02629': 1}
P53602	1	{'PF18376': 1}
P53609	0	
P53611	0	
P53618	2	{'PF07718': 1, 'PF14806': 1}
P53621	0	
P53634	2	{'PF00112': 1, 'PF08773': 1}
P53667	4	{'PF00412': 2, 'PF00595': 1, 'PF07714': 1}
P53671	4	{'PF00412': 2, 'PF00595': 1, 'PF07714': 1}
P53672	2	{'PF00030': 2}
P53673	2	{'PF00030': 2}
P53674	2	{'PF00030': 2}
P53675	0	
P53677	1	{'PF01217': 1}
P53680	1	{'PF01217': 1}
P53701	0	
P53708	0	
P53778	1	{'PF00069': 1}
P53779	1	{'PF00069': 1}
P53794	0	
P53801	0	
P53803	1	{'PF03604': 1}
P53804	2	{'PF13639': 1, 'PF19179': 1}
P53805	0	
P53814	1	{'PF00307': 1}
P53816	1	{'PF04970': 1}
P53985	0	
P53990	0	
P53992	5	{'PF00626': 1, 'PF04810': 1, 'PF04811': 1, 'PF04815': 1, 'PF08033': 1}
P53999	1	{'PF02229': 1}
P54098	1	{'PF18136': 1}
P54105	1	{'PF03517': 1}
P54107	2	{'PF00188': 1, 'PF08562': 1}
P54108	2	{'PF00188': 1, 'PF08562': 1}
P54132	6	{'PF00570': 1, 'PF00270': 1, 'PF00271': 1, 'PF08072': 1, 'PF09382': 1, 'PF16124': 1}
P54136	2	{'PF03485': 1, 'PF05746': 1}
P54198	0	
P54219	0	
P54252	0	
P54253	0	
P54257	0	
P54259	0	
P54274	2	{'PF08558': 1, 'PF00249': 1}
P54277	2	{'PF00505': 1, 'PF02518': 1}
P54278	2	{'PF08676': 1, 'PF13589': 1}
P54284	2	{'PF00625': 1, 'PF12052': 1}
P54289	1	{'PF13768': 1}
P54296	8	{'PF00041': 5, 'PF07679': 3}
P54315	2	{'PF00151': 1, 'PF01477': 1}
P54317	2	{'PF00151': 1, 'PF01477': 1}
P54368	0	
P54577	1	{'PF01588': 1}
P54578	0	
P54619	3	{'PF00571': 3}
P54646	2	{'PF00069': 1, 'PF16579': 1}
P54652	0	
P54687	1	{'PF01063': 1}
P54707	2	{'PF00690': 1, 'PF00702': 1}
P54709	0	
P54710	0	
P54725	4	{'PF00240': 1, 'PF00627': 2, 'PF09280': 1}
P54727	4	{'PF00240': 1, 'PF00627': 2, 'PF09280': 1}
P54750	1	{'PF00233': 1}
P54753	6	{'PF00536': 1, 'PF00041': 2, 'PF01404': 1, 'PF07714': 1, 'PF14575': 1}
P54756	6	{'PF00536': 1, 'PF00041': 2, 'PF01404': 1, 'PF07714': 1, 'PF14575': 1}
P54760	6	{'PF00536': 1, 'PF00041': 2, 'PF01404': 1, 'PF07714': 1, 'PF14575': 1}
P54762	6	{'PF00536': 1, 'PF00041': 2, 'PF01404': 1, 'PF07714': 1, 'PF14575': 1}
P54764	6	{'PF00041': 2, 'PF01404': 1, 'PF07647': 1, 'PF07714': 1, 'PF14575': 1}
P54792	2	{'PF00610': 1, 'PF00595': 1}
P54793	1	{'PF14707': 1}
P54802	3	{'PF05089': 1, 'PF12971': 1, 'PF12972': 1}
P54803	1	{'PF17387': 1}
P54819	2	{'PF00406': 1, 'PF05191': 1}
P54821	1	{'PF00046': 1}
P54826	1	{'PF02351': 1}
P54829	1	{'PF00102': 1}
P54840	0	
P54845	0	
P54849	0	
P54851	0	
P54852	0	
P54855	0	
P54868	2	{'PF01154': 1, 'PF08540': 1}
P54886	0	
P54920	0	
P54922	0	
P55000	1	{'PF00021': 1}
P55001	1	{'PF01549': 1}
P55008	0	
P55010	0	
P55011	1	{'PF00324': 1}
P55017	1	{'PF00324': 1}
P55036	1	{'PF13519': 1}
P55039	1	{'PF02824': 1}
P55040	1	{'PF00071': 1}
P55042	1	{'PF00071': 1}
P55055	2	{'PF00104': 1, 'PF00105': 1}
P55056	0	
P55058	1	{'PF02886': 1}
P55060	0	
P55061	0	
P55064	0	
P55072	7	{'PF00004': 2, 'PF02359': 1, 'PF02933': 1, 'PF09336': 1, 'PF17862': 2}
P55073	0	
P55075	1	{'PF00167': 1}
P55081	0	
P55082	1	{'PF00047': 1}
P55083	1	{'PF00147': 1}
P55084	2	{'PF00108': 1, 'PF02803': 1}
P55085	0	
P55087	0	
P55089	0	
P55103	1	{'PF00019': 1}
P55107	1	{'PF00019': 1}
P55145	2	{'PF10208': 1, 'PF20145': 1}
P55157	1	{'PF19444': 1}
P55160	0	
P55196	3	{'PF00595': 1, 'PF00788': 2}
P55197	1	{'PF13832': 1}
P55198	2	{'PF00628': 1, 'PF13832': 1}
P55199	1	{'PF07303': 1}
P55201	3	{'PF00439': 1, 'PF00855': 1, 'PF13832': 1}
P55209	0	
P55210	1	{'PF00656': 1}
P55211	2	{'PF00619': 1, 'PF00656': 1}
P55212	1	{'PF00656': 1}
P55259	0	
P55263	1	{'PF00294': 1}
P55265	5	{'PF00035': 3, 'PF02295': 2}
P55268	14	{'PF00053': 13, 'PF00055': 1}
P55273	0	
P55283	5	{'PF00028': 4, 'PF08758': 1}
P55285	5	{'PF00028': 5}
P55286	5	{'PF00028': 5}
P55287	4	{'PF00028': 4}
P55289	5	{'PF00028': 5}
P55290	6	{'PF00028': 5, 'PF08758': 1}
P55291	4	{'PF00028': 4}
P55316	1	{'PF00250': 1}
P55317	2	{'PF00250': 1, 'PF09354': 1}
P55318	1	{'PF00250': 1}
P55327	0	
P55344	0	
P55345	2	{'PF05175': 1, 'PF00018': 1}
P55347	0	
P55735	0	
P55769	1	{'PF01248': 1}
P55771	1	{'PF00292': 1}
P55773	1	{'PF00048': 1}
P55774	1	{'PF00048': 1}
P55786	3	{'PF01433': 1, 'PF11838': 1, 'PF17900': 1}
P55789	0	
P55795	4	{'PF00076': 3, 'PF08080': 1}
P55808	0	
P55809	2	{'PF01144': 2}
P55822	0	
P55851	0	
P55854	0	
P55884	1	{'PF00076': 1}
P55895	1	{'PF13341': 1}
P55899	2	{'PF00129': 1, 'PF07654': 1}
P55916	0	
P55957	1	{'PF06393': 1}
P56134	0	
P56159	3	{'PF02351': 3}
P56177	1	{'PF00046': 1}
P56178	1	{'PF00046': 1}
P56179	1	{'PF00046': 1}
P56180	1	{'PF10409': 1}
P56181	0	
P56182	0	
P56192	4	{'PF00043': 1, 'PF00458': 1, 'PF18485': 1, 'PF19303': 1}
P56199	1	{'PF00092': 1}
P56202	2	{'PF00112': 1, 'PF08246': 1}
P56211	0	
P56270	4	{'PF00096': 2, 'PF13894': 1, 'PF13912': 1}
P56277	1	{'PF08991': 1}
P56278	0	
P56279	0	
P56282	1	{'PF12213': 1}
P56373	0	
P56377	1	{'PF01217': 1}
P56378	0	
P56381	0	
P56385	0	
P56470	2	{'PF00337': 2}
P56524	1	{'PF00850': 1}
P56537	0	
P56539	0	
P56545	2	{'PF00389': 1, 'PF02826': 1}
P56555	0	
P56556	0	
P56557	0	
P56559	1	{'PF00025': 1}
P56589	0	
P56597	1	{'PF00334': 1}
P56645	1	{'PF08447': 1}
P56693	1	{'PF00505': 1}
P56696	0	
P56703	0	
P56704	0	
P56705	0	
P56706	0	
P56715	0	
P56730	6	{'PF00051': 1, 'PF00089': 1, 'PF00530': 4}
P56746	0	
P56747	0	
P56748	0	
P56749	0	
P56750	0	
P56817	0	
P56851	1	{'PF00074': 1}
P56856	0	
P56880	0	
P56915	1	{'PF00046': 1}
P56937	1	{'PF00106': 1}
P56945	3	{'PF08824': 1, 'PF12026': 1, 'PF00018': 1}
P56962	0	
P56975	0	
P57052	1	{'PF00076': 1}
P57053	1	{'PF00125': 1}
P57054	0	
P57055	0	
P57057	0	
P57058	1	{'PF00069': 1}
P57059	1	{'PF00069': 1}
P57060	2	{'PF05773': 1, 'PF06544': 1}
P57071	5	{'PF00096': 5}
P57073	1	{'PF00505': 1}
P57075	2	{'PF00300': 1, 'PF14604': 1}
P57076	0	
P57077	0	
P57078	1	{'PF00069': 1}
P57081	0	
P57082	1	{'PF00907': 1}
P57086	1	{'PF02023': 1}
P57087	2	{'PF07686': 1, 'PF13927': 1}
P57088	0	
P57103	2	{'PF03160': 2}
P57105	1	{'PF00595': 1}
P57678	0	
P57679	0	
P57682	3	{'PF00096': 3}
P57721	3	{'PF00013': 3}
P57723	3	{'PF00013': 3}
P57727	2	{'PF00089': 1, 'PF15494': 1}
P57729	1	{'PF00071': 1}
P57730	1	{'PF00619': 1}
P57735	1	{'PF00071': 1}
P57737	2	{'PF08953': 2}
P57738	0	
P57739	0	
P57740	0	
P57764	2	{'PF04598': 1, 'PF17708': 1}
P57768	1	{'PF00787': 1}
P57771	1	{'PF00615': 1}
P57772	1	{'PF00009': 1}
P57773	1	{'PF00029': 1}
P57775	1	{'PF12937': 1}
P57789	0	
P57796	2	{'PF00036': 1, 'PF13499': 1}
P58004	0	
P58005	0	
P58012	1	{'PF00250': 1}
P58062	1	{'PF00050': 1}
P58107	0	
P58166	1	{'PF00019': 1}
P58170	0	
P58173	0	
P58180	0	
P58181	0	
P58182	0	
P58215	4	{'PF00530': 4}
P58294	0	
P58304	1	{'PF00046': 1}
P58317	9	{'PF00096': 9}
P58335	2	{'PF00092': 1, 'PF05587': 1}
P58340	0	
P58397	11	{'PF00090': 1, 'PF01421': 1, 'PF17771': 1, 'PF19030': 7, 'PF19236': 1}
P58400	1	{'PF02210': 1}
P58401	1	{'PF02210': 1}
P58417	0	
P58418	0	
P58499	1	{'PF15711': 1}
P58505	0	
P58511	0	
P58512	0	
P58513	0	
P58546	0	
P58549	0	
P58550	0	
P58557	0	
P58658	2	{'PF02140': 2}
P58743	1	{'PF01740': 1}
P58753	1	{'PF13676': 1}
P58872	1	{'PF13499': 1}
P58876	1	{'PF00125': 1}
P59020	0	
P59022	0	
P59025	1	{'PF13695': 1}
P59036	0	
P59037	0	
P59044	4	{'PF02758': 1, 'PF05729': 1, 'PF17776': 1, 'PF17779': 1}
P59045	4	{'PF02758': 1, 'PF05729': 1, 'PF17776': 1, 'PF17779': 1}
P59046	4	{'PF02758': 1, 'PF05729': 1, 'PF17776': 1, 'PF17779': 1}
P59047	4	{'PF02758': 1, 'PF05729': 1, 'PF17776': 1, 'PF17779': 1}
P59051	0	
P59052	0	
P59074	0	
P59090	0	
P59091	0	
P59095	1	{'PF01852': 1}
P59103	0	
P59190	1	{'PF00071': 1}
P59282	1	{'PF05517': 1}
P59510	17	{'PF00090': 1, 'PF01421': 1, 'PF08685': 1, 'PF17771': 1, 'PF19030': 12, 'PF19236': 1}
P59533	0	
P59534	0	
P59535	0	
P59536	0	
P59537	0	
P59538	0	
P59539	0	
P59540	0	
P59541	0	
P59542	0	
P59543	0	
P59544	0	
P59551	0	
P59646	0	
P59665	1	{'PF00323': 1}
P59666	1	{'PF00323': 1}
P59768	1	{'PF00631': 1}
P59773	1	{'PF06789': 1}
P59780	1	{'PF01217': 1}
P59796	0	
P59797	0	
P59817	1	{'PF13836': 1}
P59826	1	{'PF02886': 1}
P59827	1	{'PF02886': 1}
P59861	1	{'PF13841': 1}
P59901	3	{'PF00047': 2, 'PF13895': 1}
P59910	2	{'PF00226': 1, 'PF01556': 1}
P59922	0	
P59923	12	{'PF00096': 11, 'PF02023': 1}
P59942	0	
P59990	0	
P59991	0	
P59998	0	
P60002	1	{'PF05129': 1}
P60006	0	
P60008	1	{'PF00538': 1}
P60014	0	
P60022	1	{'PF00711': 1}
P60033	0	
P60059	0	
P60153	1	{'PF00074': 1}
P60174	1	{'PF00121': 1}
P60201	0	
P60228	2	{'PF01399': 1, 'PF09440': 1}
P60321	0	
P60323	0	
P60328	0	
P60329	0	
P60331	0	
P60368	0	
P60369	0	
P60370	0	
P60371	0	
P60372	0	
P60409	0	
P60410	0	
P60411	0	
P60412	0	
P60413	0	
P60468	0	
P60484	1	{'PF10409': 1}
P60507	0	
P60508	0	
P60509	0	
P60510	1	{'PF00149': 1}
P60520	1	{'PF02991': 1}
P60568	1	{'PF00715': 1}
P60602	0	
P60604	1	{'PF00179': 1}
P60606	0	
P60608	0	
P60660	0	
P60673	1	{'PF00235': 1}
P60709	0	
P60763	1	{'PF00071': 1}
P60827	1	{'PF00386': 1}
P60842	2	{'PF00270': 1, 'PF00271': 1}
P60852	0	
P60866	1	{'PF00338': 1}
P60880	0	
P60891	2	{'PF13793': 1, 'PF14572': 1}
P60893	0	
P60896	0	
P60900	1	{'PF00227': 1}
P60903	1	{'PF01023': 1}
P60953	1	{'PF00071': 1}
P60981	1	{'PF00241': 1}
P60983	1	{'PF00241': 1}
P60985	0	
P61006	1	{'PF00071': 1}
P61009	0	
P61011	3	{'PF00448': 1, 'PF02881': 1, 'PF02978': 1}
P61018	1	{'PF00071': 1}
P61019	1	{'PF00071': 1}
P61020	1	{'PF00071': 1}
P61024	1	{'PF01111': 1}
P61026	1	{'PF00071': 1}
P61073	1	{'PF12109': 1}
P61077	1	{'PF00179': 1}
P61081	1	{'PF00179': 1}
P61086	2	{'PF00179': 1, 'PF00627': 1}
P61088	1	{'PF00179': 1}
P61106	1	{'PF00071': 1}
P61129	2	{'PF14608': 1, 'PF18345': 1}
P61158	0	
P61160	0	
P61163	0	
P61165	0	
P61201	1	{'PF01399': 1}
P61204	1	{'PF00025': 1}
P61218	0	
P61221	3	{'PF00005': 2, 'PF00037': 1}
P61224	1	{'PF00071': 1}
P61225	1	{'PF00071': 1}
P61236	1	{'PF03226': 1}
P61244	1	{'PF00010': 1}
P61247	0	
P61254	0	
P61266	1	{'PF00804': 1}
P61278	0	
P61289	0	
P61296	1	{'PF00010': 1}
P61313	0	
P61326	0	
P61328	1	{'PF00167': 1}
P61353	0	
P61366	0	
P61371	3	{'PF00046': 1, 'PF00412': 2}
P61421	0	
P61457	1	{'PF01329': 1}
P61513	0	
P61550	0	
P61565	1	{'PF13804': 1}
P61566	1	{'PF13804': 1}
P61567	1	{'PF13804': 1}
P61568	1	{'PF13804': 1}
P61570	1	{'PF13804': 1}
P61571	0	
P61572	0	
P61573	0	
P61574	0	
P61575	0	
P61576	0	
P61578	0	
P61579	0	
P61580	0	
P61581	0	
P61582	0	
P61583	0	
P61586	1	{'PF00071': 1}
P61587	1	{'PF00071': 1}
P61599	0	
P61601	2	{'PF13499': 1, 'PF13833': 1}
P61604	1	{'PF00166': 1}
P61619	1	{'PF10559': 1}
P61626	1	{'PF00062': 1}
P61647	0	
P61758	0	
P61764	0	
P61769	1	{'PF07654': 1}
P61803	0	
P61812	1	{'PF00019': 1}
P61916	1	{'PF02221': 1}
P61923	1	{'PF01217': 1}
P61925	0	
P61927	0	
P61952	1	{'PF00631': 1}
P61956	0	
P61960	1	{'PF03671': 1}
P61962	0	
P61964	0	
P61966	1	{'PF01217': 1}
P61968	2	{'PF00412': 2}
P61970	1	{'PF02136': 1}
P61978	4	{'PF00013': 3, 'PF08067': 1}
P61981	1	{'PF00244': 1}
P62068	0	
P62070	1	{'PF00071': 1}
P62072	1	{'PF02953': 1}
P62079	0	
P62081	0	
P62136	1	{'PF00149': 1}
P62140	1	{'PF00149': 1}
P62166	2	{'PF00036': 1, 'PF13499': 1}
P62191	3	{'PF00004': 1, 'PF16450': 1, 'PF17862': 1}
P62195	3	{'PF00004': 1, 'PF16450': 1, 'PF17862': 1}
P62241	0	
P62244	1	{'PF00410': 1}
P62249	0	
P62253	1	{'PF00179': 1}
P62256	1	{'PF00179': 1}
P62258	1	{'PF00244': 1}
P62263	0	
P62266	0	
P62269	0	
P62273	0	
P62277	2	{'PF00312': 1, 'PF08069': 1}
P62280	1	{'PF00366': 1}
P62304	1	{'PF01423': 1}
P62306	1	{'PF01423': 1}
P62308	1	{'PF01423': 1}
P62310	1	{'PF01423': 1}
P62312	1	{'PF01423': 1}
P62314	1	{'PF01423': 1}
P62316	1	{'PF01423': 1}
P62318	1	{'PF01423': 1}
P62324	0	
P62328	0	
P62330	1	{'PF00025': 1}
P62333	3	{'PF00004': 1, 'PF16450': 1, 'PF17862': 1}
P62341	0	
P62380	2	{'PF00352': 2}
P62424	1	{'PF01248': 1}
P62487	2	{'PF00575': 1, 'PF03876': 1}
P62491	1	{'PF00071': 1}
P62495	3	{'PF03463': 1, 'PF03464': 1, 'PF03465': 1}
P62502	1	{'PF00061': 1}
P62508	2	{'PF00104': 1, 'PF00105': 1}
P62633	7	{'PF00098': 7}
P62683	4	{'PF00098': 1, 'PF00607': 1, 'PF14787': 1, 'PF19317': 1}
P62684	4	{'PF00098': 1, 'PF00607': 1, 'PF14787': 1, 'PF19317': 1}
P62685	4	{'PF00098': 1, 'PF00607': 1, 'PF14787': 1, 'PF19317': 1}
P62699	1	{'PF03226': 1}
P62701	2	{'PF01479': 1, 'PF08071': 1}
P62714	1	{'PF00149': 1}
P62736	0	
P62745	1	{'PF00071': 1}
P62750	0	
P62753	0	
P62760	2	{'PF00036': 1, 'PF13499': 1}
P62805	1	{'PF15511': 1}
