Pfam domain	Domain 1	Domain 2	Length Domain 1	Length Domain 2	Seq Id	RMSD	Prop aligned	Dist centroids (A)	Pocket 1	Pocket 2	PocketVec Similarity
PF00079	P05546_PF00079_129_496	P50452_PF00079_6_374	368	369	0.529	0.738	0.944444	2.723	P05546_PF00079_129_496_fpocket_7	P50452_PF00079_6_374_fpocket_8	0.793
PF00079	P05546_PF00079_129_496	P50452_PF00079_6_374	368	369	0.529	0.824	0.944444	3.027	P05546_PF00079_129_496_fpocket_8	P50452_PF00079_6_374_fpocket_8	0.8109999999999999
PF00079	P05546_PF00079_129_496	Q86WD7_PF00079_46_414	368	369	0.636	0.867	0.947368	5.439	P05546_PF00079_129_496_fpocket_7	Q86WD7_PF00079_46_414_fpocket_25	0.868
PF00079	P05546_PF00079_129_496	Q86WD7_PF00079_46_414	368	369	0.632	0.952	0.947368	0.896	P05546_PF00079_129_496_fpocket_8	Q86WD7_PF00079_46_414_fpocket_25	0.869
PF00079	P20848_PF00079_55_417	P36955_PF00079_56_415	363	360	0.3	2.305	1.0	4.967	P20848_PF00079_55_417_fpocket_6	P36955_PF00079_56_415_fpocket_24	0.823
PF00079	P20848_PF00079_55_417	P36955_PF00079_56_415	363	360	0.3	1.724	1.0	5.662	P20848_PF00079_55_417_fpocket_6	P36955_PF00079_56_415_fpocket_4	0.873
PF00079	P20848_PF00079_55_417	P50452_PF00079_6_374	363	369	0.222	0.742	0.9	5.2	P20848_PF00079_55_417_fpocket_6	P50452_PF00079_6_374_fpocket_8	0.8069999999999999
PF00079	P20848_PF00079_55_417	Q86WD7_PF00079_46_414	363	369	0.526	1.088	0.947368	3.509	P20848_PF00079_55_417_fpocket_6	Q86WD7_PF00079_46_414_fpocket_25	0.829
PF00079	P36955_PF00079_56_415	P50452_PF00079_6_374	360	369	0.35	1.093	1.0	1.488	P36955_PF00079_56_415_fpocket_4	P50452_PF00079_6_374_fpocket_8	0.785
PF00079	P36955_PF00079_56_415	Q86WD7_PF00079_46_414	360	369	0.222	1.599	0.947368	2.38	P36955_PF00079_56_415_fpocket_4	Q86WD7_PF00079_46_414_fpocket_25	0.8260000000000001
PF00079	P50452_PF00079_6_374	Q86WD7_PF00079_46_414	369	369	0.588	0.99	0.944444	2.765	P50452_PF00079_6_374_fpocket_8	Q86WD7_PF00079_46_414_fpocket_25	0.8260000000000001
PF00080	O14618_PF00080_99_230	P00441_PF00080_15_150	132	136	0.565	0.432	1.0	1.647	O14618_PF00080_99_230_fpocket_1	P00441_PF00080_15_150_fpocket_1	0.921
PF00080	O14618_PF00080_99_230	P08294_PF00080_78_210	132	133	0.4	0.556	1.0	1.785	O14618_PF00080_99_230_fpocket_1	P08294_PF00080_78_210_fpocket_3	0.837
PF00080	P00441_PF00080_15_150	P08294_PF00080_78_210	136	133	0.45	0.651	1.0	2.679	P00441_PF00080_15_150_fpocket_1	P08294_PF00080_78_210_fpocket_3	0.827
PF00082	P09958_PF00082_144_427	P29120_PF00082_158_442	284	285	0.929	0.345	1.0	2.693	P09958_PF00082_144_427_fpocket_4	P29120_PF00082_158_442_fpocket_1	0.83
PF00082	P09958_PF00082_144_427	Q6UW60_PF00082_149_432	284	284	0.8	0.433	0.833333	5.786	P09958_PF00082_144_427_fpocket_1	Q6UW60_PF00082_149_432_fpocket_1	0.832
PF00082	P09958_PF00082_144_427	Q6UW60_PF00082_149_432	284	284	1.0	0.47	1.0	1.691	P09958_PF00082_144_427_fpocket_4	Q6UW60_PF00082_149_432_fpocket_17	0.8260000000000001
PF00082	P09958_PF00082_144_427	Q92824_PF00082_162_445	284	284	0.929	0.391	1.0	1.945	P09958_PF00082_144_427_fpocket_4	Q92824_PF00082_162_445_fpocket_5	0.851
PF00082	P29120_PF00082_158_442	Q6UW60_PF00082_149_432	285	284	0.889	0.346	1.0	4.259	P29120_PF00082_158_442_fpocket_1	Q6UW60_PF00082_149_432_fpocket_17	0.8049999999999999
PF00082	P29120_PF00082_158_442	Q6UW60_PF00082_149_432	285	284	0.611	0.394	0.818182	3.196	P29120_PF00082_158_442_fpocket_7	Q6UW60_PF00082_149_432_fpocket_1	0.8160000000000001
PF00082	P29120_PF00082_158_442	Q92824_PF00082_162_445	285	284	0.75	0.346	1.0	0.755	P29120_PF00082_158_442_fpocket_1	Q92824_PF00082_162_445_fpocket_5	0.834
PF00082	P29122_PF00082_196_479	Q92824_PF00082_162_445	284	284	0.963	0.216	1.0	0.571	P29122_PF00082_196_479_fpocket_1	Q92824_PF00082_162_445_fpocket_1	0.902
PF00082	P29144_PF00082_35_500	Q14703_PF00082_209_464	466	256	0.556	2.496	0.888889	2.231	P29144_PF00082_35_500_fpocket_24	Q14703_PF00082_209_464_fpocket_7	0.813
PF00082	Q14703_PF00082_209_464	Q8NBP7_PF00082_177_437	256	261	0.2	3.569	0.888889	4.994	Q14703_PF00082_209_464_fpocket_1	Q8NBP7_PF00082_177_437_fpocket_2	0.763
PF00082	Q14703_PF00082_209_464	Q8NBP7_PF00082_177_437	256	261	0.333	3.645	0.909091	5.063	Q14703_PF00082_209_464_fpocket_7	Q8NBP7_PF00082_177_437_fpocket_2	0.8160000000000001
PF00082	Q6UW60_PF00082_149_432	Q92824_PF00082_162_445	284	284	0.889	0.38	1.0	3.494	Q6UW60_PF00082_149_432_fpocket_17	Q92824_PF00082_162_445_fpocket_5	0.81
PF00084	P00736_PF00084_309_371	P00751_PF00084_165_218	63	54	0.333	1.775	0.916667	3.73	P00736_PF00084_309_371_fpocket_1	P00751_PF00084_165_218_fpocket_1	0.76
PF00084	P00736_PF00084_309_371	P16109_PF00084_448_505	63	58	0.0	2.166	0.9	2.075	P00736_PF00084_309_371_fpocket_1	P16109_PF00084_448_505_fpocket_2	0.754
PF00084	P00736_PF00084_309_371	Q02985_PF00084_146_203	63	58	0.462	0.859	0.8125	5.35	P00736_PF00084_309_371_fpocket_6	Q02985_PF00084_146_203_fpocket_1	0.749
PF00084	P00751_PF00084_165_218	P16109_PF00084_448_505	54	58	0.167	1.844	0.8	5.654	P00751_PF00084_165_218_fpocket_1	P16109_PF00084_448_505_fpocket_2	0.73
PF00084	P05160_PF00084_524_578	P08603_PF00084_267_320	55	54	0.5	1.51	0.916667	3.808	P05160_PF00084_524_578_fpocket_1	P08603_PF00084_267_320_fpocket_1	0.795
PF00084	P05160_PF00084_524_578	Q03591_PF00084_87_140	55	54	0.5	1.611	0.8	4.021	P05160_PF00084_524_578_fpocket_1	Q03591_PF00084_87_140_fpocket_3	0.844
PF00084	P08603_PF00084_267_320	P16581_PF00084_242_299	54	58	0.231	1.894	1.0	6.128	P08603_PF00084_267_320_fpocket_2	P16581_PF00084_242_299_fpocket_2	0.825
PF00084	P08603_PF00084_267_320	Q03591_PF00084_87_140	54	54	0.5	0.79	0.8	2.945	P08603_PF00084_267_320_fpocket_1	Q03591_PF00084_87_140_fpocket_3	0.806
PF00084	P16581_PF00084_242_299	Q03591_PF00084_87_140	58	54	0.308	2.266	0.928571	5.516	P16581_PF00084_242_299_fpocket_2	Q03591_PF00084_87_140_fpocket_1	0.8049999999999999
PF00085	O14530_PF00085_75_172	Q13087_PF00085_389_493	98	105	0.308	1.672	1.0	1.907	O14530_PF00085_75_172_fpocket_3	Q13087_PF00085_389_493_fpocket_6	0.752
PF00085	O14530_PF00085_75_172	Q9Y2G8_PF00085_144_244	98	101	0.143	1.491	0.933333	2.659	O14530_PF00085_75_172_fpocket_3	Q9Y2G8_PF00085_144_244_fpocket_5	0.78
PF00085	Q13087_PF00085_389_493	Q14554_PF00085_153_258	105	106	0.438	2.085	0.866667	3.917	Q13087_PF00085_389_493_fpocket_1	Q14554_PF00085_153_258_fpocket_1	0.827
PF00085	Q13087_PF00085_389_493	Q9Y2G8_PF00085_144_244	105	101	0.154	1.114	1.0	3.208	Q13087_PF00085_389_493_fpocket_6	Q9Y2G8_PF00085_144_244_fpocket_5	0.817
PF00085	Q14554_PF00085_153_258	Q6ZRP7_PF00085_63_172	106	110	0.278	0.508	0.9	4.726	Q14554_PF00085_153_258_fpocket_1	Q6ZRP7_PF00085_63_172_fpocket_4	0.768
PF00085	Q14554_PF00085_153_258	Q99757_PF00085_61_163	106	103	0.333	0.782	0.947368	5.956	Q14554_PF00085_153_258_fpocket_1	Q99757_PF00085_61_163_fpocket_2	0.777
PF00085	Q6ZRP7_PF00085_63_172	Q99757_PF00085_61_163	110	103	0.316	0.947	0.9	1.079	Q6ZRP7_PF00085_63_172_fpocket_4	Q99757_PF00085_61_163_fpocket_2	0.851
PF00085	Q6ZRP7_PF00085_63_172	Q9Y2G8_PF00085_144_244	110	101	0.368	1.028	1.0	2.83	Q6ZRP7_PF00085_63_172_fpocket_4	Q9Y2G8_PF00085_144_244_fpocket_7	0.7150000000000001
PF00085	Q99757_PF00085_61_163	Q9Y2G8_PF00085_144_244	103	101	0.211	0.788	1.0	1.702	Q99757_PF00085_61_163_fpocket_2	Q9Y2G8_PF00085_144_244_fpocket_7	0.729
PF00085	Q9P2K2_PF00085_392_494	Q9Y2G8_PF00085_144_244	103	101	0.154	0.476	1.0	3.883	Q9P2K2_PF00085_392_494_fpocket_3	Q9Y2G8_PF00085_144_244_fpocket_5	0.779
PF00086	P09758_PF00086_73_145	Q08629_PF00086_313_376	73	64	0.455	1.79	0.8	4.659	P09758_PF00086_73_145_fpocket_1	Q08629_PF00086_313_376_fpocket_5	0.8069999999999999
PF00086	P22692_PF00086_174_249	Q08629_PF00086_313_376	76	64	0.529	1.576	0.833333	5.201	P22692_PF00086_174_249_fpocket_1	Q08629_PF00086_313_376_fpocket_1	0.778
PF00086	P22692_PF00086_174_249	Q92563_PF00086_313_376	76	64	0.588	1.455	0.833333	4.349	P22692_PF00086_174_249_fpocket_1	Q92563_PF00086_313_376_fpocket_2	0.7989999999999999
PF00086	P22692_PF00086_174_249	Q9H4F8_PF00086_227_292	76	66	0.667	1.482	0.833333	5.423	P22692_PF00086_174_249_fpocket_1	Q9H4F8_PF00086_227_292_fpocket_1	0.783
PF00086	P22692_PF00086_174_249	Q9H4F8_PF00086_227_292	76	66	0.533	1.772	0.833333	5.791	P22692_PF00086_174_249_fpocket_1	Q9H4F8_PF00086_227_292_fpocket_2	0.781
PF00086	Q08629_PF00086_313_376	Q14112_PF00086_1019_1084	64	66	0.667	0.613	1.0	3.486	Q08629_PF00086_313_376_fpocket_1	Q14112_PF00086_1019_1084_fpocket_2	0.78
PF00086	Q08629_PF00086_313_376	Q92563_PF00086_313_376	64	64	0.765	0.256	1.0	1.217	Q08629_PF00086_313_376_fpocket_1	Q92563_PF00086_313_376_fpocket_2	0.844
PF00086	Q08629_PF00086_313_376	Q9H4F8_PF00086_227_292	64	66	0.643	0.761	0.933333	1.317	Q08629_PF00086_313_376_fpocket_1	Q9H4F8_PF00086_227_292_fpocket_1	0.774
PF00086	Q08629_PF00086_313_376	Q9H4F8_PF00086_227_292	64	66	0.538	0.712	1.0	3.985	Q08629_PF00086_313_376_fpocket_5	Q9H4F8_PF00086_227_292_fpocket_2	0.778
PF00086	Q08629_PF00086_313_376	Q9H4F8_PF00086_95_158	64	64	0.529	0.698	1.0	5.507	Q08629_PF00086_313_376_fpocket_1	Q9H4F8_PF00086_95_158_fpocket_1	0.794
PF00086	Q14112_PF00086_1019_1084	Q92563_PF00086_313_376	66	64	0.583	0.487	1.0	4.28	Q14112_PF00086_1019_1084_fpocket_2	Q92563_PF00086_313_376_fpocket_2	0.784
PF00086	Q14112_PF00086_1019_1084	Q9H4F8_PF00086_227_292	66	66	0.583	0.51	0.933333	3.161	Q14112_PF00086_1019_1084_fpocket_2	Q9H4F8_PF00086_227_292_fpocket_1	0.74
PF00086	Q92563_PF00086_313_376	Q9H3U7_PF00086_90_153	64	64	0.4	0.338	1.0	4.558	Q92563_PF00086_313_376_fpocket_3	Q9H3U7_PF00086_90_153_fpocket_1	0.808
PF00086	Q92563_PF00086_313_376	Q9H4F8_PF00086_227_292	64	66	0.571	0.668	0.933333	1.809	Q92563_PF00086_313_376_fpocket_2	Q9H4F8_PF00086_227_292_fpocket_1	0.825
PF00086	Q92563_PF00086_313_376	Q9H4F8_PF00086_95_158	64	64	0.471	0.814	1.0	5.242	Q92563_PF00086_313_376_fpocket_2	Q9H4F8_PF00086_95_158_fpocket_1	0.817
PF00086	Q92563_PF00086_313_376	Q9H4F8_PF00086_95_158	64	64	0.333	0.191	1.0	4.177	Q92563_PF00086_313_376_fpocket_3	Q9H4F8_PF00086_95_158_fpocket_3	0.8220000000000001
PF00086	Q9H3U7_PF00086_90_153	Q9H4F8_PF00086_95_158	64	64	0.667	0.229	1.0	0.842	Q9H3U7_PF00086_90_153_fpocket_1	Q9H4F8_PF00086_95_158_fpocket_3	0.8260000000000001
PF00088	O43451_PF00088_90_133	O43451_PF00088_957_999	44	43	0.5	0.876	0.941176	4.408	O43451_PF00088_90_133_fpocket_1	O43451_PF00088_957_999_fpocket_1	0.8140000000000001
PF00088	O43451_PF00088_90_133	P04155_PF00088_31_71	44	41	0.533	1.451	0.933333	3.025	O43451_PF00088_90_133_fpocket_1	P04155_PF00088_31_71_fpocket_1	0.788
PF00088	O43451_PF00088_90_133	Q03403_PF00088_31_72	44	42	0.533	1.404	0.933333	4.185	O43451_PF00088_90_133_fpocket_1	Q03403_PF00088_31_72_fpocket_1	0.796
PF00088	O43451_PF00088_90_133	Q03403_PF00088_31_72	44	42	0.267	1.304	1.0	1.706	O43451_PF00088_90_133_fpocket_2	Q03403_PF00088_31_72_fpocket_2	0.745
PF00088	O43451_PF00088_90_133	Q03403_PF00088_81_121	44	41	0.462	1.569	0.928571	3.899	O43451_PF00088_90_133_fpocket_1	Q03403_PF00088_81_121_fpocket_1	0.792
PF00088	O43451_PF00088_90_133	Q07654_PF00088_46_86	44	41	0.429	1.346	0.933333	4.055	O43451_PF00088_90_133_fpocket_1	Q07654_PF00088_46_86_fpocket_1	0.8029999999999999
PF00088	O43451_PF00088_90_133	Q2M2H8_PF00088_43_87	44	45	0.529	1.653	0.944444	4.112	O43451_PF00088_90_133_fpocket_1	Q2M2H8_PF00088_43_87_fpocket_1	0.8029999999999999
PF00088	O43451_PF00088_90_133	Q2M2H8_PF00088_43_87	44	45	0.5	0.969	1.0	1.138	O43451_PF00088_90_133_fpocket_2	Q2M2H8_PF00088_43_87_fpocket_2	0.829
PF00088	O43451_PF00088_957_999	P04155_PF00088_31_71	43	41	0.467	1.006	0.882353	1.395	O43451_PF00088_957_999_fpocket_1	P04155_PF00088_31_71_fpocket_1	0.837
PF00088	O43451_PF00088_957_999	Q03403_PF00088_31_72	43	42	0.4	1.038	0.882353	1.269	O43451_PF00088_957_999_fpocket_1	Q03403_PF00088_31_72_fpocket_1	0.851
PF00088	O43451_PF00088_957_999	Q03403_PF00088_81_121	43	41	0.467	1.011	0.882353	1.477	O43451_PF00088_957_999_fpocket_1	Q03403_PF00088_81_121_fpocket_1	0.815
PF00088	O43451_PF00088_957_999	Q07654_PF00088_46_86	43	41	0.533	0.994	0.882353	3.581	O43451_PF00088_957_999_fpocket_1	Q07654_PF00088_46_86_fpocket_1	0.852
PF00088	O43451_PF00088_957_999	Q2M2H8_PF00088_43_87	43	45	0.467	1.326	0.882353	1.106	O43451_PF00088_957_999_fpocket_1	Q2M2H8_PF00088_43_87_fpocket_1	0.781
PF00088	P04155_PF00088_31_71	Q03403_PF00088_31_72	41	42	0.875	0.297	1.0	0.888	P04155_PF00088_31_71_fpocket_1	Q03403_PF00088_31_72_fpocket_1	0.92
PF00088	P04155_PF00088_31_71	Q03403_PF00088_81_121	41	41	0.786	0.362	1.0	1.32	P04155_PF00088_31_71_fpocket_1	Q03403_PF00088_81_121_fpocket_1	0.904
PF00088	P04155_PF00088_31_71	Q07654_PF00088_46_86	41	41	0.75	0.287	1.0	2.94	P04155_PF00088_31_71_fpocket_1	Q07654_PF00088_46_86_fpocket_1	0.889
PF00088	P04155_PF00088_31_71	Q2M2H8_PF00088_43_87	41	45	0.438	1.536	0.944444	0.848	P04155_PF00088_31_71_fpocket_1	Q2M2H8_PF00088_43_87_fpocket_1	0.744
PF00088	P14410_PF00088_63_109	Q03403_PF00088_81_121	47	41	0.538	0.928	0.866667	3.525	P14410_PF00088_63_109_fpocket_1	Q03403_PF00088_81_121_fpocket_2	0.787
PF00088	Q03403_PF00088_31_72	Q03403_PF00088_81_121	42	41	0.857	0.463	1.0	1.649	Q03403_PF00088_31_72_fpocket_1	Q03403_PF00088_81_121_fpocket_1	0.855
PF00088	Q03403_PF00088_31_72	Q07654_PF00088_46_86	42	41	0.75	0.247	1.0	2.736	Q03403_PF00088_31_72_fpocket_1	Q07654_PF00088_46_86_fpocket_1	0.908
PF00088	Q03403_PF00088_31_72	Q2M2H8_PF00088_43_87	42	45	0.438	1.411	0.944444	0.963	Q03403_PF00088_31_72_fpocket_1	Q2M2H8_PF00088_43_87_fpocket_1	0.76
PF00088	Q03403_PF00088_31_72	Q2M2H8_PF00088_43_87	42	45	0.286	1.782	1.0	1.923	Q03403_PF00088_31_72_fpocket_2	Q2M2H8_PF00088_43_87_fpocket_2	0.7969999999999999
PF00088	Q03403_PF00088_81_121	Q07654_PF00088_46_86	41	41	0.714	0.401	1.0	4.223	Q03403_PF00088_81_121_fpocket_1	Q07654_PF00088_46_86_fpocket_1	0.821
PF00088	Q03403_PF00088_81_121	Q2M2H8_PF00088_43_87	41	45	0.357	1.395	0.944444	0.502	Q03403_PF00088_81_121_fpocket_1	Q2M2H8_PF00088_43_87_fpocket_1	0.731
PF00088	Q07654_PF00088_46_86	Q2M2H8_PF00088_43_87	41	45	0.471	1.401	0.944444	3.56	Q07654_PF00088_46_86_fpocket_1	Q2M2H8_PF00088_43_87_fpocket_1	0.772
PF00089	O00187_PF00089_445_679	P00751_PF00089_481_752	235	272	0.5	3.858	0.85	2.469	O00187_PF00089_445_679_fpocket_1	P00751_PF00089_481_752_fpocket_3	0.771
PF00089	O00187_PF00089_445_679	P12544_PF00089_29_254	235	226	0.636	1.063	0.96	4.407	O00187_PF00089_445_679_fpocket_1	P12544_PF00089_29_254_fpocket_1	0.775
PF00089	O00187_PF00089_445_679	Q9GZN4_PF00089_50_285	235	236	0.714	1.433	0.954545	2.531	O00187_PF00089_445_679_fpocket_1	Q9GZN4_PF00089_50_285_fpocket_2	0.794
PF00089	P00751_PF00089_481_752	P12544_PF00089_29_254	272	226	0.52	4.433	0.9	4.526	P00751_PF00089_481_752_fpocket_3	P12544_PF00089_29_254_fpocket_1	0.739
PF00089	P00751_PF00089_481_752	Q9GZN4_PF00089_50_285	272	236	0.65	4.044	0.8	3.055	P00751_PF00089_481_752_fpocket_3	Q9GZN4_PF00089_50_285_fpocket_2	0.776
PF00089	P03951_PF00089_388_618	P12544_PF00089_29_254	231	226	0.615	0.261	1.0	0.46	P03951_PF00089_388_618_fpocket_5	P12544_PF00089_29_254_fpocket_13	0.833
PF00089	P03951_PF00089_388_618	P48740_PF00089_449_691	231	243	0.5	0.54	1.0	0.575	P03951_PF00089_388_618_fpocket_5	P48740_PF00089_449_691_fpocket_12	0.842
PF00089	P03951_PF00089_388_618	Q6PEW0_PF00089_47_264	231	218	0.571	0.308	1.0	1.141	P03951_PF00089_388_618_fpocket_5	Q6PEW0_PF00089_47_264_fpocket_6	0.8049999999999999
PF00089	P07477_PF00089_24_239	P12544_PF00089_29_254	216	226	0.583	1.308	0.96	5.373	P07477_PF00089_24_239_fpocket_3	P12544_PF00089_29_254_fpocket_1	0.791
PF00089	P12544_PF00089_29_254	P48740_PF00089_449_691	226	243	0.385	0.513	1.0	0.905	P12544_PF00089_29_254_fpocket_13	P48740_PF00089_449_691_fpocket_12	0.8069999999999999
PF00089	P12544_PF00089_29_254	Q6PEW0_PF00089_47_264	226	218	0.538	0.417	1.0	1.136	P12544_PF00089_29_254_fpocket_13	Q6PEW0_PF00089_47_264_fpocket_6	0.759
PF00089	P12544_PF00089_29_254	Q9GZN4_PF00089_50_285	226	236	0.65	1.904	0.952381	3.755	P12544_PF00089_29_254_fpocket_1	Q9GZN4_PF00089_50_285_fpocket_2	0.739
PF00089	P48740_PF00089_449_691	Q6PEW0_PF00089_47_264	243	218	0.357	0.569	1.0	1.034	P48740_PF00089_449_691_fpocket_12	Q6PEW0_PF00089_47_264_fpocket_6	0.8
PF00090	O14514_PF00090_526_574	O95450_PF00090_565_615	49	51	0.333	1.646	0.9375	1.116	O14514_PF00090_526_574_fpocket_1	O95450_PF00090_565_615_fpocket_2	0.871
PF00090	O14514_PF00090_526_574	P07357_PF00090_540_584	49	45	0.364	3.209	1.0	5.163	O14514_PF00090_526_574_fpocket_1	P07357_PF00090_540_584_fpocket_2	0.766
PF00090	O14514_PF00090_526_574	P07358_PF00090_68_116	49	49	0.214	1.399	0.875	1.713	O14514_PF00090_526_574_fpocket_1	P07358_PF00090_68_116_fpocket_1	0.792
PF00090	O14514_PF00090_526_574	Q13591_PF00090_845_895	49	51	0.429	1.669	0.933333	1.81	O14514_PF00090_526_574_fpocket_1	Q13591_PF00090_845_895_fpocket_1	0.876
PF00090	O14514_PF00090_526_574	Q6UXZ4_PF00090_312_359	49	48	0.333	1.596	0.9375	1.677	O14514_PF00090_526_574_fpocket_1	Q6UXZ4_PF00090_312_359_fpocket_1	0.906
PF00090	O14514_PF00090_526_574	Q8TE58_PF00090_520_570	49	51	0.333	1.892	1.0	1.452	O14514_PF00090_526_574_fpocket_1	Q8TE58_PF00090_520_570_fpocket_1	0.873
PF00090	O95450_PF00090_565_615	P07358_PF00090_68_116	51	49	0.2	1.728	0.9375	2.589	O95450_PF00090_565_615_fpocket_2	P07358_PF00090_68_116_fpocket_1	0.8089999999999999
PF00090	O95450_PF00090_565_615	Q13591_PF00090_845_895	51	51	0.6	0.364	0.933333	0.745	O95450_PF00090_565_615_fpocket_2	Q13591_PF00090_845_895_fpocket_1	0.87
PF00090	O95450_PF00090_565_615	Q6UXZ4_PF00090_312_359	51	48	0.438	0.332	1.0	0.534	O95450_PF00090_565_615_fpocket_2	Q6UXZ4_PF00090_312_359_fpocket_1	0.908
PF00090	O95450_PF00090_565_615	Q8IUL8_PF00090_150_196	51	47	0.5	0.67	1.0	5.488	O95450_PF00090_565_615_fpocket_1	Q8IUL8_PF00090_150_196_fpocket_2	0.827
PF00090	O95450_PF00090_565_615	Q8TE58_PF00090_520_570	51	51	0.5	0.709	1.0	0.944	O95450_PF00090_565_615_fpocket_2	Q8TE58_PF00090_520_570_fpocket_1	0.87
PF00090	O95450_PF00090_565_615	Q9HCB6_PF00090_618_665	51	48	0.4	1.52	1.0	5.103	O95450_PF00090_565_615_fpocket_1	Q9HCB6_PF00090_618_665_fpocket_2	0.817
PF00090	O95450_PF00090_565_615	Q9P283_PF00090_726_770	51	45	0.4	0.38	1.0	3.644	O95450_PF00090_565_615_fpocket_1	Q9P283_PF00090_726_770_fpocket_2	0.785
PF00090	P07358_PF00090_68_116	Q13591_PF00090_845_895	49	51	0.25	1.586	1.0	2.64	P07358_PF00090_68_116_fpocket_1	Q13591_PF00090_845_895_fpocket_1	0.774
PF00090	P07358_PF00090_68_116	Q6UXZ4_PF00090_312_359	49	48	0.2	1.683	0.9375	2.687	P07358_PF00090_68_116_fpocket_1	Q6UXZ4_PF00090_312_359_fpocket_1	0.8049999999999999
PF00090	P07358_PF00090_68_116	Q8TE58_PF00090_520_570	49	51	0.2	1.936	0.933333	2.284	P07358_PF00090_68_116_fpocket_1	Q8TE58_PF00090_520_570_fpocket_1	0.829
PF00090	Q13591_PF00090_845_895	Q6UXZ4_PF00090_312_359	51	48	0.467	0.235	0.933333	0.144	Q13591_PF00090_845_895_fpocket_1	Q6UXZ4_PF00090_312_359_fpocket_1	0.9299999999999999
PF00090	Q13591_PF00090_845_895	Q8TE58_PF00090_520_570	51	51	0.429	0.698	0.933333	1.973	Q13591_PF00090_845_895_fpocket_1	Q8TE58_PF00090_520_570_fpocket_1	0.866
PF00090	Q6UXZ4_PF00090_312_359	Q8TE58_PF00090_520_570	48	51	0.5	0.811	1.0	1.102	Q6UXZ4_PF00090_312_359_fpocket_1	Q8TE58_PF00090_520_570_fpocket_1	0.85
PF00090	Q8IUL8_PF00090_150_196	Q9HCB6_PF00090_618_665	47	48	0.545	0.253	1.0	1.825	Q8IUL8_PF00090_150_196_fpocket_2	Q9HCB6_PF00090_618_665_fpocket_2	0.862
PF00090	Q8IUL8_PF00090_150_196	Q9P283_PF00090_726_770	47	45	0.364	0.691	1.0	5.592	Q8IUL8_PF00090_150_196_fpocket_2	Q9P283_PF00090_726_770_fpocket_2	0.793
PF00090	Q9HCB6_PF00090_618_665	Q9P283_PF00090_726_770	48	45	0.455	1.547	1.0	4.926	Q9HCB6_PF00090_618_665_fpocket_2	Q9P283_PF00090_726_770_fpocket_2	0.8049999999999999
PF00091	A6NHL2_PF00091_3_221	P04350_PF00091_3_212	219	210	0.375	0.341	1.0	3.961	A6NHL2_PF00091_3_221_fpocket_17	P04350_PF00091_3_212_fpocket_12	0.806
PF00091	A6NHL2_PF00091_3_221	P04350_PF00091_3_212	219	210	0.739	0.408	1.0	2.603	A6NHL2_PF00091_3_221_fpocket_2	P04350_PF00091_3_212_fpocket_2	0.832
PF00091	A6NHL2_PF00091_3_221	P0DPH8_PF00091_3_214	219	212	0.765	0.149	1.0	0.546	A6NHL2_PF00091_3_221_fpocket_17	P0DPH8_PF00091_3_214_fpocket_14	0.922
PF00091	A6NHL2_PF00091_3_221	P0DPH8_PF00091_3_214	219	212	0.875	0.184	1.0	1.411	A6NHL2_PF00091_3_221_fpocket_2	P0DPH8_PF00091_3_214_fpocket_2	0.959
PF00091	A6NHL2_PF00091_3_221	P23258_PF00091_4_215	219	212	0.312	0.38	1.0	4.349	A6NHL2_PF00091_3_221_fpocket_17	P23258_PF00091_4_215_fpocket_13	0.832
PF00091	A6NHL2_PF00091_3_221	P23258_PF00091_4_215	219	212	0.704	0.481	0.964286	3.04	A6NHL2_PF00091_3_221_fpocket_2	P23258_PF00091_4_215_fpocket_2	0.864
PF00091	A6NHL2_PF00091_3_221	Q13509_PF00091_3_212	219	210	0.375	0.327	1.0	3.414	A6NHL2_PF00091_3_221_fpocket_17	Q13509_PF00091_3_212_fpocket_10	0.8200000000000001
PF00091	A6NHL2_PF00091_3_221	Q13509_PF00091_3_212	219	210	0.696	0.39	1.0	2.824	A6NHL2_PF00091_3_221_fpocket_2	Q13509_PF00091_3_212_fpocket_2	0.831
PF00091	A6NHL2_PF00091_3_221	Q13885_PF00091_3_212	219	210	0.375	0.344	1.0	4.028	A6NHL2_PF00091_3_221_fpocket_17	Q13885_PF00091_3_212_fpocket_11	0.8089999999999999
PF00091	A6NHL2_PF00091_3_221	Q13885_PF00091_3_212	219	210	0.75	0.559	1.0	2.296	A6NHL2_PF00091_3_221_fpocket_2	Q13885_PF00091_3_212_fpocket_2	0.842
PF00091	A6NHL2_PF00091_3_221	Q6PEY2_PF00091_3_214	219	212	0.778	0.151	1.0	0.378	A6NHL2_PF00091_3_221_fpocket_17	Q6PEY2_PF00091_3_214_fpocket_15	0.9
PF00091	A6NHL2_PF00091_3_221	Q6PEY2_PF00091_3_214	219	212	0.87	0.245	1.0	1.774	A6NHL2_PF00091_3_221_fpocket_2	Q6PEY2_PF00091_3_214_fpocket_5	0.834
PF00091	A6NHL2_PF00091_3_221	Q9BUF5_PF00091_3_212	219	210	0.81	0.593	1.0	1.524	A6NHL2_PF00091_3_221_fpocket_2	Q9BUF5_PF00091_3_212_fpocket_1	0.831
PF00091	A6NHL2_PF00091_3_221	Q9BVA1_PF00091_3_212	219	210	0.696	0.364	1.0	2.858	A6NHL2_PF00091_3_221_fpocket_2	Q9BVA1_PF00091_3_212_fpocket_2	0.835
