Kinase pair (UniprotID1 - UniprotID2)	Max. TM-Score	Max. Seq. Id.	PocketVec distance	Exp. Prof. Jaccard Similarity
P19784-Q9P289	0.84266	29.032	0.1571	0.0
P19784-Q9UBE8	0.8647	32.114	0.2241	0.0
P19784-Q9UK32	0.85628	32.231	0.1658	0.0
P19784-Q9UKE5	0.9007	44.0	0.1475	0.0
P19784-Q9UL54	0.8277	33.473	0.1584	0.0
P19784-Q9UPZ9	0.87188	31.579	0.2342	0.0
P19784-Q9Y243	0.82545	27.119	0.2014	0.0
P19784-Q9Y2K2	0.83836	30.0	0.2152	0.0
P19784-Q9Y572	0.95109	31.02	0.2052	0.0
P19784-Q9Y5S2	0.96598	48.819	0.2069	0.0
P19784-Q9Y616	0.84845	32.377	0.2358	0.0
P19784-Q9Y6E0	0.99728	95.635	0.0658	0.0
P22612-P22694	0.80107	35.983	0.2119	0.0
P22612-P23443	0.86024	33.054	0.2154	0.0
P22612-P24723	0.9209	33.735	0.183	0.0
P22612-P24941	0.87204	29.73	0.157	0.0
P22612-P27361	0.92269	33.191	0.1821	0.0
P22612-P27448	0.88721	30.303	0.1528	0.0
P22612-P28482	0.89478	34.361	0.1699	0.0
P22612-P30291	0.96103	32.389	0.1934	0.0
P22612-P31749	0.93891	36.475	0.1979	0.0
P22612-P31751	0.9344	33.333	0.13	0.0
P22612-P33981	0.84262	33.607	0.1738	0.0
P22612-P36507	0.8708	30.453	0.1941	0.0
P22612-P36896	0.95784	33.865	0.1523	0.0
P22612-P36897	0.80117	30.29	0.1528	0.0
P22612-P45983	0.82034	30.081	0.1506	0.0
P22612-P45984	0.87787	35.685	0.1824	0.0
P22612-P49137	0.87678	33.333	0.1379	0.0
P22612-P49759	0.86096	31.064	0.1988	0.0
P22612-P49760	0.89461	33.929	0.2037	0.0
P22612-P49761	0.95686	36.585	0.1427	0.0
P22612-P49840	0.93361	36.948	0.152	0.0
P22612-P49841	0.93513	32.271	0.1845	0.0
P22612-P50613	0.95819	44.841	0.1502	0.0
P22612-P50750	0.86378	30.579	0.1685	0.0
P22612-P51817	0.89666	32.018	0.1848	0.0
P22612-P53350	0.85394	33.032	0.241	0.0
P22612-P53779	0.88951	32.468	0.2546	0.0
P22612-P68400	0.93982	36.709	0.2244	0.0
P22612-Q00526	0.87677	29.268	0.2067	0.0
P22612-Q00535	0.86053	30.332	0.2215	0.0
P22612-Q00536	0.87627	34.764	0.2079	0.0
P22612-Q02156	0.89313	31.2	0.1976	0.0
P22612-Q02750	0.89053	30.4	0.1968	0.0
P22612-Q04759	0.84396	28.34	0.1853	0.0
P22612-Q05655	0.92431	32.099	0.2242	0.0
P22612-Q13043	0.94642	33.73	0.2233	0.0
P22612-Q13131	0.84617	27.935	0.1978	0.0
P22612-Q13177	0.87564	34.052	0.1597	0.0
P22612-Q13188	0.82409	28.761	0.1928	0.0
P22612-Q13464	0.93433	40.0	0.1676	0.0
P22612-Q13555	0.83714	31.507	0.169	0.0
P22612-Q13557	0.95934	30.8	0.1562	0.0
P22612-Q13627	0.97372	50.787	0.1412	0.0
P22612-Q13873	0.85114	29.839	0.1478	0.0
P22612-Q13976	0.867	28.455	0.1897	0.0
P22612-Q14004	0.88106	32.189	0.1697	0.0
P22612-Q14680	0.86248	27.935	0.1638	0.0
P22612-Q15131	0.86156	28.34	0.198	0.0
P22612-Q15759	0.92428	33.2	0.1335	0.0
P22612-Q15831	0.85821	41.296	0.1907	0.0
P22612-Q16512	0.93328	31.474	0.1631	0.0
P22612-Q16513	0.79827	31.148	0.1625	0.0
P22612-Q16539	0.84845	34.043	0.158	0.0
P22612-Q16644	0.88058	37.5	0.2126	0.0
P22612-Q2M2I8	0.8773	30.29	0.1217	0.0
P22612-Q5VT25	0.86279	34.934	0.206	0.0
P22612-Q6A1A2	0.96044	49.2	0.177	0.0
P22612-Q6P5Z2	0.86474	31.356	0.1658	0.0
P22612-Q6PHR2	0.93545	38.115	0.1429	0.0
P22612-Q7KZI7	0.93426	32.271	0.1752	0.0
P22612-Q7L7X3	0.93011	30.952	0.1686	0.0
P22612-Q8N4C8	0.91961	29.2	0.2033	0.0
P22612-Q8NEV1	0.87229	34.615	0.1408	0.0
P22612-Q8TD08	0.81908	39.912	0.1115	0.0
P22612-Q8TDX7	0.89047	35.51	0.1529	0.0
P22612-Q92918	0.93214	33.871	0.1832	0.0
P22612-Q96GD4	0.96647	49.206	0.1159	0.0
P22612-Q96L34	0.96382	52.8	0.1269	0.0
P22612-Q96NX5	0.86484	31.092	0.1838	0.0
P22612-Q96RR4	0.86698	36.052	0.1311	0.0
P22612-Q9H093	0.92814	34.298	0.19	0.0
P22612-Q9H0K1	0.89973	32.52	0.1526	0.0
P22612-Q9H2K8	0.93158	27.935	0.1732	0.0
P22612-Q9HAZ1	0.89006	32.301	0.1891	0.0
P22612-Q9NQU5	0.8948	33.191	0.1917	0.0
P22612-Q9NSY1	0.90167	33.333	0.1724	0.0
P22612-Q9P289	0.90071	32.129	0.1717	0.0
P22612-Q9UBE8	0.92134	32.068	0.1663	0.0
P22612-Q9UK32	0.89901	44.177	0.178	0.0
P22612-Q9UKE5	0.84819	32.78	0.1546	0.0
P22612-Q9UL54	0.82383	28.378	0.1869	0.0
P22612-Q9UPZ9	0.91896	32.377	0.1715	0.0
P22612-Q9Y243	0.8404	35.455	0.1485	0.0
P22612-Q9Y2K2	0.96422	48.016	0.1667	0.0
P22612-Q9Y572	0.95153	39.759	0.186	0.0
P22612-Q9Y5S2	0.87656	37.768	0.1941	0.0
P22612-Q9Y616	0.87316	30.508	0.1823	0.0
P22612-Q9Y6E0	0.86588	34.222	0.143	0.0
P22694-P23443	0.89153	29.6	0.1855	0.0
P22694-P24723	0.94175	33.333	0.1473	0.0
P22694-P24941	0.97505	52.4	0.1631	0.0
P22694-P27361	0.91907	38.095	0.1746	0.0
P22694-P27448	0.90541	36.161	0.2134	0.0
P22694-P28482	0.91602	47.967	0.166	0.0
P22694-P30291	0.85923	32.766	0.1885	0.0
P22694-P31749	0.83581	34.167	0.1657	0.0
P22694-P31751	0.86552	32.53	0.1442	0.0
P22694-P33981	0.81393	30.081	0.1818	0.0
P22694-P36507	0.87398	30.544	0.1762	0.0
P22694-P36896	0.86878	47.41	0.1371	0.0
P22694-P36897	0.87906	33.065	0.186	0.0
P22694-P45983	0.89384	41.365	0.1896	0.0
P22694-P45984	0.8314	32.42	0.1237	0.0
P22694-P49137	0.91648	47.967	0.1758	0.0
P22694-P49759	0.85557	29.388	0.1292	0.0
P22694-P49760	0.84821	34.44	0.1658	0.0
P22694-P49761	0.85975	28.455	0.1443	0.0
P22694-P49840	0.8695	33.193	0.1689	0.0
P22694-P49841	0.84071	30.0	0.1704	0.0
P22694-P50613	0.737	33.75	0.1457	0.0
P22694-P50750	0.83917	30.864	0.1611	0.0
P22694-P51817	0.91832	52.8	0.1892	0.0
P22694-P53350	0.83925	34.052	0.1669	0.0
P22694-P53779	0.9511	58.197	0.1617	0.0
P22694-P68400	0.83723	31.466	0.1915	0.0
P22694-Q00526	0.95128	50.199	0.1023	0.0
P22694-Q00535	0.89233	35.371	0.1634	0.0
P22694-Q00536	0.92379	33.2	0.1538	0.0
P22694-Q02156	0.85853	30.638	0.1808	0.0
P22694-Q02750	0.87526	29.911	0.1503	0.0
P22694-Q04759	0.91093	38.247	0.1672	0.0
P22694-Q05655	0.91039	37.052	0.174	0.0
P22694-Q13043	0.91286	32.377	0.162	0.0
P22694-Q13131	0.82576	32.218	0.1615	0.0
P22694-Q13177	0.90858	31.429	0.1932	0.0
P22694-Q13188	0.95233	58.197	0.1715	0.0
P22694-Q13464	0.7787	28.194	0.1635	0.0
P22694-Q13555	0.84033	29.583	0.1632	0.0
P22694-Q13557	0.83326	29.515	0.1799	0.0
P22694-Q13627	0.8607	29.167	0.179	0.0
P22694-Q13873	0.85179	29.098	0.1513	0.0
P22694-Q13976	0.8317	30.328	0.1489	0.0
P22694-Q14004	0.91186	45.935	0.1754	0.0
P22694-Q14680	0.86895	32.365	0.1722	0.0
P22694-Q15131	0.87492	35.685	0.1887	0.0
P22694-Q15759	0.91169	32.231	0.2179	0.0
P22694-Q15831	0.95216	40.486	0.167	0.0
P22694-Q16512	0.87808	29.439	0.154	0.0
P22694-Q16513	0.91472	31.727	0.1733	0.0
P22694-Q16539	0.84284	25.106	0.1931	0.0
P22694-Q16644	0.87521	29.675	0.2424	0.0
P22694-Q2M2I8	0.95474	34.137	0.2042	0.0
P22694-Q5VT25	0.86371	30.932	0.1677	0.0
P22694-Q6A1A2	0.94975	40.625	0.153	0.0
P22694-Q6P5Z2	0.83643	32.512	0.1961	0.0
P22694-Q6PHR2	0.8675	32.8	0.1895	0.0
P22694-Q7KZI7	0.9677	51.938	0.1494	0.0
P22694-Q7L7X3	0.89608	32.4	0.2048	0.0
P22694-Q8N4C8	0.92774	44.98	0.1723	0.0
P22694-Q8NEV1	0.85341	36.681	0.1977	0.0
P22694-Q8TD08	0.92909	36.481	0.2213	0.0
P22694-Q8TDX7	0.94865	40.0	0.2083	0.0
P22694-Q92918	0.8556	35.371	0.1819	0.0
P22694-Q96GD4	0.82083	29.87	0.1951	0.0
P22694-Q96L34	0.83978	33.197	0.1917	0.0
P22694-Q96NX5	0.73019	25.397	0.1864	0.0
P22694-Q96RR4	0.89391	33.871	0.2075	0.0
P22694-Q9H093	0.79591	32.4	0.1523	0.0
P22694-Q9H0K1	0.96414	52.713	0.2323	0.0
P22694-Q9H2K8	0.78354	32.099	0.2204	0.0
P22694-Q9HAZ1	0.96279	33.058	0.2099	0.0
P22694-Q9NQU5	0.94255	36.437	0.2037	0.0
P22694-Q9NSY1	0.91632	31.621	0.1937	0.0
P22694-Q9P289	0.84543	35.223	0.2022	0.0
P22694-Q9UBE8	0.95938	38.057	0.1798	0.0
P22694-Q9UK32	0.94091	33.466	0.2128	0.0
P22694-Q9UKE5	0.79704	28.629	0.216	0.0
P22694-Q9UL54	0.812	35.897	0.2028	0.0
P22694-Q9UPZ9	0.8485	27.468	0.2157	0.0
P22694-Q9Y243	0.8606	34.94	0.2067	0.0
P22694-Q9Y2K2	0.846	31.441	0.2263	0.0
P22694-Q9Y572	0.89605	34.934	0.2056	0.0
P22694-Q9Y5S2	0.95812	36.948	0.1798	0.0
P22694-Q9Y616	0.93144	38.174	0.1841	0.0
P22694-Q9Y6E0	0.96797	49.612	0.1447	0.0
P23443-P24723	0.94565	37.743	0.1982	0.0
P23443-P24941	0.92246	40.784	0.1839	0.0
P23443-P27361	0.86088	30.638	0.2073	0.0
P23443-P27448	0.85677	32.627	0.2043	0.0
P23443-P28482	0.79913	30.769	0.1579	0.0
P23443-P30291	0.86233	31.915	0.1607	0.0
P23443-P31749	0.83002	30.364	0.1844	0.0
P23443-P31751	0.73914	31.507	0.1432	0.0
P23443-P33981	0.87886	41.132	0.1493	0.0
P23443-P36507	0.81272	30.417	0.1916	0.0
P23443-P36896	0.82173	29.918	0.167	0.0
P23443-P36897	0.81277	33.191	0.1836	0.0
P23443-P45983	0.88857	37.5	0.1753	0.0
P23443-P45984	0.89539	41.993	0.2114	0.0
P23443-P49137	0.8426	31.325	0.1706	0.0
P23443-P49759	0.7949	31.873	0.1919	0.0
P23443-P49760	0.87881	41.281	0.1572	0.0
P23443-P49761	0.74307	34.959	0.1876	0.0
P23443-P49840	0.85508	33.969	0.1884	0.0
P23443-P49841	0.81421	37.229	0.183	0.0
P23443-P50613	0.81382	34.764	0.1493	0.0
P23443-P50750	0.79404	29.167	0.1848	0.0
P23443-P51817	0.83631	33.755	0.1496	0.0
P23443-P53350	0.83592	31.276	0.1906	0.0
P23443-P53779	0.85837	34.836	0.1625	0.0
P23443-P68400	0.81109	30.453	0.18	0.0
P23443-Q00526	0.81093	34.016	0.1672	0.0
P23443-Q00535	0.8152	32.051	0.1722	0.0
P23443-Q00536	0.83307	39.207	0.1717	0.0
P23443-Q02156	0.83469	30.126	0.2005	0.0
P23443-Q02750	0.84465	34.188	0.18	0.0
P23443-Q04759	0.82159	32.627	0.1505	0.0
P23443-Q05655	0.8586	35.714	0.2063	0.0
P23443-Q13043	0.83463	30.417	0.179	0.0
P23443-Q13131	0.82185	31.25	0.1686	0.0
P23443-Q13177	0.82653	32.068	0.1871	0.0
P23443-Q13188	0.8602	31.535	0.1761	0.0
P23443-Q13464	0.8489	31.148	0.1754	0.0
P23443-Q13555	0.75534	31.967	0.1662	0.0
P23443-Q13557	0.8495	35.897	0.1987	0.0
P23443-Q13627	0.86235	31.048	0.1714	0.0
P23443-Q13873	0.83996	34.167	0.1809	0.0
P23443-Q13976	0.78953	33.054	0.1669	0.0
P23443-Q14004	0.82546	31.579	0.1681	0.0
P23443-Q14680	0.87262	38.129	0.1648	0.0
P23443-Q15131	0.83887	31.818	0.1967	0.0
P23443-Q15759	0.82831	30.165	0.2174	0.0
P23443-Q15831	0.86258	32.114	0.1632	0.0
P23443-Q16512	0.89655	34.061	0.2015	0.0
P23443-Q16513	0.86902	29.876	0.2121	0.0
P23443-Q16539	0.92007	33.766	0.2026	0.0
P23443-Q16644	0.85387	30.769	0.2089	0.0
P23443-Q2M2I8	0.83712	28.033	0.1849	0.0
P23443-Q5VT25	0.82579	34.008	0.1809	0.0
P23443-Q6A1A2	0.74099	30.116	0.194	0.0
P23443-Q6P5Z2	0.85677	34.016	0.2248	0.0
P23443-Q6PHR2	0.86276	37.805	0.1554	0.0
P23443-Q7KZI7	0.82782	34.599	0.1573	0.0
P23443-Q7L7X3	0.71572	33.75	0.1945	0.0
P23443-Q8N4C8	0.87022	40.323	0.1779	0.0
P23443-Q8NEV1	0.78607	29.317	0.1892	0.0
P23443-Q8TD08	0.78771	32.609	0.1684	0.0
P23443-Q8TDX7	0.71504	32.0	0.1691	0.0
P23443-Q92918	0.85979	32.787	0.2038	0.0
P23443-Q96GD4	0.8397	28.98	0.1401	0.0
P23443-Q96L34	0.81028	31.25	0.1687	0.0
P23443-Q96NX5	0.753	33.191	0.1937	0.0
P23443-Q96RR4	0.85435	32.083	0.1797	0.0
P23443-Q9H093	0.83702	29.435	0.1428	0.0
P23443-Q9H0K1	0.81856	31.95	0.1751	0.0
P23443-Q9H2K8	0.85887	34.137	0.1926	0.0
P23443-Q9HAZ1	0.7902	34.298	0.1852	0.0
P23443-Q9NQU5	0.70226	27.059	0.1576	0.0
P23443-Q9NSY1	0.8675	41.532	0.1852	0.0
P23443-Q9P289	0.795	35.565	0.1445	0.0
P23443-Q9UBE8	0.86319	33.761	0.1469	0.0
P23443-Q9UK32	0.9723	55.336	0.2134	0.0
P23443-Q9UKE5	0.97374	55.731	0.1653	0.0
P23443-Q9UL54	0.9341	32.016	0.1667	0.0
P23443-Q9UPZ9	0.85999	31.381	0.1645	0.0
P23443-Q9Y243	0.89323	32.231	0.2088	0.0
P23443-Q9Y2K2	0.95222	31.727	0.1475	0.0
P23443-Q9Y572	0.88023	31.092	0.1547	0.0
P23443-Q9Y5S2	0.95644	39.286	0.1492	0.0
P23443-Q9Y616	0.85699	30.244	0.1847	0.0
P23443-Q9Y6E0	0.88465	34.649	0.1754	0.0
P24723-P24941	0.90792	34.274	0.1655	0.0
P24723-P27361	0.90564	32.661	0.1618	0.0
P24723-P27448	0.94227	42.105	0.1471	0.0
P24723-P28482	0.85263	34.322	0.1656	0.0
P24723-P30291	0.9287	32.627	0.1682	0.0
P24723-P31749	0.94156	36.8	0.1475	0.0
P24723-P31751	0.85473	34.468	0.1531	0.0
P24723-P33981	0.78896	34.8	0.2037	0.0
P24723-P36507	0.93732	40.323	0.1643	0.0
P24723-P36896	0.82539	34.4	0.1745	0.0
P24723-P36897	0.72718	30.769	0.1927	0.0
P24723-P45983	0.86228	43.725	0.1467	0.0
P24723-P45984	0.85772	34.694	0.1924	0.0
P24723-P49137	0.82764	30.488	0.1869	0.0
P24723-P49759	0.86209	40.891	0.1732	0.0
P24723-P49760	0.83961	30.364	0.2376	0.0
P24723-P49761	0.83567	32.068	0.1927	0.0
P24723-P49840	0.87664	34.322	0.1724	0.0
P24723-P49841	0.80785	24.686	0.2004	0.0
P24723-P50613	0.80393	35.784	0.1471	0.0
P24723-P50750	0.92076	42.169	0.1296	0.0
P24723-P51817	0.96144	31.2	0.1848	0.0
P24723-P53350	0.97643	54.51	0.1694	0.0
P24723-P53779	0.83552	33.061	0.2016	0.0
P24723-P68400	0.89986	33.333	0.1915	0.0
P24723-Q00526	0.84898	32.051	0.1778	0.0
P24723-Q00535	0.95236	42.353	0.1705	0.0
P24723-Q00536	0.85392	26.506	0.2332	0.0
P24723-Q02156	0.87147	34.746	0.2071	0.0
P24723-Q02750	0.81565	29.046	0.1929	0.0
P24723-Q04759	0.78056	31.837	0.1723	0.0
P24723-Q05655	0.78352	33.061	0.1747	0.0
P24723-Q13043	0.72289	31.734	0.158	0.0
P24723-Q13131	0.86226	37.805	0.2045	0.0
P24723-Q13177	0.85959	32.787	0.2044	0.0
P24723-Q13188	0.83435	27.309	0.155	0.0
P24723-Q13464	0.82627	28.8	0.1485	0.0
P24723-Q13555	0.82333	32.917	0.1679	0.0
P24723-Q13557	0.80039	34.177	0.1889	0.0
P24723-Q13627	0.78924	33.051	0.1916	0.0
P24723-Q13873	0.78628	30.342	0.1745	0.0
P24723-Q13976	0.72966	30.081	0.1633	0.0
P24723-Q14004	0.7331	31.154	0.166	0.0
P24723-Q14680	0.82108	32.328	0.1849	0.0
P24723-Q15131	0.82374	33.772	0.1986	0.0
P24723-Q15759	0.80827	30.0	0.173	0.0
P24723-Q15831	0.74344	30.62	0.1662	0.0
P24723-Q16512	0.74518	30.556	0.1909	0.0
P24723-Q16513	0.82368	26.21	0.1814	0.0
P24723-Q16539	0.71038	31.298	0.1653	0.0
P24723-Q16644	0.80443	30.0	0.1771	0.0
P24723-Q2M2I8	0.71512	33.469	0.1811	0.0
P24723-Q5VT25	0.72663	34.363	0.208	0.0
P24723-Q6A1A2	0.90959	36.052	0.1444	0.0
P24723-Q6P5Z2	0.8805	32.922	0.2019	0.0
P24723-Q6PHR2	0.92935	32.787	0.1927	0.0
P24723-Q7KZI7	0.883	29.876	0.1654	0.0
P24723-Q7L7X3	0.85879	35.417	0.1701	0.0
P24723-Q8N4C8	0.83182	33.333	0.1629	0.0
P24723-Q8NEV1	0.88733	33.054	0.1921	0.0
P24723-Q8TD08	0.89898	35.739	0.1241	0.0
P24723-Q8TDX7	0.89552	35.294	0.1793	0.0
P24723-Q92918	0.87777	32.618	0.1794	0.0
P24723-Q96GD4	0.79881	33.913	0.1564	0.0
P24723-Q96L34	0.83091	29.317	0.176	0.0
P24723-Q96NX5	0.81611	37.449	0.1731	0.0
P24723-Q96RR4	0.90215	30.041	0.1761	0.0
P24723-Q9H093	0.80889	30.603	0.177	0.0
P24723-Q9H0K1	0.79112	31.878	0.1486	0.0
P24723-Q9H2K8	0.87731	40.0	0.1866	0.0
P24723-Q9HAZ1	0.8268	27.273	0.2037	0.0
P24723-Q9NQU5	0.89597	31.466	0.1466	0.0
P24723-Q9NSY1	0.87859	33.761	0.1767	0.0
P24723-Q9P289	0.87122	31.452	0.1966	0.0
P24723-Q9UBE8	0.90111	32.328	0.1854	0.0
P24723-Q9UK32	0.83427	37.083	0.1811	0.0
P24723-Q9UKE5	0.88931	35.401	0.1708	0.0
P24723-Q9UL54	0.89614	40.67	0.1628	0.0
P24723-Q9UPZ9	0.8683	33.043	0.1659	0.0
P24723-Q9Y243	0.87148	32.035	0.1816	0.0
P24723-Q9Y2K2	0.83624	35.849	0.157	0.0
P24723-Q9Y572	0.83536	35.747	0.2084	0.0
P24723-Q9Y5S2	0.81616	33.772	0.2162	0.0
P24723-Q9Y616	0.78037	32.558	0.1517	0.0
P24723-Q9Y6E0	0.74596	34.286	0.1764	0.0
P24941-P27361	0.84061	32.727	0.1917	0.0
P24941-P27448	0.87324	34.188	0.1946	0.0
P24941-P28482	0.83825	39.801	0.1932	0.0
P24941-P30291	0.75353	32.927	0.191	0.0
P24941-P31749	0.78384	33.08	0.1946	0.0
P24941-P31751	0.86191	31.068	0.203	0.0
P24941-P33981	0.76675	33.469	0.1772	0.0
P24941-P36507	0.82343	28.319	0.177	0.0
P24941-P36896	0.86284	34.052	0.1216	0.0
P24941-P36897	0.83336	33.735	0.1784	0.0
P24941-P45983	0.84659	32.857	0.1805	0.0
P24941-P45984	0.84746	29.954	0.1846	0.0
P24941-P49137	0.82967	29.661	0.1481	0.0
P24941-P49759	0.7547	33.333	0.1367	0.0
P24941-P49760	0.87592	37.302	0.1532	0.0
P24941-P49761	0.93522	35.743	0.1597	0.0
P24941-P49840	0.93338	39.592	0.1629	0.0
P24941-P49841	0.88969	37.302	0.1488	0.0
P24941-P50613	0.89784	47.638	0.2054	0.0
P24941-P50750	0.93976	40.65	0.1605	0.0
P24941-P51817	0.92499	32.53	0.182	0.0
P24941-P53350	0.7951	28.4	0.1597	0.0
P24941-P53779	0.81487	28.049	0.1732	0.0
P24941-P68400	0.86942	29.339	0.1533	0.0
P24941-Q00526	0.85549	39.419	0.1855	0.0
P24941-Q00535	0.86997	27.935	0.1922	0.0
P24941-Q00536	0.94382	41.463	0.1342	0.0
P24941-Q02156	0.9034	32.806	0.1308	0.0
P24941-Q02750	0.89818	33.603	0.187	0.0
P24941-Q04759	0.90674	34.979	0.1922	0.0
P24941-Q05655	0.88584	35.246	0.2018	0.0
P24941-Q13043	0.85923	34.091	0.1597	0.0
P24941-Q13131	0.82516	41.494	0.1504	0.0
P24941-Q13177	0.82675	31.278	0.2142	0.0
P24941-Q13188	0.88516	28.745	0.1911	0.0
P24941-Q13464	0.85098	32.035	0.1796	0.0
P24941-Q13555	0.84902	28.8	0.1837	0.0
P24941-Q13557	0.87002	29.218	0.1531	0.0
P24941-Q13627	0.87587	31.696	0.1608	0.0
P24941-Q13873	0.87054	31.405	0.1797	0.0
P24941-Q13976	0.88264	35.115	0.1792	0.0
P24941-Q14004	0.9021	38.168	0.215	0.0
P24941-Q14680	0.86245	36.9	0.1717	0.0
P24941-Q15131	0.87802	30.645	0.179	0.0
P24941-Q15759	0.75763	32.031	0.1814	0.0
P24941-Q15831	0.85627	28.0	0.1765	0.0
P24941-Q16512	0.79206	27.039	0.1987	0.0
P24941-Q16513	0.88021	36.667	0.1775	0.0
P24941-Q16539	0.80946	32.328	0.198	0.0
P24941-Q16644	0.94401	36.948	0.1568	0.0
P24941-Q2M2I8	0.91794	33.73	0.194	0.0
P24941-Q5VT25	0.8397	36.546	0.1913	0.0
P24941-Q6A1A2	0.87043	27.126	0.2052	0.0
P24941-Q6P5Z2	0.83115	27.711	0.1944	0.0
P24941-Q6PHR2	0.91104	33.333	0.1752	0.0
P24941-Q7KZI7	0.85629	33.068	0.1562	0.0
P24941-Q7L7X3	0.82031	35.484	0.1637	0.0
P24941-Q8N4C8	0.77649	29.528	0.175	0.0
P24941-Q8NEV1	0.76361	33.466	0.1956	0.0
P24941-Q8TD08	0.7821	28.696	0.1509	0.0
P24941-Q8TDX7	0.87664	36.929	0.1744	0.0
P24941-Q92918	0.86083	29.536	0.147	0.0
P24941-Q96GD4	0.86485	33.197	0.1447	0.0
P24941-Q96L34	0.82461	28.571	0.1572	0.0
P24941-Q96NX5	0.81136	33.772	0.1699	0.0
P24941-Q96RR4	0.75559	32.751	0.168	0.0
P24941-Q9H093	0.90061	36.162	0.154	0.0
P24941-Q9H0K1	0.86177	30.0	0.1806	0.0
P24941-Q9H2K8	0.90446	37.5	0.1617	0.0
P24941-Q9HAZ1	0.86568	30.833	0.1547	0.0
P24941-Q9NQU5	0.90055	32.857	0.1751	0.0
P24941-Q9NSY1	0.96071	43.158	0.196	0.0
P24941-Q9P289	0.88595	31.667	0.1711	0.0
P24941-Q9UBE8	0.89253	33.195	0.1839	0.0
P24941-Q9UK32	0.79467	25.738	0.1693	0.0
P24941-Q9UKE5	0.81535	35.714	0.1832	0.0
P24941-Q9UL54	0.95411	32.669	0.1756	0.0
P24941-Q9UPZ9	0.95502	39.3	0.1069	0.0
P24941-Q9Y243	0.88093	31.513	0.1682	0.0
P24941-Q9Y2K2	0.88546	37.551	0.2015	0.0
P24941-Q9Y572	0.82585	32.932	0.1913	0.0
P24941-Q9Y5S2	0.88232	30.657	0.1721	0.0
P24941-Q9Y616	0.9093	37.591	0.1393	0.0
P24941-Q9Y6E0	0.89256	36.214	0.1557	0.0
P27361-P27448	0.82807	32.932	0.1664	0.0
P27361-P28482	0.86816	28.4	0.1659	0.0
P27361-P30291	0.90362	38.868	0.1939	0.0
P27361-P31749	0.84802	32.922	0.1603	0.0
P27361-P31751	0.81214	30.531	0.166	0.0
P27361-P33981	0.88081	33.197	0.1842	0.0
P27361-P36507	0.85641	35.206	0.1606	0.0
P27361-P36896	0.8837	37.86	0.1472	0.0
P27361-P36897	0.90707	38.393	0.1948	0.0
P27361-P45983	0.898	34.016	0.1996	0.0
P27361-P45984	0.80356	34.978	0.1774	0.0
P27361-P49137	0.79408	30.802	0.1723	0.0
P27361-P49759	0.91075	37.229	0.1651	0.0
P27361-P49760	0.89528	34.426	0.1883	0.0
P27361-P49761	0.80532	33.624	0.1684	0.0
P27361-P49840	0.76617	36.0	0.1647	0.0
P27361-P49841	0.87807	38.768	0.155	0.0
P27361-P50613	0.83852	29.675	0.1775	0.0
P27361-P50750	0.85072	34.661	0.1718	0.0
P27361-P51817	0.90199	33.032	0.1833	0.0
P27361-P53350	0.95407	40.392	0.1437	0.0
P27361-P53779	0.84455	30.0	0.1958	0.0
P27361-P68400	0.88321	30.396	0.1801	0.0
P27361-Q00526	0.95098	34.413	0.1498	0.0
P27361-Q00535	0.86438	30.901	0.1814	0.0
P27361-Q00536	0.85139	32.5	0.1939	0.0
P27361-Q02156	0.78293	26.724	0.1343	0.0
P27361-Q02750	0.8175	32.018	0.1972	0.0
P27361-Q04759	0.83642	32.766	0.1903	0.0
P27361-Q05655	0.92458	30.279	0.1612	0.0
P27361-Q13043	0.77183	29.6	0.1833	0.0
P27361-Q13131	0.83668	33.333	0.1539	0.0
P27361-Q13177	0.84789	34.335	0.1737	0.0
P27361-Q13188	0.88617	35.874	0.187	0.0
P27361-Q13464	0.75419	28.968	0.1829	0.0
P27361-Q13555	0.8664	33.632	0.1905	0.0
P27361-Q13557	0.78838	31.667	0.2082	0.0
P27361-Q13627	0.79177	32.051	0.1949	0.0
P27361-Q13873	0.78059	32.743	0.1948	0.0
P27361-Q13976	0.86695	33.621	0.2026	0.0
P27361-Q14004	0.84414	35.021	0.183	0.0
P27361-Q14680	0.76141	36.667	0.1697	0.0
P27361-Q15131	0.94427	38.189	0.1664	0.0
P27361-Q15759	0.85828	28.333	0.1869	0.0
P27361-Q15831	0.88803	33.473	0.1751	0.0
P27361-Q16512	0.92315	36.15	0.1692	0.0
P27361-Q16513	0.86859	29.555	0.18	0.0
P27361-Q16539	0.90498	34.597	0.178	0.0
P27361-Q16644	0.9539	32.669	0.1717	0.0
P27361-Q2M2I8	0.93364	35.802	0.1478	0.0
P27361-Q5VT25	0.91217	31.452	0.1653	0.0
P27361-Q6A1A2	0.82633	32.8	0.1731	0.0
P27361-Q6P5Z2	0.95627	34.94	0.1579	0.0
P27361-Q6PHR2	0.96319	37.349	0.1776	0.0
P27361-Q7KZI7	0.81319	30.992	0.1626	0.0
P27361-Q7L7X3	0.79009	28.151	0.1516	0.0
P27361-Q8N4C8	0.86815	31.557	0.1885	0.0
P27361-Q8NEV1	0.85403	32.751	0.1368	0.0
P27361-Q8TD08	0.84136	29.545	0.1956	0.0
P27361-Q8TDX7	0.90361	32.569	0.1915	0.0
P27361-Q92918	0.94953	37.751	0.1453	0.0
P27361-Q96GD4	0.91517	30.12	0.1821	0.0
P27361-Q96L34	0.84132	27.309	0.1635	0.0
