Pocket Set	Pocket	Volume (A³)	Buriedness
PDB-PD	Q99683_PF00069_682_938_fpocket_3	2152.12	23
PDB-PD	Q99683_PF19039_555_654_fpocket_1	4343.12	12
PDB-PD	Q99683_PF19039_555_654_fpocket_4	3186.88	17
PDB-PD	Q99697_PF00046_86_142_fpocket_1	4086.25	13
PDB-PD	Q99697_PF00046_86_142_fpocket_2	4048.75	17
PDB-PD	Q99704_PF02174_151_254_fpocket_2	4729.5	13
PDB-PD	Q99704_PF02174_151_254_fpocket_3	3904.88	15
PDB-PD	Q99706_PF00047_129_209_fpocket_1	3394.25	21
PDB-PD	Q99706_PF00047_129_209_fpocket_7	3787.62	15
PDB-PD	Q99706_PF00047_34_112_fpocket_1	3514.88	21
PDB-PD	Q99706_PF00047_34_112_fpocket_3	2734.0	19
PDB-PD	Q99707_PF00809_375_613_fpocket_17	2795.75	19
PDB-PD	Q99707_PF00809_375_613_fpocket_19	3114.25	19
PDB-PD	Q99707_PF02965_965_1246_fpocket_1	3469.0	18
PDB-PD	Q99707_PF02965_965_1246_fpocket_4	3499.75	17
PDB-PD	Q99714_PF00106_11_213_fpocket_1	3118.75	20
PDB-PD	Q99714_PF00106_11_213_fpocket_11	3911.88	13
PDB-PD	Q99717_PF03165_31_132_fpocket_1	3935.5	14
PDB-PD	Q99717_PF03165_31_132_fpocket_2	3451.12	18
PDB-PD	Q99728_PF14835_41_105_fpocket_1	3577.12	15
PDB-PD	Q99728_PF14835_41_105_fpocket_2	4625.38	12
PDB-PD	Q99729_PF00076_71_140_fpocket_2	4272.12	15
PDB-PD	Q99729_PF00076_71_140_fpocket_4	4151.62	13
PDB-PD	Q99731_PF00048_27_86_fpocket_1	4383.12	13
PDB-PD	Q99731_PF00048_27_86_fpocket_2	3834.62	18
PDB-PD	Q99748_PF00019_102_196_fpocket_1	4436.88	13
PDB-PD	Q99748_PF00019_102_196_fpocket_3	4550.5	14
PDB-PD	Q99757_PF00085_61_163_fpocket_1	3275.88	20
PDB-PD	Q99757_PF00085_61_163_fpocket_3	3342.38	21
PDB-PD	Q99759_PF00564_44_123_fpocket_2	3352.38	19
PDB-PD	Q99759_PF00564_44_123_fpocket_3	3645.25	14
PDB-PD	Q99801_PF00046_125_181_fpocket_1	4655.38	12
PDB-PD	Q99801_PF00046_125_181_fpocket_3	4901.75	13
PDB-PD	Q99814_PF08447_254_341_fpocket_3	2407.75	25
PDB-PD	Q99814_PF08447_254_341_fpocket_4	4309.0	11
PDB-PD	Q99816_PF05743_21_141_fpocket_5	4433.88	14
PDB-PD	Q99816_PF05743_21_141_fpocket_6	3410.38	14
PDB-PD	Q99816_PF09454_316_379_fpocket_1	5247.75	10
PDB-PD	Q99816_PF09454_316_379_fpocket_2	4969.12	12
PDB-PD	Q99835_PF01392_70_178_fpocket_1	2461.25	27
PDB-PD	Q99835_PF01392_70_178_fpocket_2	3198.0	20
PDB-PD	Q99836_PF00531_30_107_fpocket_1	3986.38	12
PDB-PD	Q99836_PF00531_30_107_fpocket_4	4160.62	15
PDB-PD	Q99856_PF01388_240_326_fpocket_1	4222.38	15
PDB-PD	Q99856_PF01388_240_326_fpocket_3	4377.38	10
PDB-PD	Q99873_PF13649_92_189_fpocket_1	2936.88	19
PDB-PD	Q99873_PF13649_92_189_fpocket_2	3653.75	14
PDB-PD	Q99895_PF00089_30_262_fpocket_1	2425.25	23
PDB-PD	Q99895_PF00089_30_262_fpocket_6	4112.75	12
PDB-PD	Q99933_PF00240_144_222_fpocket_1	3447.25	17
PDB-PD	Q99933_PF00240_144_222_fpocket_2	3744.25	16
PDB-PD	Q99952_PF00102_56_290_fpocket_2	2794.0	18
PDB-PD	Q99952_PF00102_56_290_fpocket_5	3200.25	21
PDB-PD	Q99956_PF00782_211_343_fpocket_1	2708.62	19
PDB-PD	Q99956_PF00782_211_343_fpocket_3	3984.38	16
PDB-PD	Q99958_PF00250_71_157_fpocket_3	4222.38	14
PDB-PD	Q99958_PF00250_71_157_fpocket_5	3903.0	14
PDB-PD	Q99962_PF03114_6_242_fpocket_10	3963.62	15
PDB-PD	Q99962_PF03114_6_242_fpocket_3	2833.5	23
PDB-PD	Q99962_PF07653_294_347_fpocket_1	4534.0	11
PDB-PD	Q99963_PF00018_291_336_fpocket_1	3724.12	15
PDB-PD	Q99963_PF00018_291_336_fpocket_3	3852.62	13
PDB-PD	Q99963_PF03114_6_242_fpocket_10	3329.5	17
PDB-PD	Q99963_PF03114_6_242_fpocket_6	3997.38	15
PDB-PD	Q99986_PF00069_37_324_fpocket_14	3233.25	18
PDB-PD	Q99986_PF00069_37_324_fpocket_3	2077.5	24
PDB-PD	Q99988_PF00019_210_307_fpocket_3	4429.88	14
PDB-PD	Q99988_PF00019_210_307_fpocket_5	4030.0	17
PDB-PD	Q9BPU6_PF01979_57_446_fpocket_1	1166.88	26
PDB-PD	Q9BPU6_PF01979_57_446_fpocket_9	2158.25	19
PDB-PD	Q9BPX1_PF13561_14_250_fpocket_13	2736.5	22
PDB-PD	Q9BPX1_PF13561_14_250_fpocket_9	1833.5	16
PDB-PD	Q9BPX6_PF13202_223_247_fpocket_1	5195.88	10
PDB-PD	Q9BPX6_PF13202_223_247_fpocket_2	5060.62	9
PDB-PD	Q9BPZ7_PF16979_381_488_fpocket_1	3880.0	15
PDB-PD	Q9BPZ7_PF16979_381_488_fpocket_2	4279.0	13
PDB-PD	Q9BQ04_PF00076_80_142_fpocket_1	4264.75	12
PDB-PD	Q9BQ04_PF00076_80_142_fpocket_2	4916.12	10
PDB-PD	Q9BQ15_PF01336_23_104_fpocket_1	2845.12	21
PDB-PD	Q9BQ15_PF01336_23_104_fpocket_6	3746.25	17
PDB-PD	Q9BQ24_PF16696_108_233_fpocket_2	3220.62	20
PDB-PD	Q9BQ24_PF16696_108_233_fpocket_3	4180.75	13
PDB-PD	Q9BQ39_PF08152_571_665_fpocket_1	4357.88	13
PDB-PD	Q9BQ39_PF08152_571_665_fpocket_2	5035.5	10
PDB-PD	Q9BQ69_PF01661_170_283_fpocket_1	4227.5	14
PDB-PD	Q9BQ69_PF01661_170_283_fpocket_3	3213.88	23
PDB-PD	Q9BQG2_PF00293_320_441_fpocket_10	3347.5	18
PDB-PD	Q9BQG2_PF00293_320_441_fpocket_2	3398.75	20
PDB-PD	Q9BQG2_PF09296_147_277_fpocket_2	3835.38	17
PDB-PD	Q9BQG2_PF09296_147_277_fpocket_4	3421.88	19
PDB-PD	Q9BQG2_PF09297_279_309_fpocket_1	5470.0	6
PDB-PD	Q9BQG2_PF09297_279_309_fpocket_2	4015.12	19
PDB-PD	Q9BQI5_PF10291_560_827_fpocket_10	3655.62	17
PDB-PD	Q9BQI5_PF10291_560_827_fpocket_2	2814.88	20
PDB-PD	Q9BQP7_PF12705_204_344_fpocket_1	3606.0	19
PDB-PD	Q9BQP7_PF12705_204_344_fpocket_8	3204.62	19
PDB-PD	Q9BQQ3_PF04495_1_94_fpocket_1	2903.38	21
PDB-PD	Q9BQQ3_PF04495_1_94_fpocket_5	3880.0	17
PDB-PD	Q9BQQ3_PF04495_69_205_fpocket_1	3134.38	18
PDB-PD	Q9BQQ3_PF04495_69_205_fpocket_3	3963.25	18
PDB-PD	Q9BR01_PF00685_45_277_fpocket_1	3720.0	13
PDB-PD	Q9BR01_PF00685_45_277_fpocket_5	3060.62	19
PDB-PD	Q9BR61_PF00887_43_118_fpocket_1	3888.0	20
PDB-PD	Q9BR61_PF00887_43_118_fpocket_3	3234.12	17
PDB-PD	Q9BRJ2_PF04280_118_266_fpocket_1	2686.25	20
PDB-PD	Q9BRJ2_PF04280_118_266_fpocket_16	2626.88	17
PDB-PD	Q9BRK3_PF07686_169_292_fpocket_1	2045.75	24
PDB-PD	Q9BRK3_PF07686_169_292_fpocket_2	4727.25	12
PDB-PD	Q9BRK3_PF07686_37_157_fpocket_1	2594.0	19
PDB-PD	Q9BRK3_PF07686_37_157_fpocket_8	4362.25	15
PDB-PD	Q9BRL6_PF00076_16_86_fpocket_6	4955.12	8
PDB-PD	Q9BRL6_PF00076_16_86_fpocket_8	3507.25	17
PDB-PD	Q9BRR9_PF00169_323_435_fpocket_1	3615.0	16
PDB-PD	Q9BRR9_PF00169_323_435_fpocket_4	2839.5	21
PDB-PD	Q9BRS8_PF05383_96_154_fpocket_1	4611.25	11
PDB-PD	Q9BRS8_PF05383_96_154_fpocket_2	4668.5	13
PDB-PD	Q9BRT9_PF16922_165_223_fpocket_1	3453.88	19
PDB-PD	Q9BRT9_PF16922_165_223_fpocket_2	4672.5	10
PDB-PD	Q9BRX2_PF03465_271_370_fpocket_2	4270.0	14
PDB-PD	Q9BRX2_PF03465_271_370_fpocket_3	4119.0	17
PDB-PD	Q9BS26_PF00085_30_138_fpocket_3	3599.25	14
PDB-PD	Q9BS26_PF00085_30_138_fpocket_5	4231.62	11
PDB-PD	Q9BS26_PF13848_167_350_fpocket_1	3168.12	17
PDB-PD	Q9BS26_PF13848_167_350_fpocket_11	2191.62	20
PDB-PD	Q9BSE4_PF00240_12_89_fpocket_1	3878.88	14
PDB-PD	Q9BSE4_PF00240_12_89_fpocket_2	4371.75	10
PDB-PD	Q9BSJ2_PF17681_218_506_fpocket_20	3648.88	18
PDB-PD	Q9BSJ2_PF17681_218_506_fpocket_3	3500.0	19
PDB-PD	Q9BSM1_PF16207_190_253_fpocket_2	3908.25	16
PDB-PD	Q9BSM1_PF16207_190_253_fpocket_3	3661.62	15
PDB-PD	Q9BSQ5_PF16545_287_387_fpocket_1	3635.88	18
PDB-PD	Q9BSQ5_PF16545_287_387_fpocket_6	4702.5	12
PDB-PD	Q9BSV6_PF01974_217_301_fpocket_4	4143.25	18
PDB-PD	Q9BSV6_PF01974_217_301_fpocket_5	4482.75	10
PDB-PD	Q9BSW2_PF13499_52_114_fpocket_2	4291.88	15
PDB-PD	Q9BSW2_PF13499_52_114_fpocket_4	3942.38	13
PDB-PD	Q9BSW7_PF00168_199_312_fpocket_1	4113.0	16
PDB-PD	Q9BSW7_PF00168_199_312_fpocket_3	3040.62	17
PDB-PD	Q9BSY4_PF06747_58_92_fpocket_1	4864.0	12
PDB-PD	Q9BSY4_PF06747_58_92_fpocket_2	5198.62	9
PDB-PD	Q9BSY4_PF16860_5_49_fpocket_1	4117.38	12
PDB-PD	Q9BSY4_PF16860_5_49_fpocket_2	4642.75	11
PDB-PD	Q9BT23_PF00412_40_96_fpocket_2	4394.0	14
PDB-PD	Q9BT23_PF00412_40_96_fpocket_4	4193.38	16
PDB-PD	Q9BT30_PF13532_66_203_fpocket_1	1264.62	22
PDB-PD	Q9BT30_PF13532_66_203_fpocket_5	3649.75	18
PDB-PD	Q9BT78_PF01399_264_363_fpocket_1	3395.62	19
PDB-PD	Q9BT78_PF01399_264_363_fpocket_3	3816.5	19
PDB-PD	Q9BT78_PF18420_365_406_fpocket_1	4557.12	12
PDB-PD	Q9BT78_PF18420_365_406_fpocket_2	5198.38	10
PDB-PD	Q9BTC0_PF00628_270_322_fpocket_1	3691.62	16
PDB-PD	Q9BTC0_PF00628_270_322_fpocket_2	4459.0	13
PDB-PD	Q9BTM1_PF00125_2_91_fpocket_1	4167.12	18
PDB-PD	Q9BTM1_PF00125_2_91_fpocket_4	4511.38	14
PDB-PD	Q9BTP6_PF02892_55_107_fpocket_1	4327.75	14
PDB-PD	Q9BTP6_PF02892_55_107_fpocket_4	4701.88	14
PDB-PD	Q9BTP7_PF17949_11_134_fpocket_3	3734.12	15
PDB-PD	Q9BTP7_PF17949_11_134_fpocket_7	3587.25	16
PDB-PD	Q9BTZ2_PF13561_38_275_fpocket_12	3969.12	14
PDB-PD	Q9BTZ2_PF13561_38_275_fpocket_2	2832.38	21
PDB-PD	Q9BU02_PF01928_5_192_fpocket_1	2242.25	22
PDB-PD	Q9BU02_PF01928_5_192_fpocket_14	3469.88	16
PDB-PD	Q9BUB5_PF00069_50_172_fpocket_1	4244.75	14
PDB-PD	Q9BUB5_PF00069_50_172_fpocket_2	3960.5	16
PDB-PD	Q9BUD6_PF06468_41_235_fpocket_4	3240.75	19
PDB-PD	Q9BUD6_PF06468_41_235_fpocket_6	2527.12	25
PDB-PD	Q9BUE0_PF09637_19_207_fpocket_1	3839.62	15
PDB-PD	Q9BUE0_PF09637_19_207_fpocket_15	2504.88	18
PDB-PD	Q9BUI4_PF08221_7_68_fpocket_1	3460.38	17
PDB-PD	Q9BUI4_PF08221_7_68_fpocket_2	3768.0	18
PDB-PD	Q9BUJ2_PF02037_3_37_fpocket_1	4563.25	15
PDB-PD	Q9BUL5_PF00628_341_387_fpocket_1	4210.12	13
PDB-PD	Q9BUL5_PF00628_341_387_fpocket_2	4201.38	14
PDB-PD	Q9BUP3_PF13460_25_214_fpocket_1	1858.0	24
PDB-PD	Q9BUP3_PF13460_25_214_fpocket_7	3579.25	17
PDB-PD	Q9BUQ8_PF00270_415_616_fpocket_10	3693.38	15
PDB-PD	Q9BUQ8_PF00270_415_616_fpocket_5	3289.38	18
PDB-PD	Q9BUQ8_PF00271_650_759_fpocket_2	3321.5	22
PDB-PD	Q9BUQ8_PF00271_650_759_fpocket_3	3492.25	16
PDB-PD	Q9BUT1_PF13561_13_244_fpocket_1	1621.25	24
PDB-PD	Q9BUT1_PF13561_13_244_fpocket_20	3005.12	18
PDB-PD	Q9BV23_PF00561_72_313_fpocket_1	1495.75	19
PDB-PD	Q9BV23_PF00561_72_313_fpocket_12	2477.25	16
PDB-PD	Q9BV47_PF00782_69_204_fpocket_1	3516.62	17
PDB-PD	Q9BV47_PF00782_69_204_fpocket_3	4126.0	16
PDB-PD	Q9BV57_PF03079_3_157_fpocket_2	2635.75	21
PDB-PD	Q9BV57_PF03079_3_157_fpocket_4	2475.5	21
PDB-PD	Q9BV68_PF14369_9_40_fpocket_1	4623.0	11
PDB-PD	Q9BV68_PF14369_9_40_fpocket_2	4983.12	10
PDB-PD	Q9BV79_PF00107_195_332_fpocket_5	4131.75	14
PDB-PD	Q9BV79_PF00107_195_332_fpocket_8	2038.75	19
PDB-PD	Q9BV79_PF08240_70_141_fpocket_1	4346.12	13
PDB-PD	Q9BV79_PF08240_70_141_fpocket_2	3797.0	22
PDB-PD	Q9BVA1_PF00091_3_212_fpocket_3	4144.88	12
PDB-PD	Q9BVA1_PF00091_3_212_fpocket_4	3450.25	19
PDB-PD	Q9BVA1_PF03953_261_383_fpocket_2	3463.12	20
PDB-PD	Q9BVA1_PF03953_261_383_fpocket_5	3761.62	17
PDB-PD	Q9BVG8_PF00225_451_768_fpocket_2	2684.88	17
PDB-PD	Q9BVG8_PF00225_451_768_fpocket_3	3547.25	15
PDB-PD	Q9BVI0_PF18115_89_136_fpocket_1	4315.0	15
PDB-PD	Q9BVI0_PF18115_89_136_fpocket_2	4301.62	11
PDB-PD	Q9BVJ7_PF00782_26_148_fpocket_1	5133.88	9
PDB-PD	Q9BVJ7_PF00782_26_148_fpocket_2	2698.88	16
PDB-PD	Q9BVS4_PF09202_9_91_fpocket_1	3573.75	13
PDB-PD	Q9BVS4_PF09202_9_91_fpocket_7	4037.88	16
PDB-PD	Q9BW19_PF00225_349_663_fpocket_17	2890.25	18
PDB-PD	Q9BW19_PF00225_349_663_fpocket_5	3020.0	22
PDB-PD	Q9BW30_PF05517_11_166_fpocket_5	2763.25	25
PDB-PD	Q9BW30_PF05517_11_166_fpocket_9	4342.5	15
PDB-PD	Q9BW62_PF00004_244_380_fpocket_10	3641.0	19
PDB-PD	Q9BW62_PF00004_244_380_fpocket_7	3658.88	18
PDB-PD	Q9BW62_PF09336_439_488_fpocket_2	5049.0	9
PDB-PD	Q9BW62_PF09336_439_488_fpocket_3	5286.88	10
PDB-PD	Q9BW62_PF17862_402_463_fpocket_1	4645.25	14
PDB-PD	Q9BW62_PF17862_402_463_fpocket_5	4467.62	13
PDB-PD	Q9BW91_PF00293_191_331_fpocket_1	1790.75	24
PDB-PD	Q9BW91_PF00293_191_331_fpocket_5	3805.38	17
PDB-PD	Q9BWD1_PF00108_8_267_fpocket_1	2890.0	20
PDB-PD	Q9BWD1_PF00108_8_267_fpocket_3	3551.62	17
PDB-PD	Q9BWD1_PF02803_274_396_fpocket_1	2773.12	22
PDB-PD	Q9BWD1_PF02803_274_396_fpocket_6	4016.0	17
PDB-PD	Q9BWF3_PF00076_4_66_fpocket_1	2371.25	22
PDB-PD	Q9BWF3_PF00076_4_66_fpocket_3	4666.88	12
PDB-PD	Q9BWP8_PF00059_159_266_fpocket_1	3495.25	15
PDB-PD	Q9BWP8_PF00059_159_266_fpocket_2	3362.5	14
PDB-PD	Q9BWS9_PF00704_80_385_fpocket_2	2964.88	14
PDB-PD	Q9BWS9_PF00704_80_385_fpocket_3	2954.0	16
PDB-PD	Q9BWT3_PF04926_365_432_fpocket_2	4290.62	14
PDB-PD	Q9BWT3_PF04926_365_432_fpocket_3	3778.38	17
PDB-PD	Q9BWT3_PF04928_20_363_fpocket_12	2874.5	20
PDB-PD	Q9BWT3_PF04928_20_363_fpocket_17	2367.62	23
PDB-PD	Q9BWV1_PF00041_716_802_fpocket_2	4001.12	17
PDB-PD	Q9BWV1_PF00041_716_802_fpocket_5	4081.62	15
PDB-PD	Q9BX59_PF07654_303_389_fpocket_2	4595.0	13
PDB-PD	Q9BX59_PF07654_303_389_fpocket_3	4883.0	9
PDB-PD	Q9BX59_PF07686_195_301_fpocket_1	3349.88	17
PDB-PD	Q9BX59_PF07686_195_301_fpocket_5	3652.12	16
PDB-PD	Q9BX66_PF00018_873_920_fpocket_1	3549.5	14
PDB-PD	Q9BX66_PF00018_873_920_fpocket_3	4056.38	16
PDB-PD	Q9BX66_PF07653_797_850_fpocket_1	4683.75	11
PDB-PD	Q9BX66_PF07653_797_850_fpocket_2	4570.5	12
PDB-PD	Q9BX66_PF14604_1238_1288_fpocket_1	4018.62	18
PDB-PD	Q9BX66_PF14604_1238_1288_fpocket_2	4755.0	13
PDB-PD	Q9BX68_PF01230_61_158_fpocket_1	3019.0	23
PDB-PD	Q9BX68_PF01230_61_158_fpocket_4	3926.25	15
PDB-PD	Q9BX70_PF08005_375_524_fpocket_1	2773.75	18
PDB-PD	Q9BX70_PF08005_375_524_fpocket_2	4983.5	12
PDB-PD	Q9BXB4_PF00169_60_155_fpocket_1	4038.5	13
PDB-PD	Q9BXB4_PF00169_60_155_fpocket_3	4420.12	14
PDB-PD	Q9BXD5_PF00701_7_303_fpocket_1	3011.12	20
PDB-PD	Q9BXD5_PF00701_7_303_fpocket_5	3033.88	18
PDB-PD	Q9BXF3_PF00439_443_526_fpocket_1	2935.5	16
PDB-PD	Q9BXF3_PF00439_443_526_fpocket_3	3241.0	16
PDB-PD	Q9BXJ0_PF00386_105_232_fpocket_1	2850.12	22
PDB-PD	Q9BXJ0_PF00386_105_232_fpocket_4	3902.5	14
PDB-PD	Q9BXL7_PF00619_23_109_fpocket_2	3826.38	20
PDB-PD	Q9BXL7_PF00619_23_109_fpocket_4	4273.25	15
PDB-PD	Q9BXP5_PF12066_153_262_fpocket_12	3591.5	12
PDB-PD	Q9BXP5_PF12066_153_262_fpocket_2	4236.25	15
PDB-PD	Q9BXS1_PF00293_49_197_fpocket_1	2406.25	21
PDB-PD	Q9BXS1_PF00293_49_197_fpocket_8	4374.75	15
PDB-PD	Q9BXT4_PF00567_490_611_fpocket_2	3311.25	18
PDB-PD	Q9BXT4_PF00567_490_611_fpocket_3	3194.75	20
PDB-PD	Q9BXW4_PF02991_21_126_fpocket_4	4802.0	10
PDB-PD	Q9BXW4_PF02991_21_126_fpocket_7	4040.75	14
PDB-PD	Q9BY14_PF00021_140_215_fpocket_1	4068.12	15
PDB-PD	Q9BY14_PF00021_140_215_fpocket_2	4170.75	12
PDB-PD	Q9BY32_PF01725_10_188_fpocket_1	3086.0	15
PDB-PD	Q9BY32_PF01725_10_188_fpocket_2	3560.75	11
PDB-PD	Q9BY41_PF00850_31_322_fpocket_1	2914.12	17
PDB-PD	Q9BY41_PF00850_31_322_fpocket_2	2346.12	23
PDB-PD	Q9BY49_PF13561_25_266_fpocket_1	1211.75	24
PDB-PD	Q9BY49_PF13561_25_266_fpocket_9	2709.0	24
PDB-PD	Q9BY50_PF00717_32_155_fpocket_2	3781.75	16
PDB-PD	Q9BY50_PF00717_32_155_fpocket_5	3023.38	19
PDB-PD	Q9BY66_PF00628_316_364_fpocket_1	4091.62	14
PDB-PD	Q9BY66_PF00628_316_364_fpocket_2	3779.62	18
PDB-PD	Q9BY66_PF01388_81_165_fpocket_1	3814.62	18
PDB-PD	Q9BY66_PF01388_81_165_fpocket_3	2326.12	26
PDB-PD	Q9BY67_PF07686_49_143_fpocket_1	3103.5	20
PDB-PD	Q9BY67_PF07686_49_143_fpocket_3	4254.88	12
PDB-PD	Q9BY76_PF00147_184_400_fpocket_1	2437.0	19
PDB-PD	Q9BY76_PF00147_184_400_fpocket_19	4177.38	16
PDB-PD	Q9BY84_PF00581_11_131_fpocket_1	3483.5	13
PDB-PD	Q9BY84_PF00581_11_131_fpocket_6	3261.75	21
PDB-PD	Q9BY84_PF00782_166_297_fpocket_5	3386.38	18
PDB-PD	Q9BY84_PF00782_166_297_fpocket_7	2809.62	18
PDB-PD	Q9BYC5_PF14604_509_559_fpocket_1	4013.0	13
PDB-PD	Q9BYC5_PF14604_509_559_fpocket_2	4955.75	10
PDB-PD	Q9BYE2_PF00089_326_554_fpocket_1	2393.12	23
PDB-PD	Q9BYE2_PF00089_326_554_fpocket_5	3068.88	17
PDB-PD	Q9BYE2_PF15494_231_321_fpocket_2	4506.88	12
PDB-PD	Q9BYE2_PF15494_231_321_fpocket_8	3850.62	13
PDB-PD	Q9BYE7_PF13923_133_172_fpocket_1	4551.12	14
PDB-PD	Q9BYE7_PF13923_133_172_fpocket_2	4205.75	15
PDB-PD	Q9BYE9_PF00028_129_225_fpocket_1	3347.25	16
PDB-PD	Q9BYE9_PF00028_129_225_fpocket_8	3354.12	22
PDB-PD	Q9BYE9_PF00028_31_115_fpocket_1	3045.12	23
PDB-PD	Q9BYE9_PF00028_31_115_fpocket_3	3899.0	21
PDB-PD	Q9BYF1_PF16959_617_770_fpocket_1	3935.38	15
PDB-PD	Q9BYF1_PF16959_617_770_fpocket_7	4277.75	14
PDB-PD	Q9BYG3_PF12196_227_266_fpocket_2	5045.5	11
PDB-PD	Q9BYG3_PF12196_227_266_fpocket_4	5983.0	6
PDB-PD	Q9BYH1_PF00084_745_800_fpocket_1	3676.0	17
PDB-PD	Q9BYJ4_PF15227_15_59_fpocket_1	4567.75	16
PDB-PD	Q9BYJ4_PF15227_15_59_fpocket_2	4888.12	14
PDB-PD	Q9BYJ9_PF04146_389_524_fpocket_1	3235.0	18
PDB-PD	Q9BYJ9_PF04146_389_524_fpocket_4	3971.12	16
PDB-PD	Q9BYP7_PF00069_147_405_fpocket_1	1839.0	22
PDB-PD	Q9BYP7_PF00069_147_405_fpocket_12	3278.75	16
PDB-PD	Q9BYP7_PF12202_426_489_fpocket_1	4160.38	16
PDB-PD	Q9BYP7_PF12202_426_489_fpocket_2	3469.5	16
PDB-PD	Q9BYV9_PF00651_27_133_fpocket_1	4027.12	13
PDB-PD	Q9BYV9_PF00651_27_133_fpocket_3	3492.62	18
PDB-PD	Q9BYW2_PF00397_2391_2420_fpocket_2	4747.88	12
PDB-PD	Q9BYW2_PF00397_2391_2420_fpocket_3	4706.12	12
PDB-PD	Q9BYW2_PF08236_2467_2557_fpocket_1	3968.12	15
PDB-PD	Q9BYW2_PF08236_2467_2557_fpocket_3	3971.5	14
PDB-PD	Q9BYW2_PF17907_1511_1547_fpocket_1	5108.0	10
PDB-PD	Q9BYW2_PF17907_1511_1547_fpocket_2	4602.12	13
PDB-PD	Q9BYX2_PF00169_46_140_fpocket_1	3936.38	16
PDB-PD	Q9BYX2_PF00169_46_140_fpocket_2	4104.88	12
PDB-PD	Q9BYX4_PF00271_699_826_fpocket_7	4139.88	14
PDB-PD	Q9BYX4_PF00271_699_826_fpocket_9	4352.0	16
PDB-PD	Q9BYX4_PF00619_115_200_fpocket_1	4522.62	12
PDB-PD	Q9BYX4_PF00619_115_200_fpocket_2	4407.5	14
PDB-PD	Q9BYX4_PF11648_903_1018_fpocket_1	3445.12	17
PDB-PD	Q9BYX4_PF11648_903_1018_fpocket_4	4715.62	10
PDB-PD	Q9BYX4_PF16739_7_99_fpocket_1	4635.75	12
PDB-PD	Q9BYX4_PF16739_7_99_fpocket_2	4749.0	11
PDB-PD	Q9BYX4_PF18119_536_692_fpocket_3	4762.75	12
PDB-PD	Q9BYX4_PF18119_536_692_fpocket_8	4684.75	13
PDB-PD	Q9BYZ8_PF00059_47_156_fpocket_11	3244.62	19
PDB-PD	Q9BYZ8_PF00059_47_156_fpocket_3	2822.75	19
PDB-PD	Q9BZ11_PF01421_210_409_fpocket_1	3085.88	20
PDB-PD	Q9BZ11_PF01421_210_409_fpocket_10	3985.5	17
PDB-PD	Q9BZ29_PF00169_175_281_fpocket_2	4765.88	12
PDB-PD	Q9BZ29_PF00169_175_281_fpocket_3	4038.5	15
PDB-PD	Q9BZ95_PF00855_271_380_fpocket_1	4084.38	14
PDB-PD	Q9BZ95_PF00855_271_380_fpocket_8	3209.88	19
PDB-PD	Q9BZ95_PF00855_961_1049_fpocket_6	3940.88	15
PDB-PD	Q9BZ95_PF00855_961_1049_fpocket_7	3936.62	15
PDB-PD	Q9BZ95_PF17907_1104_1142_fpocket_1	4013.5	18
PDB-PD	Q9BZ95_PF17907_1104_1142_fpocket_3	4508.62	13
PDB-PD	Q9BZ95_PF17982_1364_1413_fpocket_1	4277.5	14
PDB-PD	Q9BZ95_PF17982_1364_1413_fpocket_3	4942.88	12
PDB-PD	Q9BZB8_PF16366_502_559_fpocket_1	4232.12	15
PDB-PD	Q9BZB8_PF16366_502_559_fpocket_3	4466.38	13
PDB-PD	Q9BZB8_PF16367_310_410_fpocket_1	1855.62	24
PDB-PD	Q9BZB8_PF16367_310_410_fpocket_5	3282.12	19
PDB-PD	Q9BZC1_PF00076_154_222_fpocket_1	3435.38	20
PDB-PD	Q9BZC1_PF00076_154_222_fpocket_5	4417.5	12
PDB-PD	Q9BZC1_PF00076_56_125_fpocket_1	3513.62	16
PDB-PD	Q9BZC1_PF00076_56_125_fpocket_2	5172.12	11
PDB-PD	Q9BZE9_PF00789_386_463_fpocket_2	4106.38	15
PDB-PD	Q9BZE9_PF00789_386_463_fpocket_3	4467.38	13
PDB-PD	Q9BZF1_PF00169_149_265_fpocket_1	3790.38	17
PDB-PD	Q9BZF1_PF00169_149_265_fpocket_4	3035.88	19
PDB-PD	Q9BZL1_PF00240_4_73_fpocket_1	4004.12	15
PDB-PD	Q9BZL1_PF00240_4_73_fpocket_2	3502.12	18
PDB-PD	Q9BZM4_PF00129_30_206_fpocket_2	4040.12	14
PDB-PD	Q9BZM4_PF00129_30_206_fpocket_7	3152.25	16
PDB-PD	Q9BZP6_PF00704_23_365_fpocket_12	3180.75	17
PDB-PD	Q9BZP6_PF00704_23_365_fpocket_7	2227.25	21
PDB-PD	Q9BZS1_PF00250_336_418_fpocket_1	4336.62	9
PDB-PD	Q9BZS1_PF00250_336_418_fpocket_2	4721.75	9
PDB-PD	Q9BZV1_PF09409_168_255_fpocket_1	3445.38	21
PDB-PD	Q9BZV1_PF09409_168_255_fpocket_4	3932.25	13
PDB-PD	Q9BZX2_PF00485_22_217_fpocket_1	2224.88	23
PDB-PD	Q9BZX2_PF00485_22_217_fpocket_5	2930.62	18
PDB-PD	Q9C000_PF00619_1379_1462_fpocket_2	4569.12	12
PDB-PD	Q9C000_PF00619_1379_1462_fpocket_4	4340.25	15
PDB-PD	Q9C026_PF00041_441_525_fpocket_1	2779.38	24
