Pocket Set	Pocket	Buriedness
PDB-PD	Q9GZU2_PF02023_42_131_fpocket_3	19
PDB-PD	Q9GZV9_PF00167_39_150_fpocket_1	19
PDB-PD	Q9GZV9_PF00167_39_150_fpocket_3	14
PDB-PD	Q9GZX6_PF14565_40_178_fpocket_2	20
PDB-PD	Q9GZX6_PF14565_40_178_fpocket_5	15
PDB-PD	Q9GZZ9_PF00899_53_309_fpocket_12	15
PDB-PD	Q9GZZ9_PF00899_53_309_fpocket_3	23
PDB-PD	Q9H008_PF13242_186_260_fpocket_1	20
PDB-PD	Q9H008_PF13242_186_260_fpocket_6	15
PDB-PD	Q9H008_PF13344_14_116_fpocket_1	16
PDB-PD	Q9H008_PF13344_14_116_fpocket_7	18
PDB-PD	Q9H040_PF10263_45_153_fpocket_1	17
PDB-PD	Q9H040_PF10263_45_153_fpocket_2	17
PDB-PD	Q9H082_PF00071_35_201_fpocket_1	20
PDB-PD	Q9H082_PF00071_35_201_fpocket_2	20
PDB-PD	Q9H0E2_PF02845_230_271_fpocket_1	15
PDB-PD	Q9H0E2_PF02845_230_271_fpocket_2	12
PDB-PD	Q9H0F5_PF13639_461_504_fpocket_1	14
PDB-PD	Q9H0F5_PF13639_461_504_fpocket_3	12
PDB-PD	Q9H0F6_PF16764_15_127_fpocket_1	14
PDB-PD	Q9H0F6_PF16764_15_127_fpocket_3	17
PDB-PD	Q9H0F7_PF00025_4_181_fpocket_3	18
PDB-PD	Q9H0F7_PF00025_4_181_fpocket_5	17
PDB-PD	Q9H0H5_PF00130_287_338_fpocket_1	14
PDB-PD	Q9H0H5_PF00130_287_338_fpocket_3	11
PDB-PD	Q9H0H5_PF00620_363_509_fpocket_1	19
PDB-PD	Q9H0H5_PF00620_363_509_fpocket_9	19
PDB-PD	Q9H0M0_PF00397_383_412_fpocket_1	10
PDB-PD	Q9H0M0_PF00397_458_487_fpocket_1	10
PDB-PD	Q9H0M0_PF00632_617_922_fpocket_16	15
PDB-PD	Q9H0M0_PF00632_617_922_fpocket_19	23
PDB-PD	Q9H0M4_PF07496_255_302_fpocket_1	14
PDB-PD	Q9H0M4_PF07496_255_302_fpocket_2	19
PDB-PD	Q9H0N5_PF01329_33_126_fpocket_1	15
PDB-PD	Q9H0N5_PF01329_33_126_fpocket_2	13
PDB-PD	Q9H0R4_PF13242_176_255_fpocket_1	14
PDB-PD	Q9H0R4_PF13242_176_255_fpocket_2	17
PDB-PD	Q9H0R4_PF13344_10_130_fpocket_3	18
PDB-PD	Q9H0R4_PF13344_10_130_fpocket_4	17
PDB-PD	Q9H0R8_PF02991_13_116_fpocket_1	17
PDB-PD	Q9H0R8_PF02991_13_116_fpocket_2	15
PDB-PD	Q9H0S4_PF00270_48_215_fpocket_5	13
PDB-PD	Q9H0S4_PF00270_48_215_fpocket_8	18
PDB-PD	Q9H0U4_PF00071_10_171_fpocket_1	23
PDB-PD	Q9H0U4_PF00071_10_171_fpocket_4	16
PDB-PD	Q9H0W7_PF05485_5_80_fpocket_5	17
PDB-PD	Q9H0W7_PF05485_5_80_fpocket_6	13
PDB-PD	Q9H0W9_PF08925_20_303_fpocket_11	19
PDB-PD	Q9H0W9_PF08925_20_303_fpocket_2	24
PDB-PD	Q9H0Z9_PF00076_36_103_fpocket_1	18
PDB-PD	Q9H0Z9_PF00076_36_103_fpocket_2	11
PDB-PD	Q9H147_PF18192_65_132_fpocket_1	13
PDB-PD	Q9H147_PF18192_65_132_fpocket_2	19
PDB-PD	Q9H161_PF00046_215_271_fpocket_1	16
PDB-PD	Q9H161_PF00046_215_271_fpocket_5	12
PDB-PD	Q9H165_PF00096_770_792_fpocket_1	10
PDB-PD	Q9H165_PF00096_800_823_fpocket_1	12
PDB-PD	Q9H171_PF02295_11_69_fpocket_1	12
PDB-PD	Q9H171_PF02295_11_69_fpocket_2	12
PDB-PD	Q9H1A4_PF18122_1736_1895_fpocket_1	17
PDB-PD	Q9H1A4_PF18122_1736_1895_fpocket_8	16
PDB-PD	Q9H1A4_PF19521_1_136_fpocket_5	14
PDB-PD	Q9H1A4_PF19521_1_136_fpocket_7	13
PDB-PD	Q9H1E1_PF00074_34_153_fpocket_4	12
PDB-PD	Q9H1E1_PF00074_34_153_fpocket_6	14
PDB-PD	Q9H1I8_PF02845_468_509_fpocket_1	11
PDB-PD	Q9H1I8_PF02845_468_509_fpocket_2	12
PDB-PD	Q9H1K0_PF11464_458_499_fpocket_1	13
PDB-PD	Q9H1K0_PF11464_458_499_fpocket_2	12
PDB-PD	Q9H1K0_PF11464_738_779_fpocket_1	13
PDB-PD	Q9H1K0_PF11464_738_779_fpocket_2	11
PDB-PD	Q9H1R2_PF00782_9_137_fpocket_3	19
PDB-PD	Q9H1R2_PF00782_9_137_fpocket_5	16
PDB-PD	Q9H211_PF08839_186_349_fpocket_10	12
PDB-PD	Q9H211_PF08839_186_349_fpocket_2	11
PDB-PD	Q9H221_PF00005_88_241_fpocket_15	16
PDB-PD	Q9H221_PF00005_88_241_fpocket_16	18
PDB-PD	Q9H222_PF00005_69_221_fpocket_12	19
PDB-PD	Q9H222_PF00005_69_221_fpocket_2	15
PDB-PD	Q9H227_PF00232_1_465_fpocket_1	17
PDB-PD	Q9H227_PF00232_1_465_fpocket_30	13
PDB-PD	Q9H251_PF00028_1318_1409_fpocket_2	19
PDB-PD	Q9H251_PF00028_1318_1409_fpocket_4	15
PDB-PD	Q9H251_PF00028_1424_1518_fpocket_1	19
PDB-PD	Q9H251_PF00028_1424_1518_fpocket_2	12
PDB-PD	Q9H251_PF00028_2179_2284_fpocket_1	20
PDB-PD	Q9H251_PF00028_2179_2284_fpocket_2	16
PDB-PD	Q9H251_PF00028_2301_2393_fpocket_1	20
PDB-PD	Q9H251_PF00028_2301_2393_fpocket_2	16
PDB-PD	Q9H251_PF00028_2407_2500_fpocket_1	21
PDB-PD	Q9H251_PF00028_2407_2500_fpocket_2	16
PDB-PD	Q9H251_PF00028_566_662_fpocket_2	22
PDB-PD	Q9H251_PF00028_566_662_fpocket_3	20
PDB-PD	Q9H251_PF00028_676_769_fpocket_1	21
PDB-PD	Q9H251_PF00028_676_769_fpocket_2	22
PDB-PD	Q9H251_PF00028_783_879_fpocket_2	23
PDB-PD	Q9H251_PF00028_783_879_fpocket_3	19
PDB-PD	Q9H257_PF00619_11_97_fpocket_1	16
PDB-PD	Q9H257_PF00619_11_97_fpocket_4	10
PDB-PD	Q9H2B2_PF00168_168_274_fpocket_1	19
PDB-PD	Q9H2B2_PF00168_168_274_fpocket_7	16
PDB-PD	Q9H2C0_PF00651_20_128_fpocket_2	16
PDB-PD	Q9H2C0_PF00651_20_128_fpocket_5	14
PDB-PD	Q9H2C0_PF07707_134_236_fpocket_1	18
PDB-PD	Q9H2C0_PF07707_134_236_fpocket_2	11
PDB-PD	Q9H2G2_PF00069_34_292_fpocket_15	24
PDB-PD	Q9H2G2_PF00069_34_292_fpocket_21	23
PDB-PD	Q9H2H0_PF02008_131_172_fpocket_1	13
PDB-PD	Q9H2H0_PF02008_131_172_fpocket_2	11
PDB-PD	Q9H2H8_PF00160_2_154_fpocket_1	20
PDB-PD	Q9H2H8_PF00160_2_154_fpocket_6	18
PDB-PD	Q9H2J4_PF02114_7_235_fpocket_3	17
PDB-PD	Q9H2J4_PF02114_7_235_fpocket_5	19
PDB-PD	Q9H2K0_PF05198_78_146_fpocket_1	16
PDB-PD	Q9H2K0_PF05198_78_146_fpocket_2	10
PDB-PD	Q9H2K2_PF07647_872_934_fpocket_1	10
PDB-PD	Q9H2K2_PF07647_872_934_fpocket_2	14
PDB-PD	Q9H2K8_PF00069_24_277_fpocket_6	21
PDB-PD	Q9H2K8_PF00069_24_277_fpocket_9	16
PDB-PD	Q9H2S9_PF00096_187_209_fpocket_1	12
PDB-PD	Q9H2X3_PF00059_285_391_fpocket_1	14
PDB-PD	Q9H2X3_PF00059_285_391_fpocket_2	15
PDB-PD	Q9H2X6_PF00069_199_527_fpocket_1	12
PDB-PD	Q9H2X6_PF00069_199_527_fpocket_4	19
PDB-PD	Q9H2X9_PF00324_125_328_fpocket_13	11
PDB-PD	Q9H2X9_PF00324_125_328_fpocket_5	19
PDB-PD	Q9H2X9_PF00324_412_699_fpocket_11	12
PDB-PD	Q9H2X9_PF00324_412_699_fpocket_32	14
PDB-PD	Q9H334_PF00250_464_545_fpocket_1	17
PDB-PD	Q9H334_PF00250_464_545_fpocket_7	13
PDB-PD	Q9H347_PF00240_22_94_fpocket_3	13
PDB-PD	Q9H347_PF00240_22_94_fpocket_4	13
PDB-PD	Q9H347_PF00627_617_652_fpocket_1	10
PDB-PD	Q9H347_PF00627_617_652_fpocket_3	9
PDB-PD	Q9H3D4_PF00870_167_359_fpocket_10	13
PDB-PD	Q9H3D4_PF00870_167_359_fpocket_2	19
PDB-PD	Q9H3D4_PF07647_541_605_fpocket_1	15
PDB-PD	Q9H3E2_PF00787_540_624_fpocket_2	14
PDB-PD	Q9H3E2_PF00787_540_624_fpocket_7	17
PDB-PD	Q9H3F6_PF02214_34_124_fpocket_2	13
PDB-PD	Q9H3F6_PF02214_34_124_fpocket_4	11
PDB-PD	Q9H3H3_PF08939_132_253_fpocket_11	12
PDB-PD	Q9H3H3_PF08939_132_253_fpocket_7	13
PDB-PD	Q9H3M7_PF00339_10_152_fpocket_1	17
PDB-PD	Q9H3M7_PF00339_10_152_fpocket_5	16
PDB-PD	Q9H3M7_PF02752_174_300_fpocket_2	15
PDB-PD	Q9H3M7_PF02752_174_300_fpocket_5	12
PDB-PD	Q9H3N1_PF00085_30_129_fpocket_1	14
PDB-PD	Q9H3N1_PF00085_30_129_fpocket_5	13
PDB-PD	Q9H3P7_PF13897_397_527_fpocket_3	16
PDB-PD	Q9H3P7_PF13897_397_527_fpocket_5	16
PDB-PD	Q9H3R0_PF02373_177_293_fpocket_1	19
PDB-PD	Q9H3R0_PF02373_177_293_fpocket_4	14
PDB-PD	Q9H3R0_PF18104_940_974_fpocket_1	9
PDB-PD	Q9H3S4_PF04263_32_154_fpocket_6	9
PDB-PD	Q9H3S4_PF04263_32_154_fpocket_7	19
PDB-PD	Q9H3S4_PF04265_169_236_fpocket_1	20
PDB-PD	Q9H3S4_PF04265_169_236_fpocket_4	14
PDB-PD	Q9H3S7_PF03097_9_380_fpocket_15	16
PDB-PD	Q9H3S7_PF03097_9_380_fpocket_19	17
PDB-PD	Q9H3S7_PF13949_416_702_fpocket_1	17
PDB-PD	Q9H3S7_PF13949_416_702_fpocket_2	13
PDB-PD	Q9H3Z4_PF00226_15_77_fpocket_1	11
PDB-PD	Q9H3Z4_PF00226_15_77_fpocket_2	13
PDB-PD	Q9H422_PF00069_197_525_fpocket_17	17
PDB-PD	Q9H422_PF00069_197_525_fpocket_23	26
PDB-PD	Q9H446_PF05773_6_111_fpocket_4	14
PDB-PD	Q9H446_PF05773_6_111_fpocket_5	14
PDB-PD	Q9H461_PF01392_35_142_fpocket_1	14
PDB-PD	Q9H461_PF01392_35_142_fpocket_3	16
PDB-PD	Q9H477_PF00294_15_314_fpocket_14	21
PDB-PD	Q9H477_PF00294_15_314_fpocket_8	22
PDB-PD	Q9H492_PF02991_15_120_fpocket_1	15
PDB-PD	Q9H492_PF02991_15_120_fpocket_4	14
PDB-PD	Q9H4A3_PF00069_221_479_fpocket_11	19
PDB-PD	Q9H4A3_PF00069_221_479_fpocket_19	19
PDB-PD	Q9H4B4_PF00069_62_314_fpocket_17	20
PDB-PD	Q9H4B4_PF00069_62_314_fpocket_7	23
PDB-PD	Q9H4B8_PF01244_86_407_fpocket_13	18
PDB-PD	Q9H4B8_PF01244_86_407_fpocket_8	27
PDB-PD	Q9H4G4_PF00188_14_133_fpocket_1	22
PDB-PD	Q9H4G4_PF00188_14_133_fpocket_4	12
PDB-PD	Q9H4I2_PF00046_498_551_fpocket_1	14
PDB-PD	Q9H4I2_PF00046_498_551_fpocket_2	10
PDB-PD	Q9H4I2_PF00046_614_668_fpocket_1	16
PDB-PD	Q9H4I2_PF00046_614_668_fpocket_2	15
PDB-PD	Q9H4M3_PF12937_6_53_fpocket_1	10
PDB-PD	Q9H4M3_PF12937_6_53_fpocket_2	12
PDB-PD	Q9H4M7_PF00169_55_153_fpocket_1	17
PDB-PD	Q9H4M7_PF00169_55_153_fpocket_5	13
PDB-PD	Q9H4W6_PF01833_263_345_fpocket_1	17
PDB-PD	Q9H4W6_PF01833_263_345_fpocket_2	17
PDB-PD	Q9H4W6_PF16423_348_391_fpocket_2	16
PDB-PD	Q9H4W6_PF16423_348_391_fpocket_3	14
PDB-PD	Q9H4Y5_PF13410_109_206_fpocket_1	16
PDB-PD	Q9H4Y5_PF13410_109_206_fpocket_3	11
PDB-PD	Q9H4Y5_PF13417_26_101_fpocket_2	16
PDB-PD	Q9H4Y5_PF13417_26_101_fpocket_5	15
PDB-PD	Q9H4Z3_PF00397_45_75_fpocket_1	14
PDB-PD	Q9H5P4_PF00595_86_164_fpocket_1	13
PDB-PD	Q9H5P4_PF00595_86_164_fpocket_2	14
PDB-PD	Q9H5Q4_PF00398_71_379_fpocket_16	15
PDB-PD	Q9H5Q4_PF00398_71_379_fpocket_2	12
PDB-PD	Q9H5U6_PF06839_38_82_fpocket_1	10
PDB-PD	Q9H5U6_PF06839_38_82_fpocket_2	12
PDB-PD	Q9H5X1_PF01883_38_116_fpocket_3	12
PDB-PD	Q9H5X1_PF01883_38_116_fpocket_6	14
PDB-PD	Q9H668_PF01336_57_155_fpocket_1	14
PDB-PD	Q9H668_PF01336_57_155_fpocket_3	15
PDB-PD	Q9H668_PF09170_202_368_fpocket_2	13
PDB-PD	Q9H668_PF09170_202_368_fpocket_8	18
PDB-PD	Q9H694_PF00536_874_934_fpocket_1	15
PDB-PD	Q9H694_PF00536_874_934_fpocket_3	13
PDB-PD	Q9H6E5_PF00076_58_122_fpocket_1	16
PDB-PD	Q9H6E5_PF00076_58_122_fpocket_2	11
PDB-PD	Q9H6I2_PF00505_68_136_fpocket_1	13
PDB-PD	Q9H6I2_PF00505_68_136_fpocket_4	9
PDB-PD	Q9H6K1_PF16158_82_179_fpocket_1	15
PDB-PD	Q9H6K1_PF16158_82_179_fpocket_2	12
PDB-PD	Q9H6P5_PF01112_43_360_fpocket_1	24
PDB-PD	Q9H6P5_PF01112_43_360_fpocket_10	18
PDB-PD	Q9H6Q3_PF00017_94_176_fpocket_1	11
PDB-PD	Q9H6Q3_PF00017_94_176_fpocket_3	14
PDB-PD	Q9H6Q3_PF00018_38_84_fpocket_1	16
PDB-PD	Q9H6S0_PF04146_1288_1363_fpocket_3	16
PDB-PD	Q9H6S0_PF04146_1288_1363_fpocket_5	14
PDB-PD	Q9H6S0_PF04146_1354_1419_fpocket_1	10
PDB-PD	Q9H6S0_PF04146_1354_1419_fpocket_3	18
PDB-PD	Q9H6S3_PF00018_498_543_fpocket_2	16
PDB-PD	Q9H6S3_PF00018_498_543_fpocket_3	15
PDB-PD	Q9H6S3_PF18016_619_682_fpocket_1	13
PDB-PD	Q9H6S3_PF18016_619_682_fpocket_2	14
PDB-PD	Q9H6T3_PF13877_545_636_fpocket_2	23
PDB-PD	Q9H6T3_PF13877_545_636_fpocket_3	18
PDB-PD	Q9H6X2_PF00092_44_214_fpocket_1	18
PDB-PD	Q9H6X2_PF00092_44_214_fpocket_7	13
PDB-PD	Q9H6Z4_PF00638_390_505_fpocket_1	15
PDB-PD	Q9H6Z4_PF00638_390_505_fpocket_6	12
PDB-PD	Q9H777_PF00753_17_105_fpocket_4	11
PDB-PD	Q9H777_PF00753_17_105_fpocket_6	17
PDB-PD	Q9H777_PF12706_236_314_fpocket_1	19
PDB-PD	Q9H777_PF12706_236_314_fpocket_2	11
PDB-PD	Q9H792_PF00069_1449_1662_fpocket_2	19
PDB-PD	Q9H792_PF00069_1449_1662_fpocket_4	16
PDB-PD	Q9H7B4_PF01753_49_87_fpocket_1	9
PDB-PD	Q9H7B4_PF01753_49_87_fpocket_3	13
PDB-PD	Q9H7C9_PF04430_6_119_fpocket_1	13
PDB-PD	Q9H7C9_PF04430_6_119_fpocket_2	17
PDB-PD	Q9H7D0_PF00018_14_61_fpocket_3	14
PDB-PD	Q9H7D0_PF00018_14_61_fpocket_4	11
PDB-PD	Q9H7D0_PF14429_439_636_fpocket_13	23
PDB-PD	Q9H7D0_PF14429_439_636_fpocket_14	21
PDB-PD	Q9H7E2_PF00567_543_615_fpocket_1	14
PDB-PD	Q9H7E2_PF00567_543_615_fpocket_4	11
PDB-PD	Q9H7E2_PF00627_194_230_fpocket_1	12
PDB-PD	Q9H7E2_PF00627_194_230_fpocket_2	10
PDB-PD	Q9H7E2_PF08585_1_72_fpocket_2	10
PDB-PD	Q9H7E2_PF08585_1_72_fpocket_3	19
PDB-PD	Q9H7M9_PF07686_37_169_fpocket_2	17
PDB-PD	Q9H7M9_PF07686_37_169_fpocket_3	11
PDB-PD	Q9H7Z6_PF17772_176_230_fpocket_1	15
PDB-PD	Q9H7Z6_PF17772_176_230_fpocket_3	12
PDB-PD	Q9H814_PF10258_230_313_fpocket_8	16
PDB-PD	Q9H814_PF10258_230_313_fpocket_9	20
PDB-PD	Q9H816_PF07522_245_301_fpocket_1	12
PDB-PD	Q9H816_PF07522_245_301_fpocket_3	9
PDB-PD	Q9H832_PF00179_103_250_fpocket_3	12
PDB-PD	Q9H832_PF00179_103_250_fpocket_7	10
PDB-PD	Q9H8M2_PF00439_142_228_fpocket_1	21
PDB-PD	Q9H8M2_PF00439_142_228_fpocket_7	12
PDB-PD	Q9H8M5_PF00571_514_578_fpocket_1	13
PDB-PD	Q9H8M5_PF00571_514_578_fpocket_2	9
PDB-PD	Q9H8V3_PF00621_456_639_fpocket_2	15
PDB-PD	Q9H8V3_PF00621_456_639_fpocket_3	16
PDB-PD	Q9H8W5_PF00630_396_494_fpocket_1	25
PDB-PD	Q9H8W5_PF00630_396_494_fpocket_7	14
PDB-PD	Q9H8Y8_PF04495_3_99_fpocket_1	16
PDB-PD	Q9H8Y8_PF04495_3_99_fpocket_2	18
PDB-PD	Q9H8Y8_PF04495_71_205_fpocket_1	19
PDB-PD	Q9H8Y8_PF04495_71_205_fpocket_5	14
PDB-PD	Q9H993_PF01937_20_419_fpocket_2	17
PDB-PD	Q9H993_PF01937_20_419_fpocket_26	21
PDB-PD	Q9H9A7_PF08585_14_205_fpocket_12	15
PDB-PD	Q9H9A7_PF08585_14_205_fpocket_3	19
PDB-PD	Q9H9G7_PF02170_233_366_fpocket_1	18
PDB-PD	Q9H9G7_PF02170_233_366_fpocket_2	16
PDB-PD	Q9H9G7_PF08699_177_227_fpocket_1	12
PDB-PD	Q9H9G7_PF16486_28_167_fpocket_5	16
PDB-PD	Q9H9G7_PF16486_28_167_fpocket_7	15
PDB-PD	Q9H9G7_PF16487_430_512_fpocket_1	20
PDB-PD	Q9H9G7_PF16487_430_512_fpocket_2	17
PDB-PD	Q9H9Q2_PF01399_61_156_fpocket_1	31
PDB-PD	Q9H9Q2_PF01399_61_156_fpocket_2	17
PDB-PD	Q9H9S0_PF00046_96_152_fpocket_1	13
PDB-PD	Q9H9S0_PF00046_96_152_fpocket_2	13
PDB-PD	Q9H9S5_PF04991_334_374_fpocket_1	18
PDB-PD	Q9H9Y6_PF00562_670_1031_fpocket_13	13
PDB-PD	Q9H9Y6_PF00562_670_1031_fpocket_15	9
PDB-PD	Q9H9Y6_PF04560_1033_1135_fpocket_3	14
PDB-PD	Q9H9Y6_PF04560_1033_1135_fpocket_6	13
PDB-PD	Q9H9Y6_PF04561_186_375_fpocket_2	18
PDB-PD	Q9H9Y6_PF04561_186_375_fpocket_5	15
PDB-PD	Q9H9Y6_PF04565_455_520_fpocket_3	14
PDB-PD	Q9H9Y6_PF04565_455_520_fpocket_4	13
PDB-PD	Q9H9Y6_PF06883_563_621_fpocket_3	12
PDB-PD	Q9H9Y6_PF06883_563_621_fpocket_4	19
PDB-PD	Q9H9Z2_PF00098_137_154_fpocket_1	10
PDB-PD	Q9H9Z2_PF00098_137_154_fpocket_2	10
PDB-PD	Q9H9Z2_PF00313_40_112_fpocket_1	16
PDB-PD	Q9H9Z2_PF00313_40_112_fpocket_6	15
PDB-PD	Q9HA47_PF00485_25_219_fpocket_5	21
PDB-PD	Q9HA47_PF00485_25_219_fpocket_7	16
PDB-PD	Q9HAJ7_PF13866_24_95_fpocket_1	10
PDB-PD	Q9HAJ7_PF13866_24_95_fpocket_4	11
PDB-PD	Q9HAN9_PF01467_12_229_fpocket_13	20
PDB-PD	Q9HAN9_PF01467_12_229_fpocket_6	19
PDB-PD	Q9HAP6_PF00595_93_172_fpocket_2	13
PDB-PD	Q9HAP6_PF00595_93_172_fpocket_3	13
PDB-PD	Q9HAQ2_PF00225_12_340_fpocket_1	24
PDB-PD	Q9HAQ2_PF00225_12_340_fpocket_10	18
PDB-PD	Q9HAR2_PF02140_43_123_fpocket_2	13
PDB-PD	Q9HAR2_PF02140_43_123_fpocket_3	13
PDB-PD	Q9HAS3_PF07670_285_385_fpocket_1	18
PDB-PD	Q9HAS3_PF07670_285_385_fpocket_5	16
PDB-PD	Q9HAU0_PF00169_170_267_fpocket_3	15
PDB-PD	Q9HAU0_PF00169_170_267_fpocket_7	15
PDB-PD	Q9HAU4_PF00168_12_114_fpocket_3	21
PDB-PD	Q9HAU4_PF00168_12_114_fpocket_5	15
PDB-PD	Q9HAU4_PF00397_253_282_fpocket_1	11
PDB-PD	Q9HAU4_PF00632_443_748_fpocket_1	17
PDB-PD	Q9HAU4_PF00632_443_748_fpocket_6	19
PDB-PD	Q9HAZ1_PF00069_159_475_fpocket_1	22
PDB-PD	Q9HAZ1_PF00069_159_475_fpocket_13	18
PDB-PD	Q9HB20_PF00169_1_93_fpocket_3	12
PDB-PD	Q9HB20_PF00169_1_93_fpocket_5	16
PDB-PD	Q9HB21_PF00169_192_289_fpocket_5	11
PDB-PD	Q9HB21_PF00169_192_289_fpocket_6	14
PDB-PD	Q9HB29_PF13895_125_214_fpocket_1	19
PDB-PD	Q9HB29_PF13895_125_214_fpocket_7	17
PDB-PD	Q9HB71_PF04969_76_156_fpocket_1	18
PDB-PD	Q9HB71_PF04969_76_156_fpocket_3	18
PDB-PD	Q9HB75_PF00531_790_873_fpocket_2	16
PDB-PD	Q9HB75_PF00531_790_873_fpocket_4	15
PDB-PD	Q9HB90_PF04670_63_289_fpocket_2	15
PDB-PD	Q9HB90_PF04670_63_289_fpocket_21	17
PDB-PD	Q9HBD1_PF18386_268_323_fpocket_1	13
PDB-PD	Q9HBD1_PF18386_268_323_fpocket_2	14
PDB-PD	Q9HBE1_PF00096_356_377_fpocket_1	10
PDB-PD	Q9HBE1_PF00096_413_436_fpocket_1	12
PDB-PD	Q9HBE4_PF02372_11_149_fpocket_7	16
PDB-PD	Q9HBE4_PF02372_11_149_fpocket_9	11
PDB-PD	Q9HBH1_PF01327_64_234_fpocket_1	22
PDB-PD	Q9HBH1_PF01327_64_234_fpocket_4	11
PDB-PD	Q9HBH9_PF00069_84_368_fpocket_1	23
PDB-PD	Q9HBH9_PF00069_84_368_fpocket_2	21
PDB-PD	Q9HBI1_PF00307_254_362_fpocket_2	13
PDB-PD	Q9HBI1_PF00307_254_362_fpocket_7	14
PDB-PD	Q9HBM6_PF02291_9_130_fpocket_1	10
PDB-PD	Q9HBM6_PF02291_9_130_fpocket_3	12
PDB-PD	Q9HBU1_PF00046_143_199_fpocket_3	14
PDB-PD	Q9HBU1_PF00046_143_199_fpocket_6	10
PDB-PD	Q9HBW1_PF07679_353_441_fpocket_1	23
PDB-PD	Q9HBW1_PF07679_353_441_fpocket_3	17
PDB-PD	Q9HC16_PF05240_303_379_fpocket_1	17
PDB-PD	Q9HC16_PF05240_303_379_fpocket_7	17
PDB-PD	Q9HC52_PF00385_11_60_fpocket_1	12
PDB-PD	Q9HC52_PF00385_11_60_fpocket_2	19
PDB-PD	Q9HC56_PF00028_257_349_fpocket_1	15
PDB-PD	Q9HC56_PF00028_257_349_fpocket_6	16
PDB-PD	Q9HC62_PF02902_409_588_fpocket_12	15
PDB-PD	Q9HC62_PF02902_409_588_fpocket_2	14
PDB-PD	Q9HCB6_PF06468_205_399_fpocket_1	16
PDB-PD	Q9HCB6_PF06468_205_399_fpocket_5	20
PDB-PD	Q9HCE7_PF00168_13_115_fpocket_2	15
PDB-PD	Q9HCE7_PF00168_13_115_fpocket_4	17
PDB-PD	Q9HCE7_PF00397_308_337_fpocket_1	10
PDB-PD	Q9HCI7_PF16685_42_111_fpocket_1	26
PDB-PD	Q9HCI7_PF16685_42_111_fpocket_3	10
PDB-PD	Q9HCJ0_PF00627_941_975_fpocket_1	16
PDB-PD	Q9HCJ0_PF00627_941_975_fpocket_2	11
PDB-PD	Q9HCJ2_PF07679_354_443_fpocket_6	15
PDB-PD	Q9HCJ2_PF07679_354_443_fpocket_8	17
PDB-PD	Q9HCJ3_PF00076_71_134_fpocket_1	20
PDB-PD	Q9HCJ3_PF00076_71_134_fpocket_3	12
PDB-PD	Q9HCJ6_PF08240_68_144_fpocket_1	14
PDB-PD	Q9HCJ6_PF08240_68_144_fpocket_2	17
PDB-PD	Q9HCJ6_PF13602_218_378_fpocket_5	14
PDB-PD	Q9HCJ6_PF13602_218_378_fpocket_6	16
PDB-PD	Q9HCK4_PF00041_523_607_fpocket_1	22
PDB-PD	Q9HCK4_PF00041_523_607_fpocket_4	22
PDB-PD	Q9HCK4_PF00041_640_724_fpocket_4	19
PDB-PD	Q9HCK4_PF00041_640_724_fpocket_6	14
PDB-PD	Q9HCK4_PF00041_738_826_fpocket_1	16
PDB-PD	Q9HCK4_PF00041_738_826_fpocket_7	10
PDB-PD	Q9HCK4_PF07679_133_221_fpocket_1	21
PDB-PD	Q9HCK4_PF07679_133_221_fpocket_4	17
PDB-PD	Q9HCK4_PF07679_225_310_fpocket_1	13
PDB-PD	Q9HCK4_PF07679_225_310_fpocket_2	11
PDB-PD	Q9HCK4_PF07679_314_408_fpocket_1	18
PDB-PD	Q9HCK4_PF07679_314_408_fpocket_4	13
PDB-PD	Q9HCK4_PF07679_418_505_fpocket_1	15
PDB-PD	Q9HCK4_PF13927_30_114_fpocket_1	15
PDB-PD	Q9HCK4_PF13927_30_114_fpocket_4	14
PDB-PD	Q9HCK5_PF02170_221_355_fpocket_3	16
PDB-PD	Q9HCK5_PF02170_221_355_fpocket_4	18
PDB-PD	Q9HCK5_PF08699_166_216_fpocket_1	13
PDB-PD	Q9HCK5_PF16486_26_156_fpocket_1	9
PDB-PD	Q9HCK5_PF16486_26_156_fpocket_7	20
PDB-PD	Q9HCK5_PF16487_421_503_fpocket_1	19
PDB-PD	Q9HCK5_PF16487_421_503_fpocket_2	14
PDB-PD	Q9HCL0_PF00028_142_237_fpocket_3	20
PDB-PD	Q9HCL0_PF00028_142_237_fpocket_4	17
PDB-PD	Q9HCL0_PF00028_251_345_fpocket_1	20
PDB-PD	Q9HCL0_PF00028_251_345_fpocket_3	20
PDB-PD	Q9HCL0_PF00028_367_456_fpocket_2	22
PDB-PD	Q9HCL0_PF00028_367_456_fpocket_6	13
PDB-PD	Q9HCL0_PF08266_29_113_fpocket_3	6
PDB-PD	Q9HCL0_PF08266_29_113_fpocket_4	17
PDB-PD	Q9HCM9_PF15227_29_69_fpocket_1	17
PDB-PD	Q9HCM9_PF15227_29_69_fpocket_2	7
PDB-PD	Q9HCN6_PF13895_113_202_fpocket_1	20
PDB-PD	Q9HCN6_PF13895_113_202_fpocket_3	8
PDB-PD	Q9HCP0_PF00069_44_304_fpocket_14	17
PDB-PD	Q9HCP0_PF00069_44_304_fpocket_18	23
PDB-PD	Q9HCY8_PF01023_18_61_fpocket_1	14
PDB-PD	Q9HCY8_PF01023_18_61_fpocket_2	10
