Kinase pair (UniprotID1 - UniprotID2)	Max. TM-Score	Max. Seq. Id.	PocketVec distance	Exp. Prof. Jaccard Similarity
Q6DT37-Q6PHR2	0.90158	34.127	0.171	0.09999999999999998
Q6DT37-Q7L7X3	0.90759	41.897	0.1654	0.09999999999999998
Q6DT37-Q8NEV1	0.91263	36.585	0.1832	0.09999999999999998
Q6DT37-Q8TD19	0.87861	31.197	0.1418	0.09999999999999998
Q6DT37-Q96GD4	0.94919	56.738	0.1438	0.10260000000000002
Q6DT37-Q9H093	0.90915	42.958	0.168	0.11109999999999998
Q6DT37-Q9H0K1	0.87497	33.636	0.1678	0.11109999999999998
Q6DT37-Q9HAZ1	0.89553	29.098	0.2212	0.11109999999999998
Q6DT37-Q9NQU5	0.73363	33.333	0.1574	0.11109999999999998
Q6DT37-Q9NSY1	0.94427	38.189	0.1664	0.11109999999999998
Q6DT37-Q9UBE8	0.89552	37.193	0.1389	0.11109999999999998
Q6DT37-Q9UK32	0.78008	31.004	0.223	0.11109999999999998
Q6DT37-Q9UPZ9	0.77306	32.52	0.1979	0.11109999999999998
Q6DT37-Q9Y572	0.93797	37.652	0.2079	0.11109999999999998
Q6DT37-Q9Y5S2	0.88514	33.191	0.1539	0.11109999999999998
Q6DT37-Q9Y616	0.81436	29.915	0.1783	0.11109999999999998
Q6DT37-Q9Y6E0	0.87705	37.011	0.154	0.11109999999999998
Q6P5Z2-Q6PHR2	0.94296	40.8	0.2225	0.11109999999999998
Q6P5Z2-Q7L7X3	0.94828	42.688	0.2128	0.125
Q6P5Z2-Q8NEV1	0.77547	28.139	0.1693	0.125
Q6P5Z2-Q8TD19	0.87653	30.705	0.1566	0.125
Q6P5Z2-Q96GD4	0.87627	34.94	0.1847	0.125
Q6P5Z2-Q9H093	0.84735	35.772	0.1575	0.125
Q6P5Z2-Q9H0K1	0.87981	29.707	0.1788	0.125
Q6P5Z2-Q9HAZ1	0.84683	30.224	0.1257	0.125
Q6P5Z2-Q9NQU5	0.91355	37.97	0.1384	0.125
Q6P5Z2-Q9NSY1	0.848	32.937	0.1439	0.125
Q6P5Z2-Q9UBE8	0.91134	37.5	0.1521	0.125
Q6P5Z2-Q9UK32	0.83809	33.014	0.1743	0.125
Q6P5Z2-Q9UPZ9	0.77391	29.13	0.1729	0.13329999999999997
Q6P5Z2-Q9Y572	0.93297	34.052	0.2272	0.13329999999999997
Q6P5Z2-Q9Y5S2	0.93559	39.683	0.1858	0.14290000000000003
Q6P5Z2-Q9Y616	0.94394	42.041	0.2271	0.14290000000000003
Q6P5Z2-Q9Y6E0	0.94273	39.526	0.1939	0.14290000000000003
Q6PHR2-Q7L7X3	0.88044	36.704	0.1547	0.14290000000000003
Q6PHR2-Q8NEV1	0.88057	37.218	0.151	0.14290000000000003
Q6PHR2-Q8TD19	0.83097	33.803	0.1967	0.14290000000000003
Q6PHR2-Q96GD4	0.99065	76.863	0.217	0.14290000000000003
Q6PHR2-Q9H093	0.83318	33.019	0.1838	0.14290000000000003
Q6PHR2-Q9H0K1	0.8797	43.13	0.1465	0.15000000000000002
Q6PHR2-Q9HAZ1	0.98063	47.451	0.1419	0.15380000000000005
Q6PHR2-Q9NQU5	0.94161	42.683	0.2027	0.15380000000000005
Q6PHR2-Q9NSY1	0.94769	39.6	0.1506	0.15380000000000005
Q6PHR2-Q9UBE8	0.91258	37.218	0.1424	0.15380000000000005
Q6PHR2-Q9UK32	0.91836	31.95	0.186	0.16669999999999996
Q6PHR2-Q9UPZ9	0.9455	39.044	0.166	0.16669999999999996
Q6PHR2-Q9Y572	0.93814	43.568	0.1672	0.16669999999999996
Q6PHR2-Q9Y5S2	0.88987	34.483	0.2308	0.16669999999999996
Q6PHR2-Q9Y616	0.99317	75.281	0.1519	0.16669999999999996
Q6PHR2-Q9Y6E0	0.86919	28.395	0.158	0.16669999999999996
Q7L7X3-Q8NEV1	0.75983	26.364	0.1667	0.16669999999999996
Q7L7X3-Q8TD19	0.96052	40.476	0.1643	0.16669999999999996
Q7L7X3-Q96GD4	0.90225	36.508	0.1664	0.16669999999999996
Q7L7X3-Q9H093	0.89137	34.348	0.2239	0.16669999999999996
Q7L7X3-Q9H0K1	0.88741	31.535	0.1394	0.16669999999999996
Q7L7X3-Q9HAZ1	0.94277	30.677	0.177	0.16669999999999996
Q7L7X3-Q9NQU5	0.87785	40.977	0.1516	0.1765
Q7L7X3-Q9NSY1	0.73417	33.333	0.1467	0.1795
Q7L7X3-Q9UBE8	0.93684	38.889	0.1529	0.18179999999999996
Q7L7X3-Q9UK32	0.88795	33.213	0.1485	0.18179999999999996
Q7L7X3-Q9UPZ9	0.96124	38.976	0.173	0.19999999999999996
Q7L7X3-Q9Y572	0.78905	31.304	0.1706	0.19999999999999996
Q7L7X3-Q9Y5S2	0.96247	54.753	0.148	0.19999999999999996
Q7L7X3-Q9Y616	0.92488	36.4	0.1717	0.19999999999999996
Q7L7X3-Q9Y6E0	0.80477	27.805	0.1368	0.19999999999999996
Q8NEV1-Q8TD19	0.8881	30.738	0.1495	0.19999999999999996
Q8NEV1-Q96GD4	0.88547	30.992	0.1447	0.19999999999999996
Q8NEV1-Q9H093	0.78584	32.159	0.1927	0.19999999999999996
Q8NEV1-Q9H0K1	0.9972	85.811	0.1208	0.19999999999999996
Q8NEV1-Q9HAZ1	0.94705	34.8	0.1736	0.19999999999999996
Q8NEV1-Q9NQU5	0.8879	32.083	0.19	0.19999999999999996
Q8NEV1-Q9NSY1	0.86977	32.653	0.17	0.19999999999999996
Q8NEV1-Q9UBE8	0.87744	45.255	0.1582	0.19999999999999996
Q8NEV1-Q9UK32	0.95858	41.434	0.1723	0.19999999999999996
Q8NEV1-Q9UPZ9	0.80211	28.431	0.121	0.19999999999999996
Q8NEV1-Q9Y572	0.92299	30.328	0.1737	0.19999999999999996
Q8NEV1-Q9Y5S2	0.93433	40.0	0.1676	0.19999999999999996
Q8NEV1-Q9Y616	0.97013	55.894	0.178	0.22219999999999995
Q8NEV1-Q9Y6E0	0.99696	79.098	0.0593	0.2308
Q8TD19-Q96GD4	0.87142	32.377	0.1575	0.25
Q8TD19-Q9H093	0.88906	29.508	0.1681	0.25
Q8TD19-Q9H0K1	0.88544	34.188	0.1873	0.25
Q8TD19-Q9HAZ1	0.90435	37.143	0.2046	0.25
Q8TD19-Q9NQU5	0.89608	30.252	0.2175	0.25
Q8TD19-Q9NSY1	0.82449	35.743	0.1509	0.25
Q8TD19-Q9UBE8	0.9088	36.727	0.1474	0.25
Q8TD19-Q9UK32	0.97159	53.992	0.1619	0.25
Q8TD19-Q9UPZ9	0.88627	29.461	0.2216	0.25
Q8TD19-Q9Y572	0.95716	41.833	0.2185	0.25
Q8TD19-Q9Y5S2	0.87735	32.218	0.1638	0.25
Q8TD19-Q9Y616	0.86841	30.612	0.1462	0.25
Q8TD19-Q9Y6E0	0.94998	39.2	0.1356	0.26670000000000005
Q96GD4-Q9H093	0.96132	53.992	0.1528	0.27270000000000005
Q96GD4-Q9H0K1	0.97743	55.133	0.1583	0.27270000000000005
Q96GD4-Q9HAZ1	0.94905	40.4	0.1758	0.27270000000000005
Q96GD4-Q9NQU5	0.96785	49.412	0.1393	0.27270000000000005
Q96GD4-Q9NSY1	0.98081	65.098	0.1878	0.28569999999999995
Q96GD4-Q9UBE8	0.84638	35.938	0.1493	0.28569999999999995
Q96GD4-Q9UK32	0.94561	40.8	0.1725	0.28569999999999995
Q96GD4-Q9UPZ9	0.9511	52.837	0.2001	0.28569999999999995
Q96GD4-Q9Y572	0.99222	74.906	0.1397	0.28569999999999995
Q96GD4-Q9Y5S2	0.93033	35.714	0.1545	0.28569999999999995
Q96GD4-Q9Y616	0.94291	37.302	0.1757	0.28569999999999995
Q96GD4-Q9Y6E0	0.945	41.6	0.1976	0.30000000000000004
Q9H093-Q9H0K1	0.96801	57.034	0.1379	0.30000000000000004
Q9H093-Q9HAZ1	0.86854	26.86	0.1568	0.33330000000000004
Q9H093-Q9NQU5	0.92535	38.889	0.1372	0.33330000000000004
Q9H093-Q9NSY1	0.88235	26.201	0.1802	0.33330000000000004
Q9H093-Q9UBE8	0.81384	31.39	0.2014	0.33330000000000004
Q9H093-Q9UK32	0.76358	23.009	0.1811	0.33330000000000004
Q9H093-Q9UPZ9	0.97764	61.961	0.2243	0.33330000000000004
Q9H093-Q9Y572	0.80182	33.191	0.2193	0.33330000000000004
Q9H093-Q9Y5S2	0.97108	36.653	0.1899	0.33330000000000004
Q9H093-Q9Y616	0.90106	32.051	0.1676	0.33330000000000004
Q9H093-Q9Y6E0	0.87407	34.322	0.1639	0.33330000000000004
Q9H0K1-Q9HAZ1	0.9248	39.526	0.1432	0.3571
Q9H0K1-Q9NQU5	0.90995	37.302	0.1531	0.36360000000000003
Q9H0K1-Q9NSY1	0.80285	24.242	0.1498	0.4
Q9H0K1-Q9UBE8	0.93272	37.698	0.1867	0.4
Q9H0K1-Q9UK32	0.82099	32.057	0.1712	0.4
Q9H0K1-Q9UPZ9	0.96993	74.502	0.1754	0.4
Q9H0K1-Q9Y572	0.94421	36.905	0.1631	0.4
Q9H0K1-Q9Y5S2	0.96627	37.45	0.1572	0.4
Q9H0K1-Q9Y616	0.8919	25.316	0.174	0.4
Q9H0K1-Q9Y6E0	0.95603	41.833	0.1856	0.4286
Q9HAZ1-Q9NQU5	0.99729	78.689	0.0618	0.4286
Q9HAZ1-Q9NSY1	0.99976	95.686	0.1091	0.4444
Q9HAZ1-Q9UBE8	0.96634	49.02	0.1	0.4615
Q9HAZ1-Q9UK32	0.88255	36.245	0.1901	0.5
Q9HAZ1-Q9UPZ9	0.85997	28.455	0.1676	0.5
Q9HAZ1-Q9Y572	0.99755	88.015	0.165	0.5
Q9HAZ1-Q9Y5S2	0.84668	32.0	0.1702	0.5
Q9HAZ1-Q9Y616	0.99811	86.751	0.0487	0.5
Q9HAZ1-Q9Y6E0	0.88433	26.971	0.1922	0.5
Q9NQU5-Q9NSY1	0.83944	32.636	0.1722	0.5
Q9NQU5-Q9UBE8	0.83749	31.381	0.1675	0.5
Q9NQU5-Q9UK32	0.91677	31.276	0.166	0.5
Q9NQU5-Q9UPZ9	0.83628	33.621	0.1638	0.5
Q9NQU5-Q9Y572	0.78176	31.373	0.1576	0.5
Q9NQU5-Q9Y5S2	0.9658	47.012	0.2213	0.5
Q9NQU5-Q9Y616	0.97438	53.6	0.2021	0.5
Q9NQU5-Q9Y6E0	0.99832	89.575	0.071	0.5
Q9NSY1-Q9UBE8	0.83925	34.052	0.1669	0.5
Q9NSY1-Q9UK32	0.78937	27.586	0.1878	0.5
Q9NSY1-Q9UPZ9	0.9965	78.968	0.0923	0.5
Q9NSY1-Q9Y572	0.8623	31.405	0.1744	0.5
Q9NSY1-Q9Y5S2	0.94526	36.546	0.1728	0.5
Q9NSY1-Q9Y616	0.99856	97.328	0.0509	0.5385
Q9NSY1-Q9Y6E0	0.75168	30.29	0.132	0.6135999999999999
Q9UBE8-Q9UK32	0.99873	90.278	0.1402	0.7142999999999999
Q9UBE8-Q9UPZ9	0.99843	88.462	0.0254	0.8
Q9UBE8-Q9Y572	0.99822	88.112	0.0767	0.8
Q9UBE8-Q9Y5S2	0.99706	91.228	0.0572	0.8125
Q9UBE8-Q9Y616	0.98796	92.015	0.0959	0.9
Q9UBE8-Q9Y6E0	0.9528	59.016	0.177	1.0
Q9UK32-Q9UPZ9	0.82849	29.439	0.1535	1.0
Q9UK32-Q9Y572	0.99728	95.635	0.0658	1.0
Q9UK32-Q9Y5S2	0.76942	28.276	0.1625	1.0
Q9UK32-Q9Y616	0.73977	28.125	0.184	1.0
Q9UK32-Q9Y6E0	0.83422	35.319	0.1684	1.0
Q9UPZ9-Q9Y572	0.98105	87.075	0.0818	1.0
Q9UPZ9-Q9Y5S2	0.95255	33.466	0.1692	1.0
Q9UPZ9-Q9Y616	0.73651	35.811	0.1651	1.0
Q9UPZ9-Q9Y6E0	0.91126	46.85	0.2096	1.0
Q9Y572-Q9Y5S2	0.85181	31.95	0.2055	1.0
Q9Y572-Q9Y616	0.9963	98.601	0.0962	1.0
Q9Y572-Q9Y6E0	0.83581	34.167	0.1657	1.0
Q9Y5S2-Q9Y616	0.73304	32.895	0.1644	1.0
Q9Y5S2-Q9Y6E0	0.91931	28.926	0.19	1.0
Q9Y616-Q9Y6E0	0.95233	58.197	0.1715	1.0
