Name	SMILES	InChI	InChIKey	Molecular Weight
Asinex ASN 08912970	O=C(C1CCN(S(=O)(=O)Cc2ccccc2)CC1)N1CCCc2ccccc21	InChI=1S/C22H26N2O3S/c25-22(24-14-6-10-19-9-4-5-11-21(19)24)20-12-15-23(16-13-20)28(26,27)17-18-7-2-1-3-8-18/h1-5,7-9,11,20H,6,10,12-17H2	PFLLHBRKUUWZCN-UHFFFAOYSA-N	398.528
Asinex ASN 06745065	CCCCNc1nc(C)nc2c1nnn2Cc1ccccc1	InChI=1S/C16H20N6/c1-3-4-10-17-15-14-16(19-12(2)18-15)22(21-20-14)11-13-8-6-5-7-9-13/h5-9H,3-4,10-11H2,1-2H3,(H,17,18,19)	WYILNKNVWWIFIB-UHFFFAOYSA-N	296.378
Tripos 1547-00087	CC(C)(C)OC[C@@H](O)CN1CCN(Cc2ccc3c(c2)OCO3)CC1	InChI=1S/C19H30N2O4/c1-19(2,3)25-13-16(22)12-21-8-6-20(7-9-21)11-15-4-5-17-18(10-15)24-14-23-17/h4-5,10,16,22H,6-9,11-14H2,1-3H3/t16-/m0/s1	SYDHOFBVRMSUAR-INIZCTEOSA-N	350.459
Asinex ASN 09067470	O=C(c1ccc(F)cc1)N1[C@@H]2CC[C@H]1C[C@](O)(c1cccnc1)C2	InChI=1S/C19H19FN2O2/c20-15-5-3-13(4-6-15)18(23)22-16-7-8-17(22)11-19(24,10-16)14-2-1-9-21-12-14/h1-6,9,12,16-17,24H,7-8,10-11H2/t16-,17+,19+	BNBMCBMQIZEGGO-DZFIZOCASA-N	326.371
Asinex ASN 09646853	Cc1nc(O)c2nsc(C(=O)Nc3ccc(Cl)cc3)c2n1	InChI=1S/C13H9ClN4O2S/c1-6-15-9-10(12(19)16-6)18-21-11(9)13(20)17-8-4-2-7(14)3-5-8/h2-5H,1H3,(H,17,20)(H,15,16,19)	FIPBIXHDXHRCHI-UHFFFAOYSA-N	320.761
Pyxis Discovery PYX 00003417	O=c1[nH]c2c(cc1C[NH2+]Cc1ccccc1)c(-c1ccc(F)cc1)nn2-c1ccccc1	InChI=1S/C26H21FN4O/c27-21-13-11-19(12-14-21)24-23-15-20(17-28-16-18-7-3-1-4-8-18)26(32)29-25(23)31(30-24)22-9-5-2-6-10-22/h1-15,28H,16-17H2,(H,29,32)/p+1	DRXJAIKEFBGPCK-UHFFFAOYSA-O	425.4870000000001
Comgenex CGX-3338747	OCc1cnc(SCc2ccccc2)n1Cc1ccc(F)cc1	InChI=1S/C18H17FN2OS/c19-16-8-6-14(7-9-16)11-21-17(12-22)10-20-18(21)23-13-15-4-2-1-3-5-15/h1-10,22H,11-13H2	HVCZAMMYSJBQGP-UHFFFAOYSA-N	328.412
Chem T&I NSB 0053535	O=C(Nc1ccc2ccccc2c1)c1cc(Cl)ccc1[N+](=O)[O-]	InChI=1S/C17H11ClN2O3/c18-13-6-8-16(20(22)23)15(10-13)17(21)19-14-7-5-11-3-1-2-4-12(11)9-14/h1-10H,(H,19,21)	AKPRTWGXQVAJOO-UHFFFAOYSA-N	326.73900000000003
Asinex BAS 00915964	CCOC(=O)C1=C(C)NC2=C(C(=O)C[C@@H](c3ccccc3)C2)[C@@H]1c1ccc(OC)cc1	InChI=1S/C26H27NO4/c1-4-31-26(29)23-16(2)27-21-14-19(17-8-6-5-7-9-17)15-22(28)25(21)24(23)18-10-12-20(30-3)13-11-18/h5-13,19,24,27H,4,14-15H2,1-3H3/t19-,24+/m0/s1	HZRPSQNERZBQBB-YADARESESA-N	417.5050000000001
Asinex BAS 02833814	CCOC(=O)c1ccc(NC(=O)CSc2nnc(C3CCCCC3)n2CC)cc1	InChI=1S/C21H28N4O3S/c1-3-25-19(15-8-6-5-7-9-15)23-24-21(25)29-14-18(26)22-17-12-10-16(11-13-17)20(27)28-4-2/h10-13,15H,3-9,14H2,1-2H3,(H,22,26)	RGHIQNUHGBJGMW-UHFFFAOYSA-N	416.54700000000037
Sigma-Aldrich (SALOR) R948357	COc1ccc(C=C(C#N)C#N)cc1OCc1ccccc1	InChI=1S/C18H14N2O2/c1-21-17-8-7-15(9-16(11-19)12-20)10-18(17)22-13-14-5-3-2-4-6-14/h2-10H,13H2,1H3	KAHWBZGHJARINJ-UHFFFAOYSA-N	290.322
Princeton Biomolecular OSSK_501436	Cc1ccc2[nH]c3c(c2c1)CN(C(=O)[C@H](C)[NH+]1CCC(C)CC1)CC3	InChI=1S/C21H29N3O/c1-14-6-9-23(10-7-14)16(3)21(25)24-11-8-20-18(13-24)17-12-15(2)4-5-19(17)22-20/h4-5,12,14,16,22H,6-11,13H2,1-3H3/p+1/t16-/m0/s1	DQGYLMKXVDVYPJ-INIZCTEOSA-O	340.4910000000001
Princeton Biomolecular OSSK_188329	C=CCOc1nc(NC(C)C)nc(NC(C)C)n1	InChI=1S/C12H21N5O/c1-6-7-18-12-16-10(13-8(2)3)15-11(17-12)14-9(4)5/h6,8-9H,1,7H2,2-5H3,(H2,13,14,15,16,17)	KKNHBULVTCONBU-UHFFFAOYSA-N	251.33399999999995
Life Chemicals F0658-0040	CCCCNC(=S)NCCc1c(C)[nH]c2ccc(F)cc12	InChI=1S/C16H22FN3S/c1-3-4-8-18-16(21)19-9-7-13-11(2)20-15-6-5-12(17)10-14(13)15/h5-6,10,20H,3-4,7-9H2,1-2H3,(H2,18,19,21)	HMPISXUTSQIEKL-UHFFFAOYSA-N	307.43800000000016
Asinex ASN 04361294	O=S(=O)(NCc1cccs1)c1ccc(S(=O)(=O)N2CCCCC2)cc1	InChI=1S/C16H20N2O4S3/c19-24(20,17-13-14-5-4-12-23-14)15-6-8-16(9-7-15)25(21,22)18-10-2-1-3-11-18/h4-9,12,17H,1-3,10-11,13H2	QJHOXJPXCQWMCG-UHFFFAOYSA-N	400.5470000000002
Enamine T0508-5545	Fc1ccc(/C=N/Nc2cc[nH+]c3cc(Cl)ccc23)cc1F	InChI=1S/C16H10ClF2N3/c17-11-2-3-12-15(5-6-20-16(12)8-11)22-21-9-10-1-4-13(18)14(19)7-10/h1-9H,(H,20,22)/p+1/b21-9+	SGHHBLUJZWJGSS-ZVBGSRNCSA-O	318.73400000000004
Asinex ASN 02255158	COc1ccc(-c2nnc(SCC(=O)Nc3ccccc3)n2-c2ccc(OC)cc2)cc1	InChI=1S/C24H22N4O3S/c1-30-20-12-8-17(9-13-20)23-26-27-24(28(23)19-10-14-21(31-2)15-11-19)32-16-22(29)25-18-6-4-3-5-7-18/h3-15H,16H2,1-2H3,(H,25,29)	PWJXHEXFKMGKNG-UHFFFAOYSA-N	446.53200000000015
Nanosyn NS64285	O=C([O-])CCSc1ncnc2sc3c(c12)CCCC3	InChI=1S/C13H14N2O2S2/c16-10(17)5-6-18-12-11-8-3-1-2-4-9(8)19-13(11)15-7-14-12/h7H,1-6H2,(H,16,17)/p-1	DZXWNBUNVGYTDY-UHFFFAOYSA-M	293.3930000000001
Asinex BAS 04385923	CCCCc1c(O)nc(SCC(=O)Nc2ccc(C(C)C)cc2)[nH]c1=O	InChI=1S/C19H25N3O3S/c1-4-5-6-15-17(24)21-19(22-18(15)25)26-11-16(23)20-14-9-7-13(8-10-14)12(2)3/h7-10,12H,4-6,11H2,1-3H3,(H,20,23)(H2,21,22,24,25)	MNXQYTBKIOWBEU-UHFFFAOYSA-N	375.4940000000002
Asinex BAS 03373649	C=CCn1c(SCC(=O)Nc2ccc(F)cc2)nc2sc3c(c2c1=O)CCCC3	InChI=1S/C21H20FN3O2S2/c1-2-11-25-20(27)18-15-5-3-4-6-16(15)29-19(18)24-21(25)28-12-17(26)23-14-9-7-13(22)8-10-14/h2,7-10H,1,3-6,11-12H2,(H,23,26)	QHOIAYDASLAWGQ-UHFFFAOYSA-N	429.54200000000026
Asinex BAS 05288650	COc1cc(S(=O)(=O)N2CCCCC2)ccc1NC(=O)c1ccccc1Cl	InChI=1S/C19H21ClN2O4S/c1-26-18-13-14(27(24,25)22-11-5-2-6-12-22)9-10-17(18)21-19(23)15-7-3-4-8-16(15)20/h3-4,7-10,13H,2,5-6,11-12H2,1H3,(H,21,23)	PDTQRUGXWZXSGX-UHFFFAOYSA-N	408.90700000000027
InterBioScreen STOCK4S-99950	C=CCn1c(SCC(=O)Nc2cccc(F)c2)nnc1-c1cccc(OC)c1	InChI=1S/C20H19FN4O2S/c1-3-10-25-19(14-6-4-9-17(11-14)27-2)23-24-20(25)28-13-18(26)22-16-8-5-7-15(21)12-16/h3-9,11-12H,1,10,13H2,2H3,(H,22,26)	KZSIURHAVCFPJX-UHFFFAOYSA-N	398.4630000000001
Asinex BAS 06989506	Cc1ccc(-c2nn(CCC(=O)[O-])cc2C=C(C#N)C#N)cc1	InChI=1S/C17H14N4O2/c1-12-2-4-14(5-3-12)17-15(8-13(9-18)10-19)11-21(20-17)7-6-16(22)23/h2-5,8,11H,6-7H2,1H3,(H,22,23)/p-1	YLUCZTJNQILATB-UHFFFAOYSA-M	305.317
Sigma-Aldrich (SALOR) L305952	Cn1c(=O)c2[nH]c(-c3ccc(F)cc3)nc2n(C)c1=O	InChI=1S/C13H11FN4O2/c1-17-11-9(12(19)18(2)13(17)20)15-10(16-11)7-3-5-8(14)6-4-7/h3-6H,1-2H3,(H,15,16)	JPESVWUOVQWRQV-UHFFFAOYSA-N	274.255
Akos LT-1156 X 160	CC[NH2+]Cc1ccc(OCCc2ccccc2)c(OC)c1	InChI=1S/C18H23NO2/c1-3-19-14-16-9-10-17(18(13-16)20-2)21-12-11-15-7-5-4-6-8-15/h4-10,13,19H,3,11-12,14H2,1-2H3/p+1	WNCVXENCEVEWPC-UHFFFAOYSA-O	286.395
Akos LT-1014 X 1286	C=CCOc1c(Cl)cc(C[NH2+]Cc2ccccc2)cc1OC	InChI=1S/C18H20ClNO2/c1-3-9-22-18-16(19)10-15(11-17(18)21-2)13-20-12-14-7-5-4-6-8-14/h3-8,10-11,20H,1,9,12-13H2,2H3/p+1	QKRXSFZDKGYLBG-UHFFFAOYSA-O	318.82399999999996
Comgenex CGX-2051716	CCCCNC(=O)c1c(C#N)ccn1-c1ccc(C)cc1	InChI=1S/C17H19N3O/c1-3-4-10-19-17(21)16-14(12-18)9-11-20(16)15-7-5-13(2)6-8-15/h5-9,11H,3-4,10H2,1-2H3,(H,19,21)	KVAYMTNYSIQMSY-UHFFFAOYSA-N	281.35900000000004
Cerep CER0116166	Cc1nc(-c2c(-c3nnc(SCc4ccc(F)cc4)o3)noc2C)cs1	InChI=1S/C17H13FN4O2S2/c1-9-14(13-8-25-10(2)19-13)15(22-24-9)16-20-21-17(23-16)26-7-11-3-5-12(18)6-4-11/h3-6,8H,7H2,1-2H3	DHOGLAMVCKRVFF-UHFFFAOYSA-N	388.4490000000001
Cerep CER0127975	O=C(CCNc1ccc(-n2ccnc2)cc1[N+](=O)[O-])NC1Cc2ccccc2C1	InChI=1S/C21H21N5O3/c27-21(24-17-11-15-3-1-2-4-16(15)12-17)7-8-23-19-6-5-18(13-20(19)26(28)29)25-10-9-22-14-25/h1-6,9-10,13-14,17,23H,7-8,11-12H2,(H,24,27)	NEEBVQIXJMCODD-UHFFFAOYSA-N	391.4310000000001
Cerep CER0129634	O=C(CCCC(=O)N1CCN=C1Nc1ccc(Cl)cc1)c1ccccc1	InChI=1S/C20H20ClN3O2/c21-16-9-11-17(12-10-16)23-20-22-13-14-24(20)19(26)8-4-7-18(25)15-5-2-1-3-6-15/h1-3,5-6,9-12H,4,7-8,13-14H2,(H,22,23)	BJSAFMMHSWUCPZ-UHFFFAOYSA-N	369.85200000000015
Cerep CER0131510	CCOC(=O)c1cccc(NC(=O)N2CCN(C(=O)Cc3ccc(F)c(F)c3)CC2)c1	InChI=1S/C22H23F2N3O4/c1-2-31-21(29)16-4-3-5-17(14-16)25-22(30)27-10-8-26(9-11-27)20(28)13-15-6-7-18(23)19(24)12-15/h3-7,12,14H,2,8-11,13H2,1H3,(H,25,30)	LMFMNNGTPZCGKA-UHFFFAOYSA-N	431.4390000000001
Cerep CER0136128	CCOc1ncccc1C(=O)N1CCCCC1	InChI=1S/C13H18N2O2/c1-2-17-12-11(7-6-8-14-12)13(16)15-9-4-3-5-10-15/h6-8H,2-5,9-10H2,1H3	PKOGGAIVKKEIBQ-UHFFFAOYSA-N	234.29899999999992
Cerep CER0136478	N#CC1(c2ccccc2)CCN(C(=O)[C@@H]2CC=CC[C@H]2C(=O)NCCc2ccccc2)CC1	InChI=1S/C28H31N3O2/c29-21-28(23-11-5-2-6-12-23)16-19-31(20-17-28)27(33)25-14-8-7-13-24(25)26(32)30-18-15-22-9-3-1-4-10-22/h1-12,24-25H,13-20H2,(H,30,32)/t24-,25-/m1/s1	NRIPDUONOOAPFP-JWQCQUIFSA-N	441.57500000000016
Cerep CER0136590	COc1cccc(CNC(=O)[C@@H]2CC=CC[C@H]2C(=O)N2CC[NH+](Cc3ccccc3)CC2)c1	InChI=1S/C27H33N3O3/c1-33-23-11-7-10-22(18-23)19-28-26(31)24-12-5-6-13-25(24)27(32)30-16-14-29(15-17-30)20-21-8-3-2-4-9-21/h2-11,18,24-25H,12-17,19-20H2,1H3,(H,28,31)/p+1/t24-,25-/m1/s1	JIQJQROLWBGGRH-JWQCQUIFSA-O	448.5870000000001
Asinex BAS 00854204	O=C(c1ccc(I)cc1)N1CC[NH+](Cc2ccccc2)CC1	InChI=1S/C18H19IN2O/c19-17-8-6-16(7-9-17)18(22)21-12-10-20(11-13-21)14-15-4-2-1-3-5-15/h1-9H,10-14H2/p+1	WBGYLBFXKRMKDV-UHFFFAOYSA-O	407.27500000000003
Chemstar CHS 1863390	O=C(c1ccncc1)c1ccc(NC(=O)c2ccccc2Br)cc1	InChI=1S/C19H13BrN2O2/c20-17-4-2-1-3-16(17)19(24)22-15-7-5-13(6-8-15)18(23)14-9-11-21-12-10-14/h1-12H,(H,22,24)	LFRLMRVSNCFVIL-UHFFFAOYSA-N	381.22900000000004
Chembridge 5366957	CCOc1ccc(NC(=S)NC(=O)c2ccc(Cl)cc2)cc1	InChI=1S/C16H15ClN2O2S/c1-2-21-14-9-7-13(8-10-14)18-16(22)19-15(20)11-3-5-12(17)6-4-11/h3-10H,2H2,1H3,(H2,18,19,20,22)	GSLNYWSRRWQGRX-UHFFFAOYSA-N	334.8280000000001
Chemdiv 8006-9697	C/C(=N\NC(=O)c1ccc(F)c(F)c1)c1ccc(N2CCCCC2)c(F)c1	InChI=1S/C20H20F3N3O/c1-13(24-25-20(27)15-5-7-16(21)17(22)12-15)14-6-8-19(18(23)11-14)26-9-3-2-4-10-26/h5-8,11-12H,2-4,9-10H2,1H3,(H,25,27)/b24-13+	VXEUYPLZDFMKEE-ZMOGYAJESA-N	375.39400000000023
Art-Chem UZI/9686734	COc1cc(/C=N/NC(=O)c2ccccc2)ccc1OCC(=O)Nc1ccc(C)c(C)c1	InChI=1S/C25H25N3O4/c1-17-9-11-21(13-18(17)2)27-24(29)16-32-22-12-10-19(14-23(22)31-3)15-26-28-25(30)20-7-5-4-6-8-20/h4-15H,16H2,1-3H3,(H,27,29)(H,28,30)/b26-15+	JTEJJFXLLZPCLH-CVKSISIWSA-N	431.4920000000002
Chemstar CHS 2706706	CCCC(=O)N1CCN(c2ccc(NC(=O)c3ccc(C)c(Cl)c3)cc2)CC1	InChI=1S/C22H26ClN3O2/c1-3-4-21(27)26-13-11-25(12-14-26)19-9-7-18(8-10-19)24-22(28)17-6-5-16(2)20(23)15-17/h5-10,15H,3-4,11-14H2,1-2H3,(H,24,28)	CQGRYCNFCSKZRX-UHFFFAOYSA-N	399.92200000000014
Chemstar CHS 3324980	O=C(C[C@@]1(O)C(=O)Nc2ccc(F)cc21)c1ccc(Br)cc1	InChI=1S/C16H11BrFNO3/c17-10-3-1-9(2-4-10)14(20)8-16(22)12-7-11(18)5-6-13(12)19-15(16)21/h1-7,22H,8H2,(H,19,21)/t16-/m0/s1	DQVYKKXUPAVKRN-INIZCTEOSA-N	364.16999999999996
Chemstar CHS 3182093	CC[N@H+]1CCc2c(sc3c2C(O)=N[C@H](c2ccc4ccccc4c2)N3)C1	InChI=1S/C21H21N3OS/c1-2-24-10-9-16-17(12-24)26-21-18(16)20(25)22-19(23-21)15-8-7-13-5-3-4-6-14(13)11-15/h3-8,11,19,23H,2,9-10,12H2,1H3,(H,22,25)/p+1/t19-/m0/s1	PZBAGRIDWPUUEP-IBGZPJMESA-O	364.49400000000014
A-Synthese-Biotech EX-14747	O=C(N/N=C/c1c(OC(=O)c2ccc(Cl)cc2)ccc2ccccc12)c1cccnc1	InChI=1S/C24H16ClN3O3/c25-19-10-7-17(8-11-19)24(30)31-22-12-9-16-4-1-2-6-20(16)21(22)15-27-28-23(29)18-5-3-13-26-14-18/h1-15H,(H,28,29)/b27-15+	ULQSAJMANSFUOE-JFLMPSFJSA-N	429.86300000000006
Chem T&I NSB 0016660	O=C(N/N=C/c1cccc(F)c1)c1ccc(Br)cc1	InChI=1S/C14H10BrFN2O/c15-12-6-4-11(5-7-12)14(19)18-17-9-10-2-1-3-13(16)8-10/h1-9H,(H,18,19)/b17-9+	HUKVNZPLXVTRBP-RQZCQDPDSA-N	321.14899999999994
Enamine T0505-3810	CCN(CC)c1ccc(C(=O)N/N=C/c2ccccc2C(=O)[O-])cc1	InChI=1S/C19H21N3O3/c1-3-22(4-2)16-11-9-14(10-12-16)18(23)21-20-13-15-7-5-6-8-17(15)19(24)25/h5-13H,3-4H2,1-2H3,(H,21,23)(H,24,25)/p-1/b20-13+	SPEDLNLIFKIULC-DEDYPNTBSA-M	338.3870000000001
Life Chemicals F3032-0094	Cc1ccc(C(=O)Nc2ccccc2-c2nc3ccccc3[nH]c2=O)cc1	InChI=1S/C22H17N3O2/c1-14-10-12-15(13-11-14)21(26)24-17-7-3-2-6-16(17)20-22(27)25-19-9-5-4-8-18(19)23-20/h2-13H,1H3,(H,24,26)(H,25,27)	ULIQWISHIXAULY-UHFFFAOYSA-N	355.39700000000005
Comgenex CGX-2212473	O=C(NCC[NH+]1CCOCC1)c1cccc(CN2C(=O)CSc3ccccc32)c1	InChI=1S/C22H25N3O3S/c26-21-16-29-20-7-2-1-6-19(20)25(21)15-17-4-3-5-18(14-17)22(27)23-8-9-24-10-12-28-13-11-24/h1-7,14H,8-13,15-16H2,(H,23,27)/p+1	RDQYLKQUYBBNNU-UHFFFAOYSA-O	412.53500000000025
Biofocus 335_8213_2120_6008	Cc1ccc2c(c1)N(Cc1ccc(Cl)cc1)C(=O)[C@H](C)S2	InChI=1S/C17H16ClNOS/c1-11-3-8-16-15(9-11)19(17(20)12(2)21-16)10-13-4-6-14(18)7-5-13/h3-9,12H,10H2,1-2H3/t12-/m0/s1	XEXVHATXHUJKSF-LBPRGKRZSA-N	317.84100000000007
Chemdiv K786-8233	CCCCNC(=O)CCS(=O)(=O)Cc1ccc(Cl)cc1	InChI=1S/C14H20ClNO3S/c1-2-3-9-16-14(17)8-10-20(18,19)11-12-4-6-13(15)7-5-12/h4-7H,2-3,8-11H2,1H3,(H,16,17)	VMFDSWJUZROBSN-UHFFFAOYSA-N	317.8380000000002
Aurora ka-06178	CCOC(=O)c1cc(C#N)c(N)c(Br)c1O	InChI=1S/C10H9BrN2O3/c1-2-16-10(15)6-3-5(4-12)8(13)7(11)9(6)14/h3,14H,2,13H2,1H3	NANCNLMFQRZPMI-UHFFFAOYSA-N	285.09700000000004
Aurora ka-06959	CCC[C@@H](O)c1ccc2ccccc2c1	InChI=1S/C14H16O/c1-2-5-14(15)13-9-8-11-6-3-4-7-12(11)10-13/h3-4,6-10,14-15H,2,5H2,1H3/t14-/m1/s1	WGXGMTGAMQGTFG-CQSZACIVSA-N	200.28099999999995
Otava 7016350283	Cc1nc2ccc(Br)cc2c(O)c1C[N@H+]1CCc2ccccc2C1	InChI=1S/C20H19BrN2O/c1-13-18(20(24)17-10-16(21)6-7-19(17)22-13)12-23-9-8-14-4-2-3-5-15(14)11-23/h2-7,10H,8-9,11-12H2,1H3,(H,22,24)/p+1	XFVMFHZRNDWCKB-UHFFFAOYSA-O	384.297
Chembridge 5266990	Clc1cccc(N2CC[NH+](Cc3ccccc3)CC2)c1	InChI=1S/C17H19ClN2/c18-16-7-4-8-17(13-16)20-11-9-19(10-12-20)14-15-5-2-1-3-6-15/h1-8,13H,9-12,14H2/p+1	ZRJKAGCSCSIIJA-UHFFFAOYSA-O	287.814
Akos LT-992 X 0028	CCCC[NH2+]Cc1ccc(Cl)cc1	InChI=1S/C11H16ClN/c1-2-3-8-13-9-10-4-6-11(12)7-5-10/h4-7,13H,2-3,8-9H2,1H3/p+1	GGXSMTDUGAXVLL-UHFFFAOYSA-O	198.71699999999993
Chem T&I AMCLME-05623	Fc1ccc(C[NH+]2CCCCC2)cc1	InChI=1S/C12H16FN/c13-12-6-4-11(5-7-12)10-14-8-2-1-3-9-14/h4-7H,1-3,8-10H2/p+1	NRXXCFFOTIFBGX-UHFFFAOYSA-O	194.2729999999999
Chembridge 5425656	c1ccc(CC[N@H+](Cc2ccccc2)Cc2cccnc2)cc1	InChI=1S/C21H22N2/c1-3-8-19(9-4-1)13-15-23(17-20-10-5-2-6-11-20)18-21-12-7-14-22-16-21/h1-12,14,16H,13,15,17-18H2/p+1	RIXJPVSKTOTKAR-UHFFFAOYSA-O	303.4290000000001
Akos LT-1098 X 5444	COCC[NH2+]Cc1cc(Br)ccc1OCc1ccccc1F	InChI=1S/C17H19BrFNO2/c1-21-9-8-20-11-14-10-15(18)6-7-17(14)22-12-13-4-2-3-5-16(13)19/h2-7,10,20H,8-9,11-12H2,1H3/p+1	UHJXGCQXUOLWPH-UHFFFAOYSA-O	369.2540000000002
Akos LT-1074 X 1632	C[NH+](C)CCC[NH2+]Cc1cc(Cl)ccc1OCc1ccccc1F	InChI=1S/C19H24ClFN2O/c1-23(2)11-5-10-22-13-16-12-17(20)8-9-19(16)24-14-15-6-3-4-7-18(15)21/h3-4,6-9,12,22H,5,10-11,13-14H2,1-2H3/p+2	DVUFJAUIDAPQOI-UHFFFAOYSA-P	352.8810000000001
Akos LT-1098 X 6746	CCOc1cc(CNCCN2CCOCC2)cc(Br)c1OCC	InChI=1S/C17H27BrN2O3/c1-3-22-16-12-14(11-15(18)17(16)23-4-2)13-19-5-6-20-7-9-21-10-8-20/h11-12,19H,3-10,13H2,1-2H3	MPEWDYMMZMDFJL-UHFFFAOYSA-N	387.3180000000004
Akos LT-1098 X 6638	CCOc1cccc(CNCCNC[C@@H](C)O)c1	InChI=1S/C14H24N2O2/c1-3-18-14-6-4-5-13(9-14)11-16-8-7-15-10-12(2)17/h4-6,9,12,15-17H,3,7-8,10-11H2,1-2H3/t12-/m1/s1	ZPYPXUZASQNTFV-GFCCVEGCSA-N	252.35799999999995
Akos LT-1098 X 3422	CCN(CC)CCNCc1ccc(C)cc1	InChI=1S/C14H24N2/c1-4-16(5-2)11-10-15-12-14-8-6-13(3)7-9-14/h6-9,15H,4-5,10-12H2,1-3H3	NCVKKZVVOQFWQT-UHFFFAOYSA-N	220.3599999999999
Akos LT-1125 X 122	CCN(CC)CCNCc1ccc(-c2ccc(F)cc2)o1	InChI=1S/C17H23FN2O/c1-3-20(4-2)12-11-19-13-16-9-10-17(21-16)14-5-7-15(18)8-6-14/h5-10,19H,3-4,11-13H2,1-2H3	QVKMLSFTEDTHLE-UHFFFAOYSA-N	290.382
FCHC 33321	CN1CCCCC1=O	InChI=1S/C6H11NO/c1-7-5-3-2-4-6(7)8/h2-5H2,1H3	GGYVTHJIUNGKFZ-UHFFFAOYSA-N	113.16000000000001
Akos OWH-S11-1500	CC(C)[N@H+]1CC=C2C(C#N)=C(N)C(C#N)(C#N)[C@H](c3ccc(F)cc3)[C@H]2C1	InChI=1S/C21H20FN5/c1-13(2)27-8-7-16-17(9-23)20(26)21(11-24,12-25)19(18(16)10-27)14-3-5-15(22)6-4-14/h3-7,13,18-19H,8,10,26H2,1-2H3/p+1/t18-,19+/m0/s1	ZMTLCAPZKNXEDU-RBUKOAKNSA-O	362.4320000000001
ASDI PPD41459	CN(CCc1ccccc1)C1=CC(=O)CCC1	InChI=1S/C15H19NO/c1-16(14-8-5-9-15(17)12-14)11-10-13-6-3-2-4-7-13/h2-4,6-7,12H,5,8-11H2,1H3	YXVHBUJWDAOJBL-UHFFFAOYSA-N	229.323
Maybridge NRB 04458	O=C([O-])[C@H]1CS[C@@H](c2ccccc2Br)[NH2+]1	InChI=1S/C10H10BrNO2S/c11-7-4-2-1-3-6(7)9-12-8(5-15-9)10(13)14/h1-4,8-9,12H,5H2,(H,13,14)/t8-,9+/m1/s1	DRMNRFSHFUTMMM-BDAKNGLRSA-N	288.166
InterBioScreen STOCK2S-01673	O=c1[nH]cc(Nc2ccc3ccccc3c2)c(=O)[nH]1	InChI=1S/C14H11N3O2/c18-13-12(8-15-14(19)17-13)16-11-6-5-9-3-1-2-4-10(9)7-11/h1-8,16H,(H2,15,17,18,19)	QEQPDLRQABFEAA-UHFFFAOYSA-N	253.26100000000002
Lithuania 1067744	COc1ccc([C@@H]2Nc3ccccc3C(=O)N2c2ccc(F)cc2)cc1OC	InChI=1S/C22H19FN2O3/c1-27-19-12-7-14(13-20(19)28-2)21-24-18-6-4-3-5-17(18)22(26)25(21)16-10-8-15(23)9-11-16/h3-13,21,24H,1-2H3/t21-/m1/s1	IILYXIDXJKRDLO-OAQYLSRUSA-N	378.4030000000001
EMC Microcollections 011A0558	Cc1c(C(N)=O)cc(-c2ccc(F)cc2)n1Cc1ccccc1	InChI=1S/C19H17FN2O/c1-13-17(19(21)23)11-18(15-7-9-16(20)10-8-15)22(13)12-14-5-3-2-4-6-14/h2-11H,12H2,1H3,(H2,21,23)	OYEYRTPRYYDGCH-UHFFFAOYSA-N	308.356
EMC Microcollections 009B3724	CC[C@H]([NH3+])c1nc(C(=O)N[C@H]2CC[C@H](C)CC2)co1	InChI=1S/C14H23N3O2/c1-3-11(15)14-17-12(8-19-14)13(18)16-10-6-4-9(2)5-7-10/h8-11H,3-7,15H2,1-2H3,(H,16,18)/p+1/t9-,10-,11-/m0/s1	XHIKIDSEPFHYJU-DCAQKATOSA-O	266.36499999999995
EMC Microcollections 009B3203	CCC[C@@H]([NH3+])c1nc(C(=O)N2CCC(Cc3ccccc3)CC2)co1	InChI=1S/C20H27N3O2/c1-2-6-17(21)19-22-18(14-25-19)20(24)23-11-9-16(10-12-23)13-15-7-4-3-5-8-15/h3-5,7-8,14,16-17H,2,6,9-13,21H2,1H3/p+1/t17-/m1/s1	CWVJPPBWRDHJCR-QGZVFWFLSA-O	342.463
EMC Microcollections 009B3958	CCC[C@@H]([NH3+])c1nc(C(=O)NCCc2cccc(F)c2)co1	InChI=1S/C16H20FN3O2/c1-2-4-13(18)16-20-14(10-22-16)15(21)19-8-7-11-5-3-6-12(17)9-11/h3,5-6,9-10,13H,2,4,7-8,18H2,1H3,(H,19,21)/p+1/t13-/m1/s1	VEOQLLUDLZYERT-CYBMUJFWSA-O	306.36100000000005
EMC Microcollections 009B3204	CCC[C@@H]([NH3+])c1nc(C(=O)Nc2ccc(C(=O)c3ccc(N)cc3)cc2)co1	InChI=1S/C21H22N4O3/c1-2-3-17(23)21-25-18(12-28-21)20(27)24-16-10-6-14(7-11-16)19(26)13-4-8-15(22)9-5-13/h4-12,17H,2-3,22-23H2,1H3,(H,24,27)/p+1/t17-/m1/s1	RBOHHDQUJOUGQU-QGZVFWFLSA-O	379.4400000000001
