	uniprot	numb domains	domains
3616	P49748	3	{'PF00441': 1, 'PF02770': 1, 'PF02771': 1}
3617	P49750	1	{'PF13671': 1}
3618	P49753	1	{'PF08840': 1}
3619	P49755	1	{'PF01105': 1}
3620	P49756	1	{'PF00076': 1}
3621	P49757	1	{'PF00640': 1}
3622	P49758	4	{'PF00610': 1, 'PF00615': 1, 'PF00631': 1, 'PF18148': 1}
3623	P49759	1	{'PF00069': 1}
3624	P49760	1	{'PF00069': 1}
3625	P49761	1	{'PF00069': 1}
3626	P49763	1	{'PF00341': 1}
3627	P49765	1	{'PF00341': 1}
3628	P49767	1	{'PF00341': 1}
3629	P49771	1	{'PF02947': 1}
3630	P49773	1	{'PF01230': 1}
3631	P49789	1	{'PF01230': 1}
3632	P49790	5	{'PF00641': 4, 'PF10599': 1}
3633	P49792	15	{'PF00160': 1, 'PF00638': 4, 'PF00641': 8, 'PF12185': 2}
3634	P49795	1	{'PF00615': 1}
3635	P49796	3	{'PF00615': 1, 'PF00168': 1, 'PF00595': 1}
3636	P49798	1	{'PF00615': 1}
3637	P49802	4	{'PF00610': 1, 'PF00615': 1, 'PF00631': 1, 'PF18148': 1}
3638	P49821	2	{'PF10531': 1, 'PF10589': 1}
3639	P49840	1	{'PF00069': 1}
3640	P49841	1	{'PF00069': 1}
3641	P49848	1	{'PF02969': 1}
3642	P49862	1	{'PF00089': 1}
3643	P49863	1	{'PF00089': 1}
3644	P49888	1	{'PF00685': 1}
3645	P49903	2	{'PF00586': 1, 'PF02769': 1}
3646	P49910	6	{'PF00096': 5, 'PF02023': 1}
3647	P49913	2	{'PF00666': 1, 'PF12153': 1}
3648	P49915	3	{'PF00117': 1, 'PF00958': 1, 'PF02540': 1}
3649	P49916	2	{'PF00645': 1, 'PF01068': 1}
3650	P49917	1	{'PF01068': 1}
3651	P49959	2	{'PF00149': 1, 'PF04152': 1}
3652	P50053	1	{'PF00294': 1}
3653	P50120	1	{'PF00061': 1}
3654	P50135	1	{'PF13489': 1}
3655	P50148	1	{'PF00503': 1}
3656	P50150	1	{'PF00631': 1}
3657	P50151	1	{'PF00631': 1}
3658	P50213	1	{'PF00180': 1}
3659	P50219	1	{'PF00046': 1}
3660	P50221	1	{'PF00046': 1}
3661	P50222	1	{'PF00046': 1}
3662	P50225	1	{'PF00685': 1}
3663	P50226	1	{'PF00685': 1}
3664	P50238	1	{'PF00412': 1}
3665	P50281	2	{'PF00413': 1, 'PF01471': 1}
3666	P50336	1	{'PF01593': 1}
3667	P50402	1	{'PF03020': 1}
3668	P50416	1	{'PF16484': 1}
3669	P50443	1	{'PF01740': 1}
3670	P50452	1	{'PF00079': 1}
3671	P50453	1	{'PF00079': 1}
3672	P50454	1	{'PF00079': 1}
3673	P50458	3	{'PF00046': 1, 'PF00412': 2}
3674	P50461	2	{'PF00412': 2}
3675	P50479	2	{'PF00412': 1, 'PF00595': 1}
3676	P50502	2	{'PF17830': 1, 'PF18253': 1}
3677	P50539	1	{'PF00010': 1}
3678	P50548	1	{'PF00178': 1}
3679	P50549	1	{'PF00178': 1}
3680	P50552	1	{'PF00568': 1}
3681	P50553	1	{'PF00010': 1}
3682	P50570	2	{'PF00350': 1, 'PF00169': 1}
3683	P50579	1	{'PF00557': 1}
3684	P50583	1	{'PF00293': 1}
3685	P50591	1	{'PF00229': 1}
3686	P50607	1	{'PF01167': 1}
3687	P50613	1	{'PF00069': 1}
3688	P50747	2	{'PF02237': 1, 'PF03099': 1}
3689	P50749	2	{'PF00788': 1, 'PF16517': 1}
3690	P50750	1	{'PF00069': 1}
3691	P50851	2	{'PF13385': 1, 'PF14844': 1}
3692	P50876	2	{'PF01485': 2}
3693	P50895	4	{'PF07686': 1, 'PF08205': 1, 'PF13895': 1, 'PF13927': 1}
3694	P50897	1	{'PF02089': 1}
3695	P50993	1	{'PF00690': 1}
3696	P50995	4	{'PF00191': 4}
3697	P51003	2	{'PF04926': 1, 'PF04928': 1}
3698	P51114	5	{'PF00013': 2, 'PF05641': 1, 'PF17904': 1, 'PF18336': 1}
3699	P51116	5	{'PF00013': 2, 'PF05641': 1, 'PF17904': 1, 'PF18336': 1}
3700	P51124	1	{'PF00089': 1}
3701	P51148	1	{'PF00071': 1}
3702	P51149	1	{'PF00071': 1}
3703	P51151	1	{'PF00071': 1}
3704	P51153	1	{'PF00071': 1}
3705	P51157	1	{'PF00071': 1}
3706	P51159	1	{'PF00071': 1}
3707	P51160	3	{'PF00233': 1, 'PF01590': 2}
3708	P51161	1	{'PF14651': 1}
3709	P51178	2	{'PF00168': 1, 'PF09279': 1}
3710	P51449	2	{'PF00104': 1, 'PF00105': 1}
3711	P51451	3	{'PF00017': 1, 'PF07714': 1, 'PF00018': 1}
3712	P51452	1	{'PF00782': 1}
3713	P51460	1	{'PF00049': 1}
3714	P51504	4	{'PF00096': 4}
3715	P51508	12	{'PF00096': 12}
3716	P51511	2	{'PF00413': 1, 'PF01471': 1}
3717	P51512	2	{'PF00413': 1, 'PF01471': 1}
3718	P51513	3	{'PF00013': 3}
3719	P51522	14	{'PF00096': 14}
3720	P51523	17	{'PF00096': 16, 'PF13465': 1}
3721	P51530	3	{'PF13086': 2, 'PF13087': 1}
3722	P51531	7	{'PF00176': 1, 'PF00439': 1, 'PF00271': 1, 'PF07529': 1, 'PF07533': 1, 'PF08880': 1, 'PF14619': 1}
3723	P51532	7	{'PF00176': 1, 'PF00439': 1, 'PF00271': 1, 'PF07529': 1, 'PF07533': 1, 'PF08880': 1, 'PF14619': 1}
3724	P51553	1	{'PF00180': 1}
3725	P51570	1	{'PF10509': 1}
3726	P51587	4	{'PF09103': 1, 'PF09104': 1, 'PF09121': 1, 'PF09169': 1}
3727	P51589	1	{'PF00067': 1}
3728	P51608	1	{'PF01429': 1}
3729	P51617	2	{'PF00531': 1, 'PF00069': 1}
3730	P51659	3	{'PF00106': 1, 'PF01575': 1, 'PF02036': 1}
3731	P51668	1	{'PF00179': 1}
3732	P51671	1	{'PF00048': 1}
3733	P51687	3	{'PF00173': 1, 'PF00174': 1, 'PF03404': 1}
3734	P51689	1	{'PF14707': 1}
3735	P51690	1	{'PF14707': 1}
3736	P51692	3	{'PF00017': 1, 'PF02864': 1, 'PF02865': 1}
3737	P51693	3	{'PF02177': 1, 'PF12924': 1, 'PF12925': 1}
3738	P51784	2	{'PF06337': 1, 'PF14836': 1}
3739	P51786	10	{'PF00096': 10}
3740	P51790	2	{'PF00571': 2}
3741	P51793	2	{'PF00571': 2}
3742	P51795	2	{'PF00571': 2}
3743	P51797	2	{'PF00571': 2}
3744	P51798	2	{'PF00571': 2}
3745	P51800	1	{'PF00571': 1}
3746	P51801	1	{'PF00571': 1}
3747	P51805	6	{'PF01833': 4, 'PF17960': 1, 'PF18020': 1}
3748	P51809	1	{'PF13774': 1}
3749	P51812	2	{'PF00069': 2}
3750	P51813	3	{'PF00017': 1, 'PF07714': 1, 'PF00169': 1}
3751	P51814	17	{'PF00096': 17}
3752	P51815	6	{'PF00096': 5, 'PF02023': 1}
3753	P51817	1	{'PF00069': 1}
3754	P51828	2	{'PF00211': 2}
3755	P51841	3	{'PF00211': 1, 'PF07701': 1, 'PF07714': 1}
3756	P51843	1	{'PF00104': 1}
3757	P51854	3	{'PF00456': 1, 'PF02779': 1, 'PF02780': 1}
3758	P51857	1	{'PF00248': 1}
3759	P51858	1	{'PF00855': 1}
3760	P51864	1	{'PF09443': 1}
3761	P51878	2	{'PF00619': 1, 'PF00656': 1}
3762	P51911	1	{'PF00307': 1}
3763	P51946	2	{'PF00134': 1, 'PF16899': 1}
3764	P51948	1	{'PF17121': 1}
3765	P51955	1	{'PF00069': 1}
3766	P51956	1	{'PF00069': 1}
3767	P51957	1	{'PF00069': 1}
3768	P51959	1	{'PF00134': 1}
3769	P51965	1	{'PF00179': 1}
3770	P51970	1	{'PF06747': 1}
3771	P51991	2	{'PF00076': 2}
3772	P51993	1	{'PF17039': 1}
3773	P52179	10	{'PF00041': 5, 'PF07679': 5}
3774	P52198	1	{'PF00071': 1}
3775	P52209	2	{'PF00393': 1, 'PF03446': 1}
3776	P52272	3	{'PF00076': 3}
3777	P52298	1	{'PF00076': 1}
3778	P52333	5	{'PF07714': 2, 'PF17887': 1, 'PF18377': 1, 'PF18379': 1}
3779	P52429	1	{'PF00130': 1}
3780	P52435	1	{'PF13656': 1}
3781	P52564	1	{'PF00069': 1}
3782	P52565	1	{'PF02115': 1}
3783	P52566	1	{'PF02115': 1}
3784	P52569	1	{'PF13906': 1}
3785	P52594	1	{'PF01412': 1}
3786	P52597	3	{'PF00076': 2, 'PF08080': 1}
3787	P52630	4	{'PF00017': 1, 'PF02864': 1, 'PF02865': 1, 'PF12188': 1}
3788	P52657	2	{'PF02268': 1, 'PF02751': 1}
3789	P52701	6	{'PF00488': 1, 'PF00855': 1, 'PF01624': 1, 'PF05188': 1, 'PF05190': 1, 'PF05192': 1}
3790	P52732	1	{'PF00225': 1}
3791	P52735	7	{'PF00017': 1, 'PF00130': 1, 'PF00307': 1, 'PF00621': 1, 'PF07653': 2, 'PF00169': 1}
3792	P52736	13	{'PF00096': 13}
3793	P52737	11	{'PF00096': 9, 'PF13894': 1, 'PF13912': 1}
3794	P52738	9	{'PF00096': 8, 'PF13912': 1}
3795	P52739	3	{'PF00651': 1, 'PF12874': 2}
3796	P52740	14	{'PF00096': 13, 'PF13912': 1}
3797	P52741	9	{'PF00096': 9}
3798	P52742	16	{'PF00096': 16}
3799	P52743	4	{'PF00096': 4}
3800	P52744	2	{'PF00096': 2}
3801	P52746	6	{'PF00096': 3, 'PF13909': 1, 'PF13912': 2}
3802	P52747	5	{'PF00096': 5}
3803	P52756	3	{'PF00076': 1, 'PF00641': 1, 'PF17780': 1}
3804	P52757	3	{'PF00017': 1, 'PF00130': 1, 'PF00620': 1}
3805	P52758	1	{'PF01042': 1}
3806	P52788	3	{'PF01564': 1, 'PF17284': 1, 'PF17950': 1}
3807	P52789	4	{'PF00349': 2, 'PF03727': 2}
3808	P52790	4	{'PF00349': 2, 'PF03727': 2}
3809	P52797	1	{'PF00812': 1}
3810	P52798	1	{'PF00812': 1}
3811	P52799	1	{'PF00812': 1}
3812	P52803	1	{'PF00812': 1}
3813	P52815	2	{'PF00542': 1, 'PF16320': 1}
3814	P52824	3	{'PF00130': 2, 'PF00788': 1}
3815	P52848	1	{'PF00685': 1}
3816	P52849	1	{'PF00685': 1}
3817	P52895	1	{'PF00248': 1}
3818	P52943	2	{'PF00412': 2}
3819	P52945	1	{'PF00046': 1}
3820	P52948	1	{'PF12110': 1}
3821	P52951	1	{'PF00046': 1}
3822	P52952	1	{'PF00046': 1}
3823	P52954	1	{'PF00046': 1}
3824	P53004	1	{'PF09166': 1}
3825	P53041	1	{'PF00149': 1}
3826	P53350	1	{'PF00069': 1}
3827	P53355	2	{'PF00531': 1, 'PF00069': 1}
3828	P53365	1	{'PF06456': 1}
3829	P53367	1	{'PF06456': 1}
3830	P53370	2	{'PF00293': 1, 'PF18290': 1}
3831	P53396	4	{'PF00285': 1, 'PF00549': 1, 'PF02629': 1, 'PF16114': 1}
3832	P53420	2	{'PF01413': 2}
3833	P53582	2	{'PF00557': 1, 'PF15801': 1}
3834	P53597	2	{'PF00549': 1, 'PF02629': 1}
3835	P53602	1	{'PF18376': 1}
3836	P53618	2	{'PF07718': 1, 'PF14806': 1}
3837	P53634	2	{'PF00112': 1, 'PF08773': 1}
3838	P53667	4	{'PF00412': 2, 'PF00595': 1, 'PF07714': 1}
3839	P53671	4	{'PF00412': 2, 'PF00595': 1, 'PF07714': 1}
3840	P53672	2	{'PF00030': 2}
3841	P53673	2	{'PF00030': 2}
3842	P53674	2	{'PF00030': 2}
3843	P53677	1	{'PF01217': 1}
3844	P53680	1	{'PF01217': 1}
3845	P53778	1	{'PF00069': 1}
3846	P53779	1	{'PF00069': 1}
3847	P53803	1	{'PF03604': 1}
3848	P53804	2	{'PF13639': 1, 'PF19179': 1}
3849	P53814	1	{'PF00307': 1}
3850	P53816	1	{'PF04970': 1}
3851	P53992	5	{'PF00626': 1, 'PF04810': 1, 'PF04811': 1, 'PF04815': 1, 'PF08033': 1}
3852	P53999	1	{'PF02229': 1}
3853	P54098	1	{'PF18136': 1}
3854	P54105	1	{'PF03517': 1}
3855	P54107	2	{'PF00188': 1, 'PF08562': 1}
3856	P54108	2	{'PF00188': 1, 'PF08562': 1}
3857	P54132	6	{'PF00570': 1, 'PF00270': 1, 'PF00271': 1, 'PF08072': 1, 'PF09382': 1, 'PF16124': 1}
3858	P54136	2	{'PF03485': 1, 'PF05746': 1}
3859	P54274	2	{'PF08558': 1, 'PF00249': 1}
3860	P54277	2	{'PF00505': 1, 'PF02518': 1}
3861	P54278	2	{'PF08676': 1, 'PF13589': 1}
3862	P54284	2	{'PF00625': 1, 'PF12052': 1}
3863	P54289	1	{'PF13768': 1}
3864	P54296	8	{'PF00041': 5, 'PF07679': 3}
3865	P54315	2	{'PF00151': 1, 'PF01477': 1}
3866	P54317	2	{'PF00151': 1, 'PF01477': 1}
3867	P54577	1	{'PF01588': 1}
3868	P54619	3	{'PF00571': 3}
3869	P54646	2	{'PF00069': 1, 'PF16579': 1}
3870	P54687	1	{'PF01063': 1}
3871	P54707	2	{'PF00690': 1, 'PF00702': 1}
3872	P54725	4	{'PF00240': 1, 'PF00627': 2, 'PF09280': 1}
3873	P54727	4	{'PF00240': 1, 'PF00627': 2, 'PF09280': 1}
3874	P54750	1	{'PF00233': 1}
3875	P54753	6	{'PF00536': 1, 'PF00041': 2, 'PF01404': 1, 'PF07714': 1, 'PF14575': 1}
3876	P54756	6	{'PF00536': 1, 'PF00041': 2, 'PF01404': 1, 'PF07714': 1, 'PF14575': 1}
3877	P54760	6	{'PF00536': 1, 'PF00041': 2, 'PF01404': 1, 'PF07714': 1, 'PF14575': 1}
3878	P54762	6	{'PF00536': 1, 'PF00041': 2, 'PF01404': 1, 'PF07714': 1, 'PF14575': 1}
3879	P54764	6	{'PF00041': 2, 'PF01404': 1, 'PF07647': 1, 'PF07714': 1, 'PF14575': 1}
3880	P54792	2	{'PF00610': 1, 'PF00595': 1}
3881	P54793	1	{'PF14707': 1}
3882	P54802	3	{'PF05089': 1, 'PF12971': 1, 'PF12972': 1}
3883	P54803	1	{'PF17387': 1}
3884	P54819	2	{'PF00406': 1, 'PF05191': 1}
3885	P54821	1	{'PF00046': 1}
3886	P54826	1	{'PF02351': 1}
3887	P54829	1	{'PF00102': 1}
3888	P54868	2	{'PF01154': 1, 'PF08540': 1}
3889	P55000	1	{'PF00021': 1}
3890	P55001	1	{'PF01549': 1}
3891	P55011	1	{'PF00324': 1}
3892	P55017	1	{'PF00324': 1}
3893	P55036	1	{'PF13519': 1}
3894	P55039	1	{'PF02824': 1}
3895	P55040	1	{'PF00071': 1}
3896	P55042	1	{'PF00071': 1}
3897	P55055	2	{'PF00104': 1, 'PF00105': 1}
3898	P55058	1	{'PF02886': 1}
3899	P55072	7	{'PF00004': 2, 'PF02359': 1, 'PF02933': 1, 'PF09336': 1, 'PF17862': 2}
3900	P55075	1	{'PF00167': 1}
3901	P55082	1	{'PF00047': 1}
3902	P55083	1	{'PF00147': 1}
3903	P55084	2	{'PF00108': 1, 'PF02803': 1}
3904	P55103	1	{'PF00019': 1}
3905	P55107	1	{'PF00019': 1}
3906	P55145	2	{'PF10208': 1, 'PF20145': 1}
3907	P55157	1	{'PF19444': 1}
3908	P55196	3	{'PF00595': 1, 'PF00788': 2}
3909	P55197	1	{'PF13832': 1}
3910	P55198	2	{'PF00628': 1, 'PF13832': 1}
3911	P55199	1	{'PF07303': 1}
3912	P55201	3	{'PF00439': 1, 'PF00855': 1, 'PF13832': 1}
3913	P55210	1	{'PF00656': 1}
3914	P55211	2	{'PF00619': 1, 'PF00656': 1}
3915	P55212	1	{'PF00656': 1}
3916	P55263	1	{'PF00294': 1}
3917	P55265	5	{'PF00035': 3, 'PF02295': 2}
3918	P55268	14	{'PF00053': 13, 'PF00055': 1}
3919	P55283	5	{'PF00028': 4, 'PF08758': 1}
3920	P55285	5	{'PF00028': 5}
3921	P55286	5	{'PF00028': 5}
3922	P55287	4	{'PF00028': 4}
3923	P55289	5	{'PF00028': 5}
3924	P55290	6	{'PF00028': 5, 'PF08758': 1}
3925	P55291	4	{'PF00028': 4}
3926	P55316	1	{'PF00250': 1}
3927	P55317	2	{'PF00250': 1, 'PF09354': 1}
3928	P55318	1	{'PF00250': 1}
3929	P55345	2	{'PF05175': 1, 'PF00018': 1}
3930	P55769	1	{'PF01248': 1}
3931	P55771	1	{'PF00292': 1}
3932	P55773	1	{'PF00048': 1}
3933	P55774	1	{'PF00048': 1}
3934	P55786	3	{'PF01433': 1, 'PF11838': 1, 'PF17900': 1}
3935	P55795	4	{'PF00076': 3, 'PF08080': 1}
3936	P55809	2	{'PF01144': 2}
3937	P55884	1	{'PF00076': 1}
3938	P55895	1	{'PF13341': 1}
3939	P55899	2	{'PF00129': 1, 'PF07654': 1}
3940	P55957	1	{'PF06393': 1}
3941	P56159	3	{'PF02351': 3}
3942	P56177	1	{'PF00046': 1}
3943	P56178	1	{'PF00046': 1}
3944	P56179	1	{'PF00046': 1}
3945	P56180	1	{'PF10409': 1}
3946	P56192	4	{'PF00043': 1, 'PF00458': 1, 'PF18485': 1, 'PF19303': 1}
3947	P56199	1	{'PF00092': 1}
3948	P56202	2	{'PF00112': 1, 'PF08246': 1}
3949	P56270	4	{'PF00096': 2, 'PF13894': 1, 'PF13912': 1}
3950	P56277	1	{'PF08991': 1}
3951	P56282	1	{'PF12213': 1}
3952	P56377	1	{'PF01217': 1}
3953	P56470	2	{'PF00337': 2}
3954	P56524	1	{'PF00850': 1}
3955	P56545	2	{'PF00389': 1, 'PF02826': 1}
3956	P56559	1	{'PF00025': 1}
3957	P56597	1	{'PF00334': 1}
3958	P56645	1	{'PF08447': 1}
3959	P56693	1	{'PF00505': 1}
3960	P56730	6	{'PF00051': 1, 'PF00089': 1, 'PF00530': 4}
3961	P56851	1	{'PF00074': 1}
3962	P56915	1	{'PF00046': 1}
3963	P56937	1	{'PF00106': 1}
3964	P56945	3	{'PF08824': 1, 'PF12026': 1, 'PF00018': 1}
3965	P57052	1	{'PF00076': 1}
3966	P57053	1	{'PF00125': 1}
3967	P57058	1	{'PF00069': 1}
3968	P57059	1	{'PF00069': 1}
3969	P57060	2	{'PF05773': 1, 'PF06544': 1}
3970	P57071	5	{'PF00096': 5}
3971	P57073	1	{'PF00505': 1}
3972	P57075	2	{'PF00300': 1, 'PF14604': 1}
3973	P57078	1	{'PF00069': 1}
3974	P57082	1	{'PF00907': 1}
3975	P57086	1	{'PF02023': 1}
3976	P57087	2	{'PF07686': 1, 'PF13927': 1}
3977	P57103	2	{'PF03160': 2}
3978	P57105	1	{'PF00595': 1}
3979	P57682	3	{'PF00096': 3}
3980	P57721	3	{'PF00013': 3}
3981	P57723	3	{'PF00013': 3}
3982	P57727	2	{'PF00089': 1, 'PF15494': 1}
3983	P57729	1	{'PF00071': 1}
3984	P57730	1	{'PF00619': 1}
3985	P57735	1	{'PF00071': 1}
3986	P57737	2	{'PF08953': 2}
3987	P57764	2	{'PF04598': 1, 'PF17708': 1}
3988	P57768	1	{'PF00787': 1}
3989	P57771	1	{'PF00615': 1}
3990	P57772	1	{'PF00009': 1}
3991	P57773	1	{'PF00029': 1}
3992	P57775	1	{'PF12937': 1}
3993	P57796	2	{'PF00036': 1, 'PF13499': 1}
3994	P58012	1	{'PF00250': 1}
3995	P58062	1	{'PF00050': 1}
3996	P58166	1	{'PF00019': 1}
3997	P58215	4	{'PF00530': 4}
3998	P58304	1	{'PF00046': 1}
3999	P58317	9	{'PF00096': 9}
4000	P58335	2	{'PF00092': 1, 'PF05587': 1}
4001	P58397	11	{'PF00090': 1, 'PF01421': 1, 'PF17771': 1, 'PF19030': 7, 'PF19236': 1}
4002	P58400	1	{'PF02210': 1}
4003	P58401	1	{'PF02210': 1}
4004	P58499	1	{'PF15711': 1}
4005	P58658	2	{'PF02140': 2}
4006	P58743	1	{'PF01740': 1}
4007	P58753	1	{'PF13676': 1}
4008	P58872	1	{'PF13499': 1}
4009	P58876	1	{'PF00125': 1}
4010	P59025	1	{'PF13695': 1}
4011	P59044	4	{'PF02758': 1, 'PF05729': 1, 'PF17776': 1, 'PF17779': 1}
4012	P59045	4	{'PF02758': 1, 'PF05729': 1, 'PF17776': 1, 'PF17779': 1}
4013	P59046	4	{'PF02758': 1, 'PF05729': 1, 'PF17776': 1, 'PF17779': 1}
4014	P59047	4	{'PF02758': 1, 'PF05729': 1, 'PF17776': 1, 'PF17779': 1}
4015	P59095	1	{'PF01852': 1}
4016	P59190	1	{'PF00071': 1}
4017	P59282	1	{'PF05517': 1}
4018	P59510	17	{'PF00090': 1, 'PF01421': 1, 'PF08685': 1, 'PF17771': 1, 'PF19030': 12, 'PF19236': 1}
4019	P59665	1	{'PF00323': 1}
4020	P59666	1	{'PF00323': 1}
4021	P59768	1	{'PF00631': 1}
4022	P59773	1	{'PF06789': 1}
4023	P59780	1	{'PF01217': 1}
4024	P59817	1	{'PF13836': 1}
4025	P59826	1	{'PF02886': 1}
4026	P59827	1	{'PF02886': 1}
4027	P59861	1	{'PF13841': 1}
4028	P59901	3	{'PF00047': 2, 'PF13895': 1}
4029	P59910	2	{'PF00226': 1, 'PF01556': 1}
4030	P59923	12	{'PF00096': 11, 'PF02023': 1}
4031	P60002	1	{'PF05129': 1}
4032	P60008	1	{'PF00538': 1}
4033	P60022	1	{'PF00711': 1}
4034	P60153	1	{'PF00074': 1}
4035	P60174	1	{'PF00121': 1}
4036	P60228	2	{'PF01399': 1, 'PF09440': 1}
4037	P60484	1	{'PF10409': 1}
4038	P60510	1	{'PF00149': 1}
4039	P60520	1	{'PF02991': 1}
4040	P60568	1	{'PF00715': 1}
4041	P60604	1	{'PF00179': 1}
4042	P60673	1	{'PF00235': 1}
4043	P60763	1	{'PF00071': 1}
4044	P60827	1	{'PF00386': 1}
4045	P60842	2	{'PF00270': 1, 'PF00271': 1}
4046	P60866	1	{'PF00338': 1}
4047	P60891	2	{'PF13793': 1, 'PF14572': 1}
4048	P60900	1	{'PF00227': 1}
4049	P60903	1	{'PF01023': 1}
4050	P60953	1	{'PF00071': 1}
4051	P60981	1	{'PF00241': 1}
4052	P60983	1	{'PF00241': 1}
4053	P61006	1	{'PF00071': 1}
4054	P61011	3	{'PF00448': 1, 'PF02881': 1, 'PF02978': 1}
4055	P61018	1	{'PF00071': 1}
4056	P61019	1	{'PF00071': 1}
4057	P61020	1	{'PF00071': 1}
4058	P61024	1	{'PF01111': 1}
4059	P61026	1	{'PF00071': 1}
4060	P61073	1	{'PF12109': 1}
4061	P61077	1	{'PF00179': 1}
4062	P61081	1	{'PF00179': 1}
4063	P61086	2	{'PF00179': 1, 'PF00627': 1}
4064	P61088	1	{'PF00179': 1}
4065	P61106	1	{'PF00071': 1}
4066	P61129	2	{'PF14608': 1, 'PF18345': 1}
4067	P61201	1	{'PF01399': 1}
4068	P61204	1	{'PF00025': 1}
4069	P61221	3	{'PF00005': 2, 'PF00037': 1}
4070	P61224	1	{'PF00071': 1}
4071	P61225	1	{'PF00071': 1}
4072	P61236	1	{'PF03226': 1}
4073	P61244	1	{'PF00010': 1}
4074	P61266	1	{'PF00804': 1}
4075	P61296	1	{'PF00010': 1}
4076	P61328	1	{'PF00167': 1}
4077	P61371	3	{'PF00046': 1, 'PF00412': 2}
4078	P61457	1	{'PF01329': 1}
4079	P61565	1	{'PF13804': 1}
4080	P61566	1	{'PF13804': 1}
4081	P61567	1	{'PF13804': 1}
4082	P61568	1	{'PF13804': 1}
4083	P61570	1	{'PF13804': 1}
4084	P61586	1	{'PF00071': 1}
4085	P61587	1	{'PF00071': 1}
4086	P61601	2	{'PF13499': 1, 'PF13833': 1}
4087	P61604	1	{'PF00166': 1}
4088	P61619	1	{'PF10559': 1}
4089	P61626	1	{'PF00062': 1}
4090	P61769	1	{'PF07654': 1}
4091	P61812	1	{'PF00019': 1}
4092	P61916	1	{'PF02221': 1}
4093	P61923	1	{'PF01217': 1}
4094	P61952	1	{'PF00631': 1}
4095	P61960	1	{'PF03671': 1}
4096	P61966	1	{'PF01217': 1}
4097	P61968	2	{'PF00412': 2}
4098	P61970	1	{'PF02136': 1}
4099	P61978	4	{'PF00013': 3, 'PF08067': 1}
4100	P61981	1	{'PF00244': 1}
4101	P62070	1	{'PF00071': 1}
4102	P62072	1	{'PF02953': 1}
4103	P62136	1	{'PF00149': 1}
4104	P62140	1	{'PF00149': 1}
4105	P62166	2	{'PF00036': 1, 'PF13499': 1}
4106	P62191	3	{'PF00004': 1, 'PF16450': 1, 'PF17862': 1}
4107	P62195	3	{'PF00004': 1, 'PF16450': 1, 'PF17862': 1}
4108	P62244	1	{'PF00410': 1}
4109	P62253	1	{'PF00179': 1}
4110	P62256	1	{'PF00179': 1}
4111	P62258	1	{'PF00244': 1}
4112	P62277	2	{'PF00312': 1, 'PF08069': 1}
4113	P62280	1	{'PF00366': 1}
4114	P62304	1	{'PF01423': 1}
4115	P62306	1	{'PF01423': 1}
4116	P62308	1	{'PF01423': 1}
4117	P62310	1	{'PF01423': 1}
4118	P62312	1	{'PF01423': 1}
4119	P62314	1	{'PF01423': 1}
4120	P62316	1	{'PF01423': 1}
4121	P62318	1	{'PF01423': 1}
4122	P62330	1	{'PF00025': 1}
4123	P62333	3	{'PF00004': 1, 'PF16450': 1, 'PF17862': 1}
4124	P62380	2	{'PF00352': 2}
4125	P62424	1	{'PF01248': 1}
4126	P62487	2	{'PF00575': 1, 'PF03876': 1}
4127	P62491	1	{'PF00071': 1}
4128	P62495	3	{'PF03463': 1, 'PF03464': 1, 'PF03465': 1}
4129	P62502	1	{'PF00061': 1}
4130	P62508	2	{'PF00104': 1, 'PF00105': 1}
4131	P62633	7	{'PF00098': 7}
4132	P62683	4	{'PF00098': 1, 'PF00607': 1, 'PF14787': 1, 'PF19317': 1}
4133	P62684	4	{'PF00098': 1, 'PF00607': 1, 'PF14787': 1, 'PF19317': 1}
4134	P62685	4	{'PF00098': 1, 'PF00607': 1, 'PF14787': 1, 'PF19317': 1}
4135	P62699	1	{'PF03226': 1}
4136	P62701	2	{'PF01479': 1, 'PF08071': 1}
4137	P62714	1	{'PF00149': 1}
4138	P62745	1	{'PF00071': 1}
4139	P62760	2	{'PF00036': 1, 'PF13499': 1}
4140	P62805	1	{'PF15511': 1}
4141	P62807	1	{'PF00125': 1}
4142	P62820	1	{'PF00071': 1}
4143	P62826	1	{'PF00071': 1}
4144	P62829	1	{'PF00238': 1}
4145	P62834	1	{'PF00071': 1}
4146	P62837	1	{'PF00179': 1}
4147	P62841	1	{'PF00203': 1}
4148	P62875	1	{'PF01194': 1}
4149	P62877	1	{'PF12678': 1}
4150	P62888	1	{'PF01248': 1}
4151	P62906	1	{'PF00687': 1}
4152	P62913	2	{'PF00281': 1, 'PF00673': 1}
4153	P62917	2	{'PF00181': 1, 'PF03947': 1}
4154	P62937	1	{'PF00160': 1}
4155	P62942	1	{'PF00254': 1}
4156	P62979	2	{'PF00240': 1, 'PF01599': 1}
4157	P62987	1	{'PF00240': 1}
4158	P62993	3	{'PF00017': 1, 'PF00018': 2}
4159	P62995	1	{'PF00076': 1}
4160	P63000	1	{'PF00071': 1}
4161	P63010	2	{'PF02883': 1, 'PF09066': 1}
4162	P63092	1	{'PF00503': 1}
4163	P63096	1	{'PF00503': 1}
4164	P63098	2	{'PF13499': 2}
4165	P63104	1	{'PF00244': 1}
4166	P63119	1	{'PF00077': 1}
4167	P63120	1	{'PF00077': 1}
4168	P63121	1	{'PF00077': 1}
4169	P63122	1	{'PF00077': 1}
